rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20,rank21,rank22,rank23,rank24,rank25,rank26,rank27,rank28,rank29,rank30,rank31,Num Cands,Num Seats
6,31,31,7,2,31,4,31,31,31,31,31,31,13,31,31,31,3,31,31,31,31,31,31,31,31,31,31,5,1,31,,
12,16,17,6,1,10,12,15,13,12,16,8,12,7,9,15,17,6,9,13,16,17,16,5,15,10,10,13,17,2,13,,
4,31,31,31,2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,4,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
4,31,31,4,1,31,31,6,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2,31,,
3,31,31,8,2,31,31,31,31,31,31,31,4,27,6,31,31,31,7,31,31,31,31,31,31,31,31,5,31,1,31,,
31,31,31,31,6,31,31,3,31,31,31,31,31,31,1,31,31,31,31,31,31,4,31,31,31,2,31,5,31,7,31,,
11,23,14,6,1,5,16,12,21,28,25,8,15,13,3,27,31,9,4,26,20,18,19,7,30,10,17,22,24,2,29,,
6,31,31,7,3,31,31,31,31,31,31,31,31,31,4,31,31,2,31,31,31,31,31,31,31,5,31,31,31,1,31,,
4,31,31,31,2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
4,31,31,2,31,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,5,1,31,31,31,31,31,31,31,31,3,6,31,31,3,4,31,31,31,31,31,31,31,31,31,31,2,31,,
3,31,31,31,2,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,4,31,31,31,1,31,,
Skipped,Skipped,Skipped,3,1,5,12,6,Skipped,Skipped,Skipped,9,31,Skipped,5,Skipped,10,4,5,Skipped,8,Skipped,Skipped,7,Skipped,Skipped,Skipped,11,Skipped,3,Skipped,,
31,31,31,5,1,6,31,4,31,31,31,31,31,11,8,31,31,7,12,31,10,31,31,31,9,2,31,31,31,3,31,,
7,21,15,10,1,22,9,6,24,17,14,23,26,3,4,Skipped,16,27,11,18,20,13,25,Skipped,Skipped,12,5,19,8,2,Skipped,,
31,31,31,31,1,31,31,31,31,31,31,5,31,31,2,31,31,31,2,31,31,6,31,31,31,6,31,31,31,31,31,,
6,31,31,2,3,10,31,13,31,31,31,31,7,6,31,31,31,1,5,31,31,31,31,31,31,31,31,31,31,4,31,,
31,31,31,31,1,31,31,31,31,31,31,31,7,31,4,31,31,6,3,31,31,31,31,31,31,8,31,5,31,2,31,,
31,31,31,1,2,31,31,31,6,31,31,31,31,7,3,5,31,31,31,31,4,31,31,31,31,31,31,31,31,8,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
6,31,31,3,1,10,7,11,31,31,31,8,31,2,31,31,31,2,31,31,31,31,31,31,31,31,31,31,9,4,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,4,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
5,31,31,2,31,31,3,31,31,31,31,31,6,31,1,31,31,31,31,31,31,31,31,31,31,31,31,31,31,4,31,,
31,31,31,6,1,31,31,31,31,31,31,31,31,3,2,31,8,5,31,31,31,31,31,31,31,31,7,31,31,4,31,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,31,2,31,31,31,31,31,31,31,31,31,1,31,31,31,31,31,31,31,31,31,31,31,31,31,31,3,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
10,Skipped,Skipped,4,2,14,Skipped,Skipped,5,Skipped,Skipped,Skipped,Skipped,31,1,6,Skipped,13,Skipped,Skipped,9,Skipped,Skipped,7,15,12,11,8,Skipped,3,Skipped,,
7,20,18,3,1,12,25,11,24,15,24,22,26,5,6,17,31,3,7,29,20,26,13,19,22,10,14,8,26,1,30,,
Skipped,Skipped,Skipped,3,1,5,Skipped,Skipped,5,Skipped,6,5,Skipped,4,2,3,Skipped,5,2,Skipped,Skipped,Skipped,Skipped,3,4,4,6,Skipped,Skipped,2,Skipped,,
6,31,31,7,2,31,4,31,31,31,31,31,31,13,31,31,31,3,31,31,31,31,31,31,31,31,31,31,5,1,31,,
Skipped,4,Skipped,3,1,Skipped,Skipped,Skipped,5,Skipped,5,5,Skipped,Skipped,2,5,Skipped,3,5,Skipped,Skipped,Skipped,6,Skipped,Skipped,5,Skipped,6,Skipped,2,Skipped,,
31,31,31,31,1,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
9,31,26,4,1,20,10,19,31,30,18,13,7,5,14,27,25,3,6,23,26,15,24,31,28,16,22,17,21,2,11,,
3,31,31,2,1,31,31,31,31,31,31,31,31,4,31,31,31,8,31,31,31,31,31,31,31,31,31,31,31,5,31,,
31,31,31,4,1,31,31,31,31,31,31,31,31,5,2,31,31,6,31,31,31,31,31,31,31,31,31,31,31,3,31,,
4,31,31,2,31,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
9,31,31,7,1,31,31,31,8,31,31,31,6,31,3,31,31,5,31,31,31,31,31,31,31,31,31,4,31,2,31,,
4,31,31,2,31,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
15,27,22,8,2,7,25,26,17,10,24,19,11,13,4,23,Skipped,1,5,12,9,20,28,6,Skipped,16,21,14,18,3,Skipped,,
5,31,31,1,31,31,31,4,31,31,31,31,31,2,3,31,31,31,6,31,31,31,31,31,31,31,31,31,31,31,31,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,4,31,31,31,1,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,2,31,31,31,31,31,31,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
3,17,18,5,1,10,8,9,13,28,21,31,19,4,7,26,31,6,14,27,16,22,23,15,24,12,20,25,11,1,27,,
8,22,23,3,1,15,16,12,18,30,25,28,11,4,5,9,31,6,7,13,27,26,21,19,14,10,17,20,24,2,29,,
31,31,31,31,2,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,28,1,31,31,7,31,31,31,31,31,19,4,31,31,26,2,24,31,31,31,31,31,3,31,5,31,31,31,,
31,31,31,31,1,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2,31,,
4,31,31,31,2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,6,1,31,31,31,31,31,31,31,31,8,3,16,31,13,31,31,31,31,31,31,31,31,31,31,31,2,31,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,31,1,31,31,31,31,31,31,31,31,31,31,31,31,31,5,31,31,31,31,31,31,4,31,3,31,2,31,,
2,31,31,4,5,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
9,31,13,5,31,31,4,26,25,31,31,31,19,31,3,31,31,3,31,31,31,31,29,31,31,31,30,31,31,31,31,,
11,28,24,6,1,17,26,25,12,10,27,19,16,13,4,14,21,3,5,7,23,15,31,22,31,9,20,8,18,2,31,,
15,20,18,5,1,21,17,8,11,23,14,12,16,4,3,19,31,7,6,26,30,29,10,22,24,9,27,13,25,2,28,,
11,Skipped,Skipped,11,2,Skipped,11,14,20,18,Skipped,17,Skipped,5,4,Skipped,Skipped,11,3,12,31,14,19,Skipped,21,7,Skipped,7,Skipped,1,Skipped,,
6,31,31,8,2,31,31,31,31,31,31,31,31,7,31,31,31,3,4,5,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,31,1,31,31,31,31,31,31,31,5,3,31,31,31,4,31,31,31,31,31,31,31,31,31,31,31,2,31,,
31,31,31,3,1,31,31,31,31,31,31,31,31,2,4,31,31,3,1,31,31,31,31,31,31,31,31,31,31,2,31,,
15,31,31,2,1,14,31,31,13,19,31,9,16,8,5,31,31,4,7,17,31,31,31,11,31,6,20,10,31,3,12,,
31,31,31,31,31,31,31,31,31,1,31,31,31,31,31,31,31,31,31,1,31,31,31,31,31,31,31,1,31,31,31,,
6,31,31,7,3,31,31,31,31,31,31,31,31,31,4,31,31,2,31,31,31,31,31,31,31,5,31,31,31,1,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,31,31,,
31,31,31,6,1,31,31,31,8,31,31,31,31,4,5,31,31,7,2,31,9,31,31,31,31,31,31,9,31,3,31,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,2,31,31,31,31,31,31,31,31,31,31,1,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
5,31,31,31,2,31,31,31,31,31,31,31,31,31,31,4,31,31,31,31,31,31,31,3,31,31,31,31,31,1,31,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
7,Skipped,Skipped,2,3,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,12,Skipped,6,8,11,Skipped,1,5,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,9,Skipped,10,Skipped,4,Skipped,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
6,31,31,7,1,31,31,31,31,31,31,31,31,31,31,31,31,4,31,31,31,31,31,5,31,31,31,31,31,2,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,31,1,31,31,31,11,9,31,12,31,5,3,4,31,31,6,10,14,31,13,31,31,8,31,7,31,2,31,,
2,31,31,2,1,7,31,31,31,7,5,7,6,1,3,31,7,2,3,31,4,31,31,4,5,5,31,4,31,1,31,,
6,31,31,8,2,31,31,31,31,31,31,31,31,7,31,31,31,3,4,5,31,31,31,31,31,31,31,31,31,1,31,,
10,18,31,4,1,11,18,5,18,18,18,12,5,7,4,13,18,2,5,18,18,18,18,13,13,13,13,13,18,2,18,,
9,31,31,5,1,12,8,9,17,31,12,31,5,6,3,8,31,8,7,11,25,31,31,3,16,8,12,14,31,2,31,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,3,1,31,31,31,31,31,31,31,31,4,31,31,31,5,10,31,31,31,31,31,30,31,31,31,31,2,31,,
4,31,31,31,2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
15,20,27,8,4,7,11,5,22,1,23,30,13,14,9,6,28,2,10,18,19,21,16,26,29,17,31,12,24,3,25,,
10,7,9,14,2,13,4,6,Skipped,Skipped,20,19,15,16,24,11,Skipped,12,3,Skipped,Skipped,22,Skipped,8,23,21,18,17,5,1,Skipped,,
7,31,31,1,1,31,31,31,31,31,31,31,31,5,7,31,31,2,5,31,31,31,31,31,31,31,31,31,31,2,31,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,4,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
20,31,31,9,1,8,10,31,13,31,31,31,17,5,14,31,31,15,11,31,19,31,31,16,24,31,31,31,31,3,7,,
3,5,1,9,18,14,8,2,22,21,25,7,13,10,17,11,31,19,24,31,26,31,20,4,31,12,16,23,6,15,31,,
31,31,31,31,1,6,31,5,31,31,31,31,8,4,7,31,31,31,3,31,31,31,31,31,31,31,31,31,31,2,31,,
3,31,31,31,2,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,4,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,6,1,31,31,31,31,31,31,31,31,5,2,31,31,4,7,31,31,31,31,31,31,9,31,8,31,3,31,,
6,31,31,7,3,31,31,31,31,31,31,31,31,31,4,31,31,2,31,31,31,31,31,31,31,5,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
7,25,15,19,1,10,11,18,30,14,12,17,9,13,8,6,31,23,3,20,24,22,29,27,26,16,5,4,21,2,28,,
15,31,10,3,2,31,31,31,31,31,31,31,31,1,5,31,31,10,31,31,31,31,31,6,31,31,31,31,31,20,31,,
5,31,31,3,1,12,31,11,31,31,31,31,31,1,7,31,31,4,10,31,31,31,8,6,31,13,31,31,31,9,31,,
31,31,31,31,1,31,31,31,31,31,31,31,31,31,2,31,31,31,31,31,3,31,31,31,31,31,31,31,31,4,31,,
8,22,15,7,1,23,16,20,19,27,15,10,17,3,2,18,31,6,9,29,12,24,21,5,26,13,25,11,14,4,28,,
6,31,31,8,2,31,31,31,31,31,31,31,31,7,31,31,31,3,4,5,31,31,31,31,31,31,31,31,31,1,31,,
5,31,31,4,1,31,31,7,31,31,31,31,31,6,31,31,31,3,31,31,31,31,31,31,31,8,31,31,31,2,31,,
31,31,31,4,1,31,31,31,31,31,31,31,5,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,2,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,12,31,5,1,9,13,11,18,8,9,31,7,3,3,31,31,5,6,31,31,31,31,31,31,18,31,16,31,1,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
31,31,31,5,1,31,31,31,31,31,31,31,31,31,4,31,31,3,6,31,31,31,31,31,31,7,31,31,31,2,31,,
7,31,13,3,6,31,31,31,31,31,31,10,5,7,2,31,31,4,12,31,31,31,31,8,11,31,9,31,31,1,31,,
11,13,31,6,1,31,9,8,15,31,31,31,14,4,3,31,31,5,7,17,31,31,31,31,31,12,31,10,14,2,31,,
2,31,31,31,1,31,31,31,31,31,31,31,3,31,6,31,31,4,31,31,31,31,31,31,31,31,31,31,31,5,31,,
6,21,11,7,1,19,14,22,9,15,5,31,8,18,3,28,26,17,4,24,30,20,10,13,27,29,23,12,16,2,25,,
6,31,31,7,2,31,4,31,31,31,31,31,31,13,31,31,31,3,31,31,31,31,31,31,31,31,31,31,5,1,31,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
6,31,31,7,3,31,31,31,31,31,31,31,31,31,4,31,31,2,31,31,31,31,31,31,31,5,31,31,31,1,31,,
22,30,17,7,1,20,13,23,15,10,20,25,20,8,2,11,31,5,4,17,17,23,27,6,14,9,24,12,23,3,31,,
6,31,31,7,3,31,31,31,31,31,31,31,31,31,4,31,31,2,31,31,31,31,31,31,31,5,31,31,31,1,31,,
3,31,31,11,1,31,8,31,31,18,31,31,16,10,4,12,31,5,14,6,17,31,31,13,15,9,31,7,31,2,31,,
31,31,31,6,1,31,31,31,8,31,31,31,31,4,3,9,31,5,31,31,31,31,31,31,31,7,31,10,31,2,31,,
12,25,18,7,1,14,13,9,22,30,27,28,10,6,3,8,29,4,5,24,21,20,19,17,23,15,26,11,16,2,31,,
31,31,31,4,3,31,31,31,31,31,31,31,31,5,31,31,31,2,31,31,31,31,31,31,31,31,31,31,31,1,31,,
6,31,31,7,2,31,4,31,31,31,31,31,31,13,31,31,31,3,31,31,31,31,31,31,31,31,31,31,5,1,31,,
31,31,31,31,1,31,31,31,31,31,31,31,31,3,5,31,31,4,31,31,31,31,31,31,31,31,31,31,31,2,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
31,31,31,31,1,31,31,31,31,31,31,31,31,8,3,31,31,4,31,31,31,31,31,31,31,31,31,31,31,2,31,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
4,31,31,31,2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
6,31,31,7,2,31,4,31,31,31,31,31,31,13,31,31,31,3,31,31,31,31,31,31,31,31,31,31,5,1,31,,
3,31,31,31,2,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,4,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
4,31,31,31,2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
19,11,29,27,1,4,28,2,13,15,18,8,20,23,3,16,31,9,7,10,22,26,25,21,12,5,17,14,24,6,30,,
31,31,31,31,1,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
31,31,31,31,1,31,31,31,31,31,31,31,31,3,5,31,31,2,31,31,31,31,31,31,31,31,31,31,31,31,31,,
31,31,31,31,1,31,31,31,31,31,31,31,31,31,2,31,31,31,31,31,31,31,31,31,31,31,31,31,31,3,31,,
31,31,31,31,1,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
6,31,31,7,3,31,31,31,31,31,31,31,31,31,4,31,31,2,31,31,31,31,31,31,31,5,31,31,31,1,31,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
8,31,31,3,1,8,31,10,12,31,31,31,9,5,7,31,31,4,6,31,31,31,31,31,31,31,31,31,31,2,31,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
7,8,12,4,1,11,9,7,9,31,9,31,9,3,5,11,31,31,5,9,31,13,31,8,31,9,11,6,7,2,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,31,1,31,31,31,31,31,31,31,31,2,4,31,31,31,31,31,31,31,31,31,31,31,31,31,31,3,31,,
31,31,31,5,1,31,31,31,11,7,15,10,31,5,2,14,31,11,8,31,31,31,12,31,31,13,31,9,31,3,31,,
31,31,31,2,1,31,9,5,31,31,8,3,4,31,31,31,31,6,31,31,31,31,31,31,31,31,31,31,31,7,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
31,31,31,31,1,31,31,31,31,31,31,31,31,31,2,31,31,31,31,31,31,31,31,31,31,31,31,31,31,3,31,,
31,31,31,4,31,31,31,31,31,31,31,31,31,3,31,31,31,2,31,31,31,31,31,31,31,31,31,31,31,1,31,,
6,Skipped,5,3,1,7,5,5,5,7,Skipped,Skipped,Skipped,3,4,7,Skipped,3,2,Skipped,Skipped,Skipped,Skipped,7,Skipped,7,Skipped,7,Skipped,2,Skipped,,
18,23,14,17,4,5,15,8,5,12,19,25,20,6,1,21,28,7,4,26,14,10,24,13,22,16,9,3,11,2,27,,
7,8,9,11,30,12,1,2,25,29,13,4,15,10,24,19,17,6,14,18,21,23,20,27,28,16,3,26,5,22,31,,
9,31,31,4,2,31,31,31,31,8,7,31,10,31,3,31,31,6,31,31,31,31,31,5,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,31,31,31,31,31,6,31,31,31,31,31,1,4,31,31,7,31,31,31,31,31,31,5,31,2,31,3,31,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,4,5,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,2,1,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,4,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,4,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
16,23,22,4,3,18,10,14,27,13,15,21,8,5,7,17,20,2,9,12,26,28,25,11,30,6,19,31,29,1,24,,
6,31,31,7,2,31,4,31,31,31,31,31,31,13,31,31,31,3,31,31,31,31,31,31,31,31,31,31,5,1,31,,
15,31,31,5,1,9,31,31,7,31,31,14,31,6,3,13,31,12,2,18,15,8,19,17,11,10,31,16,31,4,31,,
20,24,16,13,3,15,5,6,4,Skipped,2,18,21,11,1,19,Skipped,10,17,Skipped,Skipped,9,Skipped,8,7,14,Skipped,12,23,22,Skipped,,
5,Skipped,Skipped,2,2,Skipped,3,5,Skipped,Skipped,Skipped,Skipped,Skipped,3,3,Skipped,Skipped,2,2,4,Skipped,Skipped,Skipped,Skipped,Skipped,3,Skipped,5,Skipped,1,Skipped,,
31,31,31,3,1,31,31,31,31,31,31,6,31,7,4,31,31,5,31,31,31,31,31,31,31,31,31,31,31,2,31,,
20,17,23,13,2,6,8,6,25,16,15,30,21,4,18,11,28,7,10,9,24,5,31,14,22,28,12,28,19,3,29,,
11,19,29,5,1,9,17,8,15,10,30,25,5,12,4,22,31,3,7,13,24,18,26,16,28,21,14,27,20,2,23,,
31,31,31,4,3,31,31,31,31,31,31,31,31,6,31,31,31,5,31,31,31,31,31,31,31,31,31,31,31,4,31,,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,
6,31,31,8,2,31,31,31,31,31,31,31,31,7,31,31,31,3,4,5,31,31,31,31,31,31,31,31,31,1,31,,
2,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
7,31,31,12,1,14,31,11,31,31,8,31,31,31,5,31,31,4,9,31,6,31,31,3,31,10,31,13,31,2,31,,
10,31,31,7,1,6,31,11,31,31,31,31,31,31,3,31,31,9,2,31,31,13,31,31,12,9,8,11,31,5,4,,
31,31,31,2,1,31,31,31,31,31,31,31,31,5,31,31,31,4,31,31,31,31,31,31,31,31,31,31,31,3,31,,
4,31,12,6,1,10,30,25,15,13,30,25,9,11,8,14,30,3,7,25,25,25,25,5,25,25,25,30,25,2,25,,
9,24,21,2,1,9,9,12,18,24,24,6,18,6,4,21,24,2,4,24,21,18,24,12,12,12,16,16,24,6,24,,
2,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,31,,
4,31,31,2,31,31,31,31,31,31,31,31,31,31,31,31,31,3,31,31,31,31,31,31,31,31,31,31,31,1,31,,
31,31,31,31,1,8,31,31,31,31,31,31,31,4,5,31,31,31,31,31,31,31,31,31,7,31,31,6,31,2,3,,
14,19,30,5,1,17,21,15,12,31,10,7,11,8,4,20,28,6,3,29,23,24,25,16,18,9,22,27,26,2,13,,
8,31,31,3,1,31,31,31,31,31,31,31,31,6,31,31,31,1,31,9,31,31,31,31,31,31,31,7,31,4,5,,
