rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,Num Cands,Num Seats
Skipped,Skipped,Skipped,1,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,,
12,12,12,12,12,12,1,12,12,2,12,12,,
12,12,12,12,12,12,12,12,12,1,12,12,,
12,12,12,12,12,12,12,12,12,12,12,1,,
2,12,12,4,12,3,12,12,5,12,12,1,,
12,12,12,12,12,12,12,12,12,12,1,12,,
12,12,12,12,12,12,12,12,1,12,12,12,,
5,1,9,3,4,8,10,12,2,11,6,7,,
Skipped,Skipped,5,Skipped,3,2,Skipped,4,Skipped,Skipped,6,1,,
12,12,2,12,12,1,12,12,12,12,12,12,,
12,12,12,1,12,12,12,12,12,12,12,12,,
1,3,7,6,8,11,Skipped,9,2,4,Skipped,10,,
12,12,12,12,12,12,12,12,12,1,12,12,,
9,2,2,2,8,2,1,12,2,10,2,Skipped,,
Skipped,Skipped,1,5,3,2,Skipped,4,Skipped,Skipped,Skipped,6,,
12,12,12,12,12,12,12,12,12,12,12,1,,
Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,1,Skipped,,
12,12,12,12,12,12,12,12,1,12,12,12,,
12,12,12,12,12,12,12,12,12,1,12,12,,
12,12,12,2,12,12,12,3,12,12,12,1,,
12,12,12,12,12,12,12,12,12,1,12,12,,
12,12,12,1,12,12,12,12,12,12,12,12,,
1,1,12,12,12,12,12,12,12,12,12,12,,
12,12,12,12,12,12,12,12,12,12,12,1,,
Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,1,,
12,12,12,12,12,12,12,12,1,12,12,12,,
2,1,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,,
12,12,12,2,12,12,12,12,1,12,12,3,,
12,12,12,1,12,12,12,12,12,12,12,12,,
12,12,12,12,12,12,12,12,12,1,12,12,,
12,12,12,12,12,12,12,12,12,1,12,12,,
Skipped,1,Skipped,Skipped,Skipped,3,Skipped,Skipped,2,Skipped,Skipped,Skipped,,
3,4,8,5,6,7,Skipped,Skipped,1,9,Skipped,2,,
12,12,12,2,12,12,3,12,1,12,12,12,,
12,12,12,12,12,12,12,12,12,12,12,1,,
12,12,12,12,12,12,12,12,12,12,12,1,,
6,12,10,9,5,11,4,8,2,1,3,7,,
12,12,12,6,3,12,12,12,2,1,12,12,,
12,12,12,12,12,12,12,12,12,12,12,1,,
Skipped,Skipped,3,Skipped,Skipped,1,Skipped,Skipped,2,Skipped,Skipped,Skipped,,
Skipped,Skipped,Skipped,Skipped,1,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,,
6,12,4,1,12,12,12,5,12,12,3,12,,
2,12,12,1,12,12,12,12,12,12,3,12,,
12,12,12,12,12,12,12,12,12,1,12,12,,
4,2,Skipped,5,8,Skipped,6,Skipped,1,3,7,4,,
12,12,12,12,12,12,12,1,12,12,12,12,,
12,12,12,12,2,1,12,Skipped,Skipped,12,12,12,,
6,11,8,2,7,5,9,3,1,12,10,4,,
Skipped,2,Skipped,Skipped,Skipped,Skipped,3,Skipped,1,Skipped,Skipped,1,,
12,12,12,12,12,12,12,2,Skipped,1,12,12,,
12,12,12,12,12,12,12,12,12,1,12,12,,
2,5,3,9,4,12,10,8,6,11,1,7,,
3,11,4,6,12,9,10,8,2,7,5,1,,
Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,1,,
12,12,12,12,10,12,12,12,12,12,12,1,,
12,12,12,12,12,12,12,12,12,12,1,12,,
12,12,12,12,12,12,12,12,12,1,12,12,,
12,12,12,12,12,12,12,12,12,12,12,1,,
3,2,Skipped,12,Skipped,Skipped,Skipped,Skipped,1,Skipped,Skipped,Skipped,,
7,4,10,2,7,1,5,6,3,10,7,7,,
12,12,12,12,12,12,12,12,12,1,12,12,,
12,12,12,12,12,12,12,12,12,12,12,1,,
Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,1,Skipped,,
12,12,12,1,12,12,12,12,12,12,12,12,,
Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,1,Skipped,Skipped,,
Skipped,Skipped,Skipped,1,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,,
8,4,9,2,3,6,3,7,1,5,9,9,,
12,12,12,1,12,12,12,12,12,12,12,12,,
12,12,12,12,12,12,12,12,1,12,12,12,,
Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,1,Skipped,Skipped,Skipped,,
3,4,7,2,9,1,11,8,5,10,6,12,,
3,1,Skipped,2,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,,
12,12,12,12,12,12,12,12,12,1,12,12,,
12,12,12,12,12,12,12,12,12,12,12,1,,
12,12,12,1,12,12,12,12,12,12,12,12,,
Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,1,Skipped,Skipped,Skipped,,
2,4,10,7,12,8,11,9,6,5,3,1,,
12,12,12,12,12,12,12,12,12,12,12,1,,
12,12,12,12,12,12,12,12,12,1,12,12,,
12,12,12,12,12,12,12,12,1,12,12,12,,
12,12,12,12,12,12,12,12,12,12,12,12,,
12,12,12,12,12,12,12,12,12,1,12,12,,
Skipped,1,2,Skipped,Skipped,1,1,Skipped,Skipped,Skipped,Skipped,1,,
12,12,12,12,12,12,12,12,12,1,12,12,,
2,2,2,2,2,2,2,2,1,2,2,2,,
9,11,10,4,12,1,8,7,2,3,5,6,,
2,1,4,7,6,3,11,10,9,9,5,12,,
Skipped,1,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,,
12,12,12,12,12,12,12,12,12,1,12,12,,
12,12,12,12,12,12,12,12,1,12,12,12,,
Skipped,Skipped,Skipped,1,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,,
Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,1,Skipped,Skipped,Skipped,,
Skipped,Skipped,Skipped,Skipped,1,3,Skipped,Skipped,2,Skipped,Skipped,Skipped,,
12,12,12,12,12,12,12,12,12,1,12,12,,
12,12,12,12,12,12,12,12,12,12,12,12,,
2,8,12,1,6,3,11,7,9,10,5,4,,
12,12,2,12,12,12,12,12,12,1,12,12,,
Skipped,Skipped,1,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,2,,
12,12,12,12,12,12,12,12,12,12,12,1,,
12,12,12,12,12,12,12,12,12,12,12,1,,
Skipped,Skipped,1,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,1,,
12,12,12,12,12,12,12,12,12,1,12,12,,
1,1,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,,
12,12,12,12,12,12,12,12,1,12,12,12,,
12,12,12,12,12,1,12,12,12,12,12,12,,
12,12,12,12,12,12,12,12,12,12,12,1,,
Skipped,2,Skipped,4,Skipped,3,Skipped,1,Skipped,Skipped,Skipped,Skipped,,
Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,1,Skipped,Skipped,Skipped,,
12,12,12,12,12,12,1,12,12,12,12,12,,
12,12,12,12,12,12,12,12,1,12,12,12,,
1,12,12,12,12,12,12,12,12,12,12,12,,
Skipped,Skipped,Skipped,Skipped,2,Skipped,Skipped,Skipped,Skipped,Skipped,1,Skipped,,
11,2,10,5,7,6,8,4,3,9,12,1,,
12,12,12,12,12,12,12,12,12,12,12,1,,
12,12,12,1,12,12,12,12,12,12,12,12,,
Skipped,Skipped,Skipped,Skipped,1,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,,
1,6,4,2,7,3,10,9,8,5,12,11,,
12,12,12,12,12,12,12,12,12,1,12,12,,
12,12,12,12,12,12,12,12,12,1,12,12,,
4,1,12,12,12,12,2,12,3,12,5,12,,
Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,1,Skipped,Skipped,,
Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,1,Skipped,Skipped,,
12,12,12,1,12,12,12,12,12,12,12,12,,
12,12,12,1,12,12,12,12,12,12,12,12,,
12,12,12,12,12,12,12,12,12,1,12,12,,
Skipped,Skipped,2,Skipped,Skipped,3,5,Skipped,1,Skipped,4,Skipped,,
12,12,12,12,12,12,12,12,12,1,12,12,,
Skipped,Skipped,Skipped,Skipped,Skipped,1,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,,
12,12,12,12,12,12,12,12,12,1,12,12,,
7,8,4,10,5,1,6,2,12,9,3,11,,
12,12,12,12,12,12,12,12,1,12,12,12,,
4,6,12,1,10,2,9,11,5,7,8,3,,
2,Skipped,4,5,Skipped,7,Skipped,6,1,Skipped,Skipped,3,,
12,12,12,1,12,12,12,12,12,12,12,12,,
12,12,12,12,12,12,12,12,12,12,12,12,,
12,12,12,12,12,12,12,12,12,1,12,12,,
12,12,12,1,12,12,12,12,12,12,12,12,,
9,3,10,4,5,7,8,11,2,12,6,1,,
12,12,12,12,12,12,12,12,1,12,12,12,,
12,12,12,12,12,12,12,12,12,12,12,1,,
?,1,?,?,?,?,?,?,?,?,?,?,,
