rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20,rank21,rank22,rank23,rank24,rank25,Num Cands,Num Seats
4,6,3,Skipped,3,Skipped,Skipped,Skipped,Skipped,6,6,5,4,3,1,7,7,Skipped,2,Skipped,Skipped,3,3,Skipped,Skipped,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
18,16,13,17,16,18,16,18,13,17,18,7,13,13,7,18,14,18,13,17,18,7,16,18,16,,
24,24,24,25,24,1,24,1,24,24,1,24,24,24,24,24,24,24,24,24,24,24,24,24,24,,
23,9,18,8,3,12,24,21,13,20,22,4,16,5,11,19,10,15,1,2,17,7,6,25,14,,
25,25,25,25,25,25,25,25,25,25,25,25,2,25,25,25,25,25,25,25,25,25,1,25,3,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2,1,25,,
25,23,1,25,25,25,20,25,2,25,25,25,2,25,15,25,25,25,1,25,25,25,20,24,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,,
25,19,2,25,20,25,15,25,25,24,25,1,2,1,2,25,25,25,2,25,21,17,3,12,25,,
16,19,3,13,7,Skipped,4,Skipped,5,18,14,Skipped,11,6,10,17,15,12,1,Skipped,Skipped,9,2,8,Skipped,,
25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,,
5,25,2,13,25,25,16,15,12,25,25,25,4,1,5,25,25,25,8,9,25,25,9,25,25,,
8,10,12,8,13,Skipped,Skipped,17,14,15,11,8,12,8,7,16,9,13,10,8,Skipped,8,11,Skipped,10,,
25,8,7,14,5,1,4,25,25,25,25,12,25,2,25,25,25,25,11,13,25,9,3,6,10,,
8,4,7,8,3,8,5,7,6,4,3,2,4,2,3,7,5,9,5,7,7,3,3,7,8,,
15,12,5,6,3,24,Skipped,17,22,14,22,18,9,4,2,13,11,23,1,19,8,7,10,Skipped,16,,
25,11,1,25,25,25,25,25,25,25,25,25,9,1,3,12,25,25,10,25,25,25,11,5,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,,
25,3,9,25,1,25,17,16,10,16,16,25,4,9,25,16,25,25,6,16,16,2,5,9,25,,
25,15,1,25,25,25,25,25,11,25,25,25,2,25,25,25,25,25,10,25,25,19,25,25,25,,
25,25,4,25,25,25,20,25,25,25,25,15,1,19,3,25,25,25,2,25,25,25,14,23,25,,
15,16,3,9,11,18,25,17,25,21,20,10,5,7,13,14,12,25,1,2,7,6,8,19,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,,
23,11,2,17,10,25,4,19,22,9,7,14,16,5,8,18,24,21,3,13,20,1,6,15,12,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,,
25,25,25,25,25,6,25,25,3,25,4,25,5,2,25,25,25,25,1,25,25,25,1,25,25,,
25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,3,25,2,25,25,25,25,25,25,,
25,25,25,25,3,25,25,25,25,25,25,25,7,25,25,25,25,25,2,5,25,4,2,1,25,,
10,16,15,14,7,25,24,23,20,8,9,13,12,3,6,17,21,5,2,18,11,4,1,22,20,,
25,25,25,25,25,25,25,25,1,25,1,25,25,25,25,25,25,25,25,25,25,25,1,25,25,,
15,4,10,19,6,16,9,13,12,19,6,Skipped,8,7,7,Skipped,11,17,3,1,20,2,5,Skipped,14,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
25,1,1,25,25,25,1,25,25,25,1,1,1,25,1,25,25,25,1,25,25,25,1,25,25,,
Skipped,25,10,Skipped,4,7,Skipped,Skipped,Skipped,Skipped,6,9,12,3,1,17,Skipped,13,5,Skipped,Skipped,2,11,5,25,,
20,6,1,20,4,24,17,14,13,10,15,20,8,3,11,7,20,23,2,25,15,5,9,12,22,,
18,6,9,14,24,21,25,20,1,11,17,13,8,5,19,10,16,22,3,12,4,15,23,7,2,,
25,25,1,25,25,25,25,25,25,25,4,7,25,3,2,5,25,25,8,25,25,6,25,9,25,,
24,4,24,24,11,13,6,24,24,7,10,12,24,8,9,24,24,24,1,24,24,2,5,3,25,,
25,5,8,23,11,25,4,25,25,25,12,22,9,3,21,10,25,25,1,20,6,25,2,7,25,,
25,1,25,15,5,25,25,25,25,8,6,7,25,4,9,13,25,25,3,14,25,12,2,11,10,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,1,25,,
25,25,4,25,8,25,25,25,25,6,10,25,25,25,25,25,25,25,3,25,25,1,7,9,5,,
1,25,25,9,6,25,25,3,25,4,25,8,25,25,3,25,25,25,25,25,5,25,7,2,25,,
25,25,3,25,18,25,25,25,25,25,25,25,25,24,25,25,25,25,1,25,Skipped,2,25,7,6,,
25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
20,20,5,24,20,25,9,23,19,14,24,14,5,3,1,12,25,25,25,20,23,21,8,15,25,,
Skipped,Skipped,6,Skipped,Skipped,Skipped,Skipped,7,9,8,Skipped,1,Skipped,4,2,Skipped,Skipped,Skipped,Skipped,3,Skipped,5,6,Skipped,Skipped,,
23,2,23,24,2,1,23,1,23,23,1,23,23,23,23,23,23,23,23,25,23,23,23,23,23,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2,1,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,,
25,25,25,25,25,25,25,2,25,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,,
25,10,17,16,12,25,25,25,25,25,11,25,14,15,13,25,25,25,11,25,25,25,15,25,25,,
25,21,17,15,12,25,22,25,25,18,14,8,19,13,1,20,23,25,10,9,24,11,16,25,25,,
24,19,8,18,2,1,21,15,17,3,9,10,14,7,11,23,25,5,2,12,13,4,6,20,16,,
25,10,25,9,4,25,25,25,25,6,7,13,11,25,3,25,25,25,1,25,25,8,5,2,12,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
21,3,4,17,6,25,5,15,11,16,10,9,20,7,4,14,18,25,2,8,12,13,1,25,19,,
18,11,8,19,2,21,5,21,21,7,4,17,10,12,6,15,21,9,3,20,21,12,1,16,12,,
25,14,6,12,8,1,2,16,18,21,22,11,15,7,13,24,20,23,3,4,19,5,10,9,17,,
5,11,15,19,3,10,12,9,18,19,6,17,2,7,4,19,20,13,1,16,19,19,8,19,14,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
25,22,1,8,4,13,9,Skipped,23,17,21,14,19,4,25,Skipped,Skipped,19,3,Skipped,2,1,15,Skipped,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
19,2,4,25,5,25,13,10,14,21,8,20,11,7,3,16,17,25,9,18,15,6,1,12,25,,
9,24,7,25,24,4,25,6,1,25,16,25,7,12,8,25,5,3,8,25,23,17,15,25,2,,
25,13,1,2,3,25,25,13,25,13,25,25,5,13,4,13,25,25,14,25,13,25,13,13,25,,
25,19,7,15,17,25,12,11,25,16,16,4,25,6,1,3,25,10,5,13,18,14,9,2,25,,
25,25,4,25,5,25,25,25,6,25,25,25,25,25,25,25,25,25,3,25,25,25,2,1,25,,
25,25,25,25,25,25,25,2,4,25,25,25,25,25,25,25,25,25,3,25,25,25,1,25,25,,
25,4,25,25,25,25,2,25,25,25,25,25,25,25,25,25,25,25,5,25,25,6,3,1,25,,
25,25,2,8,4,25,9,25,25,6,25,25,25,7,5,10,25,25,25,25,25,3,25,1,25,,
25,25,25,25,2,25,25,25,25,25,25,25,25,3,25,25,25,25,25,25,25,1,25,25,25,,
15,1,5,8,10,22,24,16,25,9,13,14,20,12,2,19,23,3,4,18,11,7,6,17,21,,
25,25,25,25,6,25,3,25,25,9,8,2,25,7,10,7,25,25,4,25,10,1,5,25,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,1,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,25,25,2,25,25,,
25,25,25,25,3,25,5,25,25,25,25,25,25,6,25,25,25,25,1,25,25,4,2,7,8,,
25,11,1,25,25,25,25,1,25,25,25,20,5,25,20,25,25,25,1,25,25,25,24,25,25,,
4,5,2,3,1,4,3,4,5,4,5,2,3,1,2,5,4,4,1,2,2,1,1,5,3,,
5,2,4,5,1,5,5,3,5,2,2,5,3,3,1,2,5,3,1,5,5,1,1,25,3,,
24,22,4,6,3,25,14,16,12,11,10,7,19,15,8,17,23,21,1,9,20,5,2,18,13,,
2,25,1,25,5,25,25,3,25,8,7,25,25,6,9,25,25,4,14,25,25,25,25,25,13,,
25,25,5,8,3,6,25,25,25,25,25,3,25,2,4,25,25,25,4,25,25,1,4,8,7,,
25,25,25,25,3,25,25,25,25,25,4,2,5,25,25,25,25,25,25,1,25,25,25,25,25,,
25,25,1,25,25,25,5,25,25,25,25,25,2,25,6,4,25,25,3,25,25,25,25,25,25,,
25,19,2,25,20,24,19,25,24,24,25,5,4,6,4,16,25,24,1,24,19,17,3,20,20,,
25,25,2,17,3,25,25,25,25,7,6,12,8,5,1,25,25,25,25,9,25,4,25,25,25,,
25,25,25,25,25,25,25,25,3,25,4,25,25,25,2,25,25,25,25,25,25,25,1,25,25,,
3,7,4,Skipped,4,Skipped,Skipped,5,Skipped,6,2,Skipped,Skipped,4,1,4,Skipped,Skipped,1,Skipped,Skipped,2,3,Skipped,6,,
9,7,6,20,19,21,16,1,22,17,10,23,12,3,2,5,15,14,25,11,18,4,8,24,13,,
5,25,25,25,4,25,25,25,6,25,25,25,7,25,25,3,25,25,1,25,25,25,2,25,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,,
18,18,21,22,19,18,25,18,20,3,8,18,6,2,4,7,18,9,23,10,18,1,24,18,5,,
25,25,3,7,4,25,25,14,25,7,11,2,6,5,1,25,25,25,10,6,24,9,25,25,11,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
25,9,10,25,2,25,8,25,18,25,13,9,15,3,5,13,18,25,1,25,3,6,4,8,16,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,1,25,,
17,6,18,16,1,Skipped,10,19,Skipped,11,13,15,25,5,4,8,20,25,2,14,12,9,3,Skipped,7,,
25,25,25,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,,
25,Skipped,2,22,24,25,25,25,25,25,25,22,Skipped,25,25,25,Skipped,25,1,Skipped,Skipped,1,9,25,3,,
25,25,2,25,25,25,20,25,25,25,25,25,2,20,2,25,25,25,4,25,25,25,10,25,25,,
15,20,1,5,1,25,10,15,10,5,5,5,5,1,1,15,20,25,1,5,10,1,1,10,20,,
25,25,25,25,2,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,1,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,1,25,,
18,22,4,11,1,14,17,9,24,5,19,10,20,3,7,21,8,25,6,12,23,2,15,16,13,,
25,1,2,25,25,25,25,25,1,24,24,25,4,25,14,1,25,25,5,25,25,25,3,25,25,,
10,Skipped,4,3,13,Skipped,Skipped,17,5,3,24,18,11,2,1,Skipped,6,25,12,Skipped,14,2,18,Skipped,12,,
25,25,25,25,25,3,4,25,25,25,25,25,25,25,25,1,25,25,25,25,2,25,25,25,25,,
25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
25,18,3,20,7,25,25,19,25,12,11,8,1,6,5,14,16,15,2,13,10,9,4,17,25,,
23,4,3,20,8,25,17,21,11,14,12,10,18,1,16,15,24,22,5,9,13,2,6,7,19,,
25,25,25,8,25,25,25,25,25,5,25,3,25,2,1,25,25,25,4,25,25,6,7,25,25,,
17,20,5,25,25,25,2,21,2,18,25,17,10,10,4,13,25,25,4,25,25,24,13,17,24,,
25,25,25,25,25,25,25,2,25,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,,
25,25,25,3,12,25,9,25,25,25,4,2,13,8,1,25,25,25,5,11,25,7,10,6,14,,
9,15,8,10,6,22,14,17,21,11,16,5,24,2,13,12,7,20,3,23,19,1,4,25,18,,
19,16,15,13,10,6,5,24,25,11,21,13,2,7,17,22,20,23,4,1,18,3,8,9,14,,
20,20,20,24,2,1,20,1,20,20,1,25,20,20,20,20,20,20,20,23,21,20,20,20,20,,
21,22,24,21,21,3,21,21,21,21,6,21,21,21,1,21,21,8,21,21,21,21,25,23,21,,
19,13,5,21,15,25,18,20,25,7,25,10,4,1,2,12,8,25,3,11,17,14,6,9,25,,
Skipped,7,15,Skipped,Skipped,3,10,4,19,11,1,Skipped,9,12,Skipped,14,Skipped,17,2,6,Skipped,5,13,8,18,,
19,15,11,14,12,25,Skipped,25,23,25,20,19,14,12,11,20,21,25,12,18,Skipped,13,19,Skipped,21,,
3,25,10,25,25,25,25,25,25,25,25,25,1,25,5,25,25,4,25,25,25,25,25,25,25,,
25,25,1,25,2,25,25,25,25,25,25,25,25,2,6,3,25,25,25,25,25,4,25,25,25,,
25,1,2,25,25,25,11,25,25,25,25,25,5,25,10,25,25,25,1,25,20,25,25,16,25,,
18,16,1,8,8,24,25,20,22,15,11,5,18,3,11,2,22,16,14,10,21,4,7,5,13,,
4,25,3,5,8,25,25,6,25,1,11,12,5,10,2,25,25,25,25,25,25,8,25,25,3,,
25,25,25,25,4,25,25,25,25,25,25,25,25,25,25,25,25,25,2,3,1,25,25,25,25,,
Skipped,Skipped,Skipped,Skipped,3,10,Skipped,Skipped,Skipped,8,Skipped,Skipped,Skipped,2,1,Skipped,Skipped,Skipped,5,6,Skipped,2,7,Skipped,9,,
25,25,2,12,5,25,25,25,25,4,8,10,25,6,25,25,25,25,1,11,9,3,7,25,25,,
25,25,3,25,7,25,25,25,5,25,25,25,25,1,25,25,25,4,6,25,25,2,25,25,25,,
19,15,4,10,3,23,6,25,24,13,16,9,14,12,3,17,20,16,1,8,11,2,5,7,18,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
25,6,7,25,2,9,7,25,25,25,5,25,9,3,8,8,4,25,1,25,7,4,2,7,25,,
25,1,25,25,7,11,4,13,6,25,8,12,25,25,2,25,25,25,5,10,25,9,3,25,25,,
21,21,21,22,1,1,21,1,21,21,1,23,21,25,21,21,21,21,21,24,21,21,21,21,21,,
Skipped,Skipped,2,2,4,Skipped,2,Skipped,Skipped,Skipped,5,1,5,3,4,Skipped,Skipped,5,2,Skipped,2,3,3,Skipped,6,,
2,21,16,12,6,24,4,13,25,14,3,11,23,15,5,8,22,20,7,10,17,19,18,9,1,,
16,11,5,15,3,24,13,21,17,19,9,8,10,7,6,18,22,23,2,12,20,4,1,25,14,,
19,1,25,19,19,19,19,19,19,20,21,19,19,19,19,19,19,19,24,19,22,19,23,19,19,,
25,10,25,25,23,25,3,25,25,25,25,18,25,24,4,11,25,25,1,25,7,9,8,5,25,,
Skipped,6,12,Skipped,7,Skipped,13,9,Skipped,14,8,5,Skipped,10,3,Skipped,Skipped,Skipped,2,Skipped,Skipped,4,11,1,Skipped,,
13,24,4,15,8,22,3,21,25,11,12,18,10,6,2,20,14,23,7,17,16,1,5,9,19,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,,
3,3,1,1,1,4,1,3,3,1,1,1,1,1,1,3,4,3,3,1,1,1,3,3,4,,
19,12,14,16,6,25,23,17,22,15,9,10,1,7,11,13,17,4,24,2,8,5,20,21,3,,
25,13,15,19,5,22,7,25,17,11,8,9,14,4,2,18,20,25,1,12,6,3,10,16,21,,
25,20,25,25,25,25,14,25,25,25,25,12,9,2,1,25,25,25,13,25,25,25,14,11,25,,
Skipped,24,Skipped,Skipped,4,Skipped,Skipped,Skipped,Skipped,23,22,25,3,1,25,2,Skipped,25,1,Skipped,Skipped,6,5,4,Skipped,,
25,20,21,18,11,25,25,25,24,25,23,17,25,19,22,13,10,25,15,25,25,16,12,25,14,,
25,25,2,25,25,25,25,1,25,25,25,18,3,25,3,25,25,25,3,25,25,25,24,23,25,,
25,25,25,25,25,25,25,25,25,25,25,3,3,1,2,25,25,25,25,25,25,5,25,25,25,,
3,2,Skipped,3,1,3,2,3,3,1,3,2,3,1,1,1,3,3,2,3,2,1,Skipped,3,3,,
25,1,25,25,5,25,25,25,25,4,25,25,25,6,25,3,25,25,8,25,25,7,25,2,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,,
20,20,1,22,20,25,20,25,25,21,25,24,2,2,15,25,21,25,2,17,25,25,25,20,24,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,,
17,1,8,16,12,21,7,11,25,15,3,10,14,20,5,18,24,13,4,2,22,9,6,23,19,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
19,7,16,14,16,13,15,19,7,18,14,10,13,15,6,17,16,18,6,13,14,13,13,15,15,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2,1,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,,
25,25,7,25,6,25,8,25,25,25,9,25,25,4,2,25,25,25,3,25,25,5,1,10,25,,
25,25,25,25,4,25,1,25,25,25,25,25,8,5,25,25,25,25,2,25,7,3,6,25,25,,
3,7,18,19,8,24,15,23,5,12,16,22,1,9,13,10,2,4,14,25,11,17,6,21,20,,
8,25,1,25,2,25,25,9,25,25,7,25,2,4,25,6,5,10,25,25,25,3,25,11,11,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
25,25,18,25,7,18,10,25,25,14,17,1,2,8,3,25,25,25,25,25,25,15,25,9,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,2,25,25,25,,
7,25,6,25,4,25,25,10,11,25,13,25,8,1,2,9,25,12,5,25,25,3,25,25,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,1,25,,
25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2,1,25,,
25,25,3,25,25,25,25,25,25,25,25,25,1,25,2,25,25,25,25,25,25,25,25,25,25,,
25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
Skipped,Skipped,Skipped,Skipped,4,Skipped,5,Skipped,25,Skipped,Skipped,Skipped,1,1,Skipped,25,25,Skipped,2,Skipped,Skipped,3,7,6,Skipped,,
25,25,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2,25,25,25,25,25,25,3,,
18,7,9,16,4,21,25,2,24,11,12,15,20,6,19,10,17,22,1,14,5,13,3,8,23,,
25,25,3,25,25,25,25,25,25,25,25,25,4,25,25,25,25,25,1,25,25,25,2,25,25,,
22,7,4,18,9,25,13,21,17,15,11,10,20,2,5,16,23,24,1,12,14,3,6,8,19,,
25,2,25,25,5,25,25,25,25,25,1,25,4,8,10,6,25,11,3,25,25,25,7,25,25,,
Skipped,Skipped,Skipped,Skipped,3,Skipped,Skipped,Skipped,10,2,11,Skipped,Skipped,3,1,Skipped,Skipped,1,2,Skipped,Skipped,2,4,Skipped,10,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,1,25,,
25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,2,25,25,3,25,25,25,,
10,25,25,9,7,25,25,25,25,5,25,25,3,2,4,25,25,6,25,25,25,1,25,25,8,,
16,25,5,6,2,25,10,25,18,12,13,7,17,4,9,19,15,25,1,14,8,3,11,25,20,,
25,25,25,25,25,25,25,25,25,25,25,25,25,5,25,25,25,25,1,25,25,25,25,25,25,,
8,7,1,25,1,25,25,25,25,25,25,25,25,6,25,25,25,25,4,25,25,1,4,25,25,,
12,25,2,11,1,24,20,23,21,22,5,8,12,15,4,19,16,25,14,8,6,6,3,18,17,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,,
7,25,10,25,25,8,3,13,25,25,25,25,25,11,25,9,6,25,1,25,12,25,2,4,5,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,25,,
23,12,6,16,4,25,13,9,20,21,19,3,14,10,1,17,22,24,8,7,2,5,11,15,18,,
25,23,13,25,6,25,Skipped,25,25,16,6,25,6,5,25,21,25,25,25,25,25,25,12,24,25,,
25,11,16,25,1,14,15,25,13,5,25,7,10,2,3,25,25,25,9,25,17,6,4,16,12,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,1,25,,
13,11,9,17,1,19,18,15,14,8,21,3,12,7,2,16,25,22,6,4,20,5,10,25,23,,
22,6,3,18,7,25,17,20,12,15,16,10,19,2,8,14,24,23,1,9,13,4,5,11,21,,
17,17,17,25,20,1,17,1,17,17,1,23,17,21,17,19,18,17,17,24,22,17,17,17,17,,
25,24,8,25,25,25,17,21,21,16,25,14,13,25,1,20,25,25,16,25,25,25,25,23,25,,
25,Skipped,Skipped,Skipped,8,10,25,20,Skipped,2,5,Skipped,11,4,7,12,9,14,1,Skipped,Skipped,3,6,Skipped,13,,
25,1,1,1,1,25,1,25,2,25,1,1,1,1,1,1,1,25,1,1,1,1,1,25,1,,
18,13,7,10,11,21,25,14,24,17,5,9,12,6,2,15,23,16,4,8,20,1,3,22,19,,
23,23,23,25,23,1,23,1,23,23,1,24,23,23,23,23,23,23,23,23,23,23,23,23,23,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
10,21,1,18,6,25,20,13,24,11,9,17,3,5,2,14,23,22,4,16,15,7,8,12,19,,
25,25,25,25,3,25,25,25,25,25,25,25,25,2,4,25,25,25,5,25,25,1,25,25,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,,
Skipped,1,5,Skipped,7,Skipped,4,Skipped,Skipped,Skipped,6,11,Skipped,Skipped,9,Skipped,Skipped,Skipped,2,Skipped,8,10,3,Skipped,Skipped,,
18,6,22,16,2,25,3,20,14,10,9,13,15,4,7,17,11,21,5,12,24,1,8,23,19,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,,
25,25,25,25,25,25,25,25,25,25,25,25,3,25,25,25,4,25,1,25,25,4,2,25,25,,
25,25,4,25,3,25,25,25,25,8,25,9,25,1,7,10,25,25,2,11,25,6,5,25,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,25,25,25,25,25,25,25,25,,
14,5,6,19,1,3,11,20,22,10,12,15,13,9,4,23,18,24,7,17,25,16,8,2,21,,
4,25,25,25,25,25,25,25,25,25,25,25,7,8,25,24,3,25,25,25,25,25,1,25,2,,
25,Skipped,2,Skipped,5,10,9,16,Skipped,4,14,7,8,3,6,Skipped,Skipped,11,1,Skipped,Skipped,13,15,12,25,,
25,25,4,25,25,25,20,25,25,25,25,25,3,6,1,2,25,25,7,25,25,25,6,24,25,,
25,25,1,3,5,25,25,25,25,25,25,4,25,2,25,1,25,25,3,2,25,25,25,25,25,,
23,21,4,17,3,25,2,20,22,19,13,15,11,8,1,12,24,9,6,16,10,4,6,18,14,,
20,13,4,22,3,25,21,12,24,11,8,16,9,7,1,14,18,23,2,17,19,6,5,10,15,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,1,25,,
25,25,25,25,25,25,25,25,25,25,1,25,25,25,2,25,25,3,25,25,25,25,25,25,25,,
13,12,15,22,1,23,8,17,25,18,19,21,10,11,5,16,2,9,7,6,4,20,3,14,24,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2,1,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,1,25,,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,1,25,,
25,9,1,21,7,14,23,12,25,13,3,4,22,8,18,11,20,15,5,6,19,16,10,2,17,,
