rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20,rank21,rank22,rank23,rank24,rank25,rank26,Num Cands,Num Seats
Skipped,Skipped,1,Skipped,6,Skipped,Skipped,Skipped,7,Skipped,Skipped,Skipped,Skipped,Skipped,8,Skipped,5,Skipped,Skipped,4,Skipped,Skipped,Skipped,2,9,3,,
6,26,26,26,26,9,3,26,26,26,7,10,26,26,26,8,2,26,26,4,26,26,5,26,1,26,,
26,26,1,26,15,26,8,26,26,14,11,16,7,12,9,26,26,26,10,4,26,5,13,2,3,6,,
26,6,14,26,20,3,1,26,26,15,8,9,16,17,12,7,4,26,26,11,5,19,18,13,2,10,,
5,26,26,26,26,26,26,26,26,26,6,26,26,4,26,3,2,26,26,20,26,26,26,26,1,26,,
26,26,5,26,26,26,26,26,26,26,26,26,26,1,26,26,26,26,26,26,26,26,26,2,3,4,,
21,8,14,23,10,18,4,16,26,20,15,17,5,11,19,2,9,24,26,3,13,22,12,7,1,6,,
26,26,10,26,26,8,5,26,26,26,26,26,26,26,26,19,9,26,26,26,26,26,26,26,1,26,,
11,24,25,19,20,9,15,18,4,14,8,7,22,21,17,12,5,13,6,3,16,23,1,26,2,10,,
26,26,26,26,3,26,26,26,26,26,26,26,1,26,26,26,26,26,26,26,26,2,26,26,26,26,,
25,9,4,20,1,24,14,8,10,19,13,21,12,3,16,23,18,26,7,15,22,17,11,6,2,5,,
21,24,25,19,26,10,12,Skipped,4,20,2,13,15,6,11,9,7,18,14,8,16,22,17,5,1,3,,
Skipped,3,14,Skipped,7,Skipped,Skipped,Skipped,15,10,13,Skipped,2,4,8,Skipped,Skipped,9,17,16,5,6,18,1,12,11,,
5,25,25,25,8,25,2,25,26,25,25,4,25,9,25,25,2,25,7,3,25,25,25,26,1,6,,
26,26,4,26,26,26,5,26,26,26,26,3,1,26,26,26,26,26,26,26,26,2,26,26,26,26,,
16,23,7,23,2,16,10,23,26,5,9,23,16,16,4,9,16,12,23,6,24,23,25,8,1,3,,
Skipped,12,10,Skipped,15,Skipped,Skipped,Skipped,7,9,5,Skipped,6,24,4,Skipped,Skipped,Skipped,2,13,Skipped,11,1,10,14,3,,
20,10,3,22,11,16,17,13,14,8,15,21,2,7,6,26,19,25,24,18,23,5,4,1,12,5,,
8,3,Skipped,Skipped,Skipped,Skipped,5,Skipped,26,Skipped,4,Skipped,Skipped,Skipped,Skipped,7,Skipped,Skipped,Skipped,2,Skipped,Skipped,6,25,1,Skipped,,
26,26,26,26,26,8,26,26,26,26,6,3,26,26,5,26,2,26,26,26,26,26,26,26,1,26,,
17,Skipped,2,18,7,13,4,14,Skipped,Skipped,3,20,15,Skipped,10,8,6,12,16,5,Skipped,Skipped,9,19,1,11,,
26,26,26,26,26,26,26,26,26,3,26,26,1,26,26,26,26,26,26,26,26,26,4,2,26,26,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2,26,26,26,26,1,26,,
26,8,26,26,26,9,5,26,26,26,3,26,26,26,26,26,2,26,26,4,26,26,6,26,1,7,,
26,12,13,26,11,26,6,16,26,10,20,17,4,8,7,26,26,15,9,14,19,2,18,5,1,3,,
15,2,1,26,8,14,12,26,26,3,11,26,7,13,6,10,16,26,26,26,26,4,17,9,26,5,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,,
13,16,9,26,14,5,13,26,19,18,8,15,13,1,8,20,17,26,26,7,3,26,17,13,2,4,,
9,26,26,26,26,5,3,26,26,26,8,11,26,26,26,7,6,10,12,2,26,26,4,26,1,26,,
26,26,26,26,26,26,4,26,26,26,26,26,3,26,26,26,2,26,26,26,26,26,26,26,1,26,,
26,26,4,26,2,13,26,26,26,11,26,26,26,10,26,26,9,26,26,8,26,26,13,3,1,5,,
26,26,26,26,26,20,20,26,26,26,20,26,26,1,26,26,20,26,12,12,26,26,10,20,10,26,,
9,26,26,26,26,11,7,12,26,26,7,26,5,26,26,26,10,26,4,2,26,3,26,26,1,26,,
Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,1,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,2,26,Skipped,Skipped,Skipped,,
26,26,26,26,24,26,26,26,25,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1,26,23,,
Skipped,7,8,Skipped,9,20,25,Skipped,26,3,12,Skipped,1,13,6,Skipped,25,Skipped,10,26,2,11,26,4,20,5,,
16,8,1,23,7,18,2,19,26,11,12,22,10,5,4,15,13,24,21,20,25,9,17,6,14,3,,
24,2,7,26,11,22,13,25,1,10,14,19,5,15,18,23,16,19,17,4,21,9,6,8,2,12,,
4,26,26,26,26,8,5,26,26,26,2,26,26,26,26,26,3,26,7,6,26,26,6,26,1,3,,
26,10,26,26,26,3,9,26,26,9,5,11,3,5,8,26,2,26,7,3,8,9,3,6,1,4,,
26,26,26,26,26,26,2,26,26,26,26,26,26,26,26,26,26,26,26,3,26,26,26,26,1,26,,
17,21,7,Skipped,14,Skipped,8,13,9,Skipped,3,22,11,6,20,18,2,1,5,16,15,Skipped,19,12,4,10,,
24,15,3,23,10,22,4,19,26,20,8,21,6,14,25,17,5,16,12,13,18,9,7,1,2,11,,
26,26,4,26,9,26,26,26,26,26,5,26,26,8,26,26,6,26,26,3,26,26,26,2,1,7,,
20,10,7,24,17,19,16,22,26,11,15,8,2,14,3,18,13,25,23,12,6,9,21,1,5,4,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,,
26,3,4,26,4,26,5,6,26,26,26,26,1,26,5,26,26,7,26,26,26,1,26,2,26,26,,
9,Skipped,Skipped,Skipped,8,3,10,13,6,Skipped,16,Skipped,Skipped,5,12,Skipped,2,Skipped,Skipped,4,Skipped,Skipped,Skipped,17,1,11,,
4,2,2,4,2,4,2,4,4,1,2,3,3,1,3,3,3,3,2,3,4,3,2,2,1,1,,
11,26,26,Skipped,26,6,18,25,8,26,7,14,26,20,26,Skipped,5,18,4,1,20,24,2,20,3,19,,
17,23,9,23,25,14,7,23,5,10,2,23,16,6,26,13,18,24,23,3,7,12,19,2,1,8,,
26,26,8,26,26,7,1,26,26,26,3,26,26,26,26,5,9,26,26,4,26,26,26,26,2,6,,
26,11,2,26,9,26,26,26,7,12,4,26,5,15,10,26,26,16,13,14,26,6,26,1,8,3,,
14,26,7,26,8,14,14,26,1,26,3,26,14,5,14,6,26,26,13,26,26,26,15,4,26,2,,
26,14,12,26,26,17,5,26,26,18,2,7,16,6,13,10,15,11,20,4,9,21,19,3,1,5,,
26,26,26,26,26,26,26,26,26,26,26,26,1,26,2,26,26,26,26,26,26,26,26,26,26,26,,
22,11,3,25,15,24,8,14,16,13,4,21,7,5,9,23,10,17,12,19,18,20,26,2,6,1,,
24,11,7,26,12,23,13,25,22,5,9,16,8,1,6,17,10,15,19,18,14,21,20,2,3,4,,
15,11,17,26,3,8,13,26,12,18,16,26,26,6,5,26,10,26,26,1,14,19,7,4,2,9,,
25,11,15,21,4,26,17,18,10,19,3,22,8,12,2,20,23,24,16,7,9,14,1,13,5,6,,
19,18,7,25,21,26,13,24,17,18,3,21,9,8,11,11,12,14,22,5,23,18,4,2,1,6,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,3,26,26,2,26,26,26,26,1,26,,
Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,3,Skipped,12,Skipped,5,10,Skipped,2,Skipped,9,7,Skipped,Skipped,4,8,Skipped,11,Skipped,1,6,,
26,4,12,26,26,26,9,6,26,26,8,26,13,11,26,26,7,5,26,26,26,10,26,1,3,2,,
19,4,6,15,3,20,8,9,26,7,22,16,1,13,5,17,21,14,23,24,12,2,25,11,18,10,,
Skipped,Skipped,Skipped,Skipped,Skipped,8,6,Skipped,Skipped,Skipped,2,11,Skipped,Skipped,Skipped,Skipped,7,Skipped,Skipped,5,9,Skipped,4,3,1,10,,
26,26,26,26,26,26,4,26,26,26,3,5,26,7,26,26,26,26,26,2,26,26,26,26,1,6,,
26,26,26,26,26,26,26,26,26,26,26,26,1,26,26,26,26,26,26,26,26,2,26,26,26,26,,
26,26,26,26,26,26,26,26,1,26,3,26,26,26,26,26,26,26,26,26,26,26,26,5,26,2,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,,
26,26,26,26,26,26,2,26,26,26,26,4,26,26,26,6,26,26,26,3,5,26,26,26,1,26,,
15,9,10,20,5,14,12,18,25,17,8,19,6,3,7,13,16,21,23,24,22,11,26,1,2,4,,
5,18,4,8,18,23,6,10,25,20,7,14,9,11,17,4,3,21,6,15,24,13,11,26,1,12,,
11,3,1,22,7,9,4,20,26,14,17,22,11,18,14,8,6,19,20,13,24,14,14,1,4,9,,
14,23,22,21,25,18,3,19,26,24,5,15,11,16,12,6,2,9,17,7,13,20,10,4,1,8,,
21,26,3,26,13,18,10,26,26,2,6,16,8,18,11,12,4,26,20,5,17,9,7,14,1,15,,
26,26,26,26,26,26,26,26,1,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,,
25,24,4,21,23,19,7,22,17,26,9,2,14,16,13,20,11,15,18,10,12,6,5,8,1,3,,
20,8,10,26,14,21,5,26,7,22,3,19,26,6,12,17,4,23,13,2,18,15,16,9,1,11,,
26,26,7,26,26,26,8,26,26,26,2,3,26,12,6,13,4,26,26,10,9,26,25,5,1,11,,
13,5,3,24,24,13,12,19,11,9,20,19,7,1,6,21,19,24,19,26,10,8,19,2,25,3,,
10,21,5,Skipped,18,Skipped,13,22,14,19,8,Skipped,12,6,7,Skipped,9,16,11,4,15,17,20,3,3,1,,
26,26,26,26,26,8,25,26,26,26,26,26,26,26,26,3,5,26,26,26,26,26,6,26,26,26,,
26,7,2,26,11,26,11,11,26,11,11,26,1,11,26,26,26,11,5,8,26,10,9,6,4,3,,
4,26,26,26,25,3,5,26,26,26,26,6,26,7,26,3,2,25,26,6,25,26,23,26,1,26,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,,
26,14,5,26,8,26,12,20,6,15,4,26,16,7,19,19,10,22,1,11,21,13,17,3,2,9,,
26,3,4,26,5,15,16,26,12,13,8,26,19,1,6,17,14,26,10,9,26,26,11,2,7,18,,
Skipped,7,6,Skipped,13,Skipped,19,15,14,8,4,Skipped,5,16,17,Skipped,12,10,18,20,9,11,21,1,3,1,,
26,26,26,26,5,26,26,26,8,26,9,26,26,4,3,26,26,26,26,10,26,26,2,6,1,7,,
24,12,6,21,25,18,10,19,26,11,4,23,8,7,9,17,13,20,22,2,14,16,5,2,1,3,,
16,6,4,25,8,18,17,22,1,23,12,26,20,9,11,10,19,14,13,7,15,24,21,5,2,3,,
22,22,10,22,7,13,4,22,26,22,8,22,22,1,3,13,14,11,15,9,23,22,5,6,26,2,,
21,5,7,12,22,20,9,17,26,2,19,14,4,10,8,23,11,18,15,24,13,1,25,6,16,3,,
16,18,12,24,10,8,3,19,25,20,11,21,17,5,14,4,6,9,23,2,26,22,7,15,1,13,,
9,26,11,26,26,7,2,10,26,26,6,26,26,26,26,4,5,26,26,3,26,26,8,26,1,26,,
21,5,4,21,8,15,3,21,25,6,13,21,2,15,7,22,14,24,21,10,24,1,26,9,12,11,,
26,26,22,26,26,26,6,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,,
11,8,1,23,2,16,14,17,26,9,10,23,3,18,6,13,12,23,23,23,26,5,15,7,24,4,,
26,26,26,26,26,26,26,26,1,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,,
26,26,3,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1,4,2,,
Skipped,16,8,Skipped,2,Skipped,4,Skipped,15,9,19,6,1,11,5,Skipped,13,7,Skipped,14,Skipped,12,17,3,18,10,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,,
11,Skipped,Skipped,Skipped,Skipped,9,13,14,12,Skipped,2,10,Skipped,Skipped,Skipped,8,4,16,Skipped,6,15,Skipped,5,3,1,7,,
Skipped,13,16,Skipped,12,Skipped,17,Skipped,11,9,2,Skipped,10,8,5,Skipped,Skipped,Skipped,Skipped,15,14,6,3,4,1,7,,
26,26,26,26,18,26,8,26,7,2,2,26,7,1,15,26,26,6,26,26,26,7,26,8,3,1,,
15,5,3,26,9,14,4,18,19,8,13,20,1,10,12,11,16,Skipped,26,26,Skipped,2,26,7,17,6,,
21,7,22,26,8,20,15,25,14,23,3,19,11,10,16,9,5,13,12,4,18,24,2,17,1,6,,
25,9,10,26,19,24,8,5,4,14,7,18,2,15,11,23,16,17,20,21,22,6,13,1,12,3,,
26,19,18,26,16,15,3,12,9,22,4,14,26,11,21,7,2,5,13,12,8,10,20,17,1,6,,
Skipped,7,14,Skipped,11,2,13,Skipped,18,Skipped,4,19,Skipped,16,12,3,6,Skipped,9,8,Skipped,10,17,15,1,5,,
26,26,26,26,26,5,26,26,26,26,26,26,26,26,26,26,2,26,1,6,26,26,26,3,4,26,,
20,18,26,25,22,14,5,19,17,26,2,8,18,7,26,5,2,9,20,2,23,26,7,8,1,4,,
22,Skipped,9,Skipped,10,14,8,Skipped,13,17,7,11,21,5,4,18,2,19,16,12,15,20,Skipped,6,1,5,,
20,15,2,24,10,13,11,21,16,8,17,23,7,12,14,19,18,25,22,6,26,9,4,5,1,3,,
26,26,26,26,2,26,26,26,25,26,1,26,26,4,20,26,26,26,26,26,26,26,13,10,3,26,,
24,7,2,24,5,24,24,24,24,4,24,24,1,24,6,24,24,24,24,24,24,3,26,24,25,24,,
26,26,26,26,26,26,26,26,4,26,26,26,26,26,26,26,26,26,26,26,5,26,26,2,1,3,,
26,26,26,26,26,26,26,26,26,26,26,26,1,3,26,26,26,26,26,26,26,2,26,26,26,26,,
10,5,5,25,12,5,2,23,26,11,13,22,16,21,20,8,2,17,19,8,24,14,18,1,2,14,,
26,26,26,26,26,26,26,26,26,26,26,26,1,26,26,26,26,26,26,26,26,2,26,26,26,26,,
26,26,26,26,26,26,26,26,26,26,10,26,26,26,26,26,26,26,26,10,26,26,26,26,9,26,,
Skipped,Skipped,Skipped,Skipped,7,Skipped,4,Skipped,Skipped,Skipped,5,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,6,Skipped,Skipped,Skipped,1,2,3,,
Skipped,13,9,Skipped,12,Skipped,18,15,6,10,5,22,14,20,4,23,16,19,11,17,8,7,21,2,3,1,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1,26,,
26,26,26,26,26,26,3,26,26,26,2,26,26,26,26,26,26,26,26,4,26,26,26,26,1,5,,
26,26,26,26,18,26,26,26,26,26,26,26,1,26,26,26,26,7,26,26,18,26,26,26,26,26,,
26,26,26,26,26,26,26,26,6,26,4,26,26,11,26,26,26,5,10,2,9,26,1,8,3,7,,
14,7,5,21,2,10,9,16,24,13,8,20,1,22,3,17,15,23,19,18,26,4,25,11,12,6,,
17,15,2,15,5,16,6,25,24,15,7,22,8,6,4,19,18,21,23,15,26,9,20,1,11,4,,
26,12,8,26,16,13,10,26,26,11,4,26,1,15,26,26,7,26,26,6,26,3,9,14,2,5,,
Skipped,Skipped,Skipped,Skipped,2,10,Skipped,Skipped,6,Skipped,Skipped,Skipped,Skipped,9,Skipped,Skipped,1,Skipped,Skipped,5,Skipped,Skipped,3,4,7,8,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,,
26,26,2,26,26,26,9,26,26,26,4,26,26,3,4,26,26,26,26,26,26,26,26,6,26,1,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,,
7,18,12,24,14,10,2,9,26,20,4,5,22,6,16,3,8,25,21,13,15,19,23,11,1,17,,
10,13,6,26,26,7,4,11,26,26,8,16,14,15,26,9,2,26,17,3,26,26,12,5,1,26,,
14,6,3,26,7,12,22,21,9,4,13,21,5,12,3,15,14,26,21,21,26,1,14,8,26,10,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,,
26,6,3,26,5,26,26,26,26,8,26,26,1,26,7,26,26,26,26,26,26,2,26,4,26,26,,
26,7,8,26,6,26,26,26,26,26,26,26,26,2,1,10,26,26,26,9,26,26,26,4,3,5,,
13,8,5,26,9,26,12,26,17,15,10,26,6,26,4,16,14,26,26,11,26,3,26,1,2,7,,
20,5,10,23,7,19,Skipped,22,8,17,16,13,9,1,14,Skipped,21,24,6,12,18,15,11,3,2,4,,
26,7,5,26,2,26,26,24,9,3,6,15,7,20,9,26,21,23,26,25,22,26,6,4,10,1,,
26,26,26,26,1,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,,
26,3,5,26,4,26,26,26,26,26,26,26,1,26,26,26,26,26,26,26,26,2,26,6,26,26,,
26,26,26,26,26,26,26,26,26,2,26,26,4,26,26,26,26,26,26,6,26,3,26,5,1,26,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2,26,26,26,26,1,26,,
23,7,2,20,8,19,21,24,13,5,14,22,3,11,10,18,25,15,17,16,9,4,12,1,26,6,,
22,12,14,20,15,11,2,25,26,23,9,8,21,13,5,10,6,16,24,7,12,19,17,3,1,4,,
17,21,5,11,16,15,2,18,26,19,8,24,22,15,10,10,3,24,21,4,25,21,6,15,1,7,,
Skipped,2,4,Skipped,11,Skipped,Skipped,Skipped,20,3,Skipped,Skipped,1,Skipped,10,Skipped,Skipped,Skipped,Skipped,Skipped,11,5,25,26,Skipped,24,,
26,26,3,26,26,26,26,26,26,26,26,26,1,26,26,26,26,26,26,26,26,26,26,2,26,4,,
26,26,26,26,26,26,26,26,26,26,26,26,2,26,26,26,26,26,26,26,26,26,26,1,26,26,,
23,8,1,26,10,22,3,24,15,13,7,20,11,12,17,16,14,18,25,9,19,21,5,4,2,6,,
26,6,9,26,26,26,4,26,26,8,26,26,26,10,26,26,3,26,26,2,26,7,26,5,1,26,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,,
Skipped,8,5,Skipped,10,Skipped,Skipped,Skipped,13,6,15,Skipped,1,7,12,Skipped,Skipped,16,17,14,Skipped,9,2,4,11,3,,
26,26,26,26,26,6,4,26,26,26,26,26,26,2,26,26,5,26,26,26,26,26,26,26,1,3,,
12,3,10,Skipped,15,6,2,Skipped,25,11,5,2,Skipped,16,13,17,4,Skipped,Skipped,9,9,Skipped,8,7,1,10,,
10,26,26,11,26,8,5,26,12,26,3,4,26,26,26,13,1,26,9,7,6,26,26,26,2,26,,
24,21,19,25,10,26,9,12,4,20,5,15,14,6,13,18,8,16,7,17,22,23,11,3,1,2,,
26,9,16,6,26,13,7,10,26,26,3,26,26,26,15,4,2,14,26,12,26,26,5,8,1,11,,
26,9,4,26,2,26,15,12,26,9,10,26,6,14,8,26,11,26,26,26,26,1,26,5,3,13,,
20,9,9,22,12,7,2,21,26,9,4,15,17,3,13,8,5,18,19,6,16,23,25,14,1,24,,
10,12,4,Skipped,5,Skipped,8,Skipped,16,14,11,Skipped,1,13,6,Skipped,Skipped,Skipped,Skipped,15,Skipped,2,26,7,9,3,,
23,25,12,25,25,18,16,25,25,25,19,20,25,17,26,15,11,25,25,22,24,25,13,14,1,21,,
26,26,26,26,26,26,2,26,26,26,4,26,26,5,3,26,26,26,26,8,26,26,26,6,1,7,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1,26,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1,2,,
26,26,26,26,5,9,26,26,26,26,4,26,26,2,26,7,8,26,26,6,26,26,3,26,1,10,,
19,7,13,26,5,14,10,26,26,26,9,20,26,11,12,16,2,26,17,4,18,15,6,3,1,8,,
26,26,26,26,26,26,26,26,26,26,26,26,1,26,26,26,26,26,26,26,3,2,26,26,26,26,,
Skipped,Skipped,Skipped,Skipped,Skipped,10,Skipped,Skipped,3,Skipped,Skipped,20,Skipped,Skipped,12,Skipped,25,Skipped,Skipped,1,18,Skipped,2,26,11,8,,
26,26,26,26,26,26,26,26,1,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,,
9,26,26,26,26,8,3,26,26,26,2,26,26,5,26,7,6,26,26,4,26,26,26,10,1,26,,
Skipped,26,3,26,26,Skipped,6,Skipped,26,8,10,Skipped,4,11,7,Skipped,12,Skipped,5,14,Skipped,13,26,1,2,9,,
26,5,3,26,8,26,6,26,26,4,11,26,1,9,7,11,26,26,26,26,26,2,26,10,26,12,,
17,20,5,23,10,15,11,19,1,22,7,21,16,8,14,13,9,24,2,4,25,18,3,6,26,12,,
26,26,1,26,26,26,26,26,26,26,8,26,26,6,26,26,4,26,26,26,26,7,26,5,2,3,,
Skipped,7,1,17,5,Skipped,Skipped,13,15,8,9,Skipped,3,6,10,16,26,14,26,25,Skipped,4,24,2,11,8,,
25,17,5,11,24,12,9,21,23,18,3,20,16,22,14,6,15,7,10,4,19,26,8,13,1,2,,
13,5,2,20,6,24,17,21,8,7,14,25,23,1,10,12,11,15,22,18,19,8,16,3,4,9,,
26,26,3,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,4,2,1,,
24,11,4,23,13,20,19,25,14,6,8,18,10,5,7,17,21,9,12,26,15,22,16,3,2,1,,
21,15,11,Skipped,13,19,10,Skipped,17,16,2,Skipped,18,14,9,Skipped,5,Skipped,12,4,20,8,3,6,1,7,,
26,26,2,26,26,26,7,26,26,26,26,26,1,26,5,26,26,26,26,26,26,3,26,26,26,10,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1,26,26,26,26,2,26,,
26,26,26,26,26,26,6,26,26,26,26,4,26,5,26,26,26,26,26,26,2,26,26,26,1,3,,
Skipped,Skipped,Skipped,Skipped,9,6,11,Skipped,8,Skipped,7,Skipped,Skipped,3,5,Skipped,10,Skipped,Skipped,2,Skipped,Skipped,Skipped,26,1,4,,
2,26,26,26,26,26,26,26,26,26,26,1,26,26,1,26,26,26,26,26,1,26,26,2,1,1,,
22,26,24,22,22,14,14,22,6,22,2,22,22,9,14,23,1,25,5,4,8,22,11,14,3,7,,
26,26,8,26,26,26,26,26,1,26,5,26,26,5,26,26,26,26,5,26,26,26,26,5,26,26,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2,1,26,,
23,5,1,26,9,22,15,24,25,6,14,12,10,3,8,21,20,11,19,16,13,17,18,4,7,2,,
Skipped,5,9,Skipped,14,Skipped,16,Skipped,4,9,7,13,10,2,15,Skipped,8,17,12,11,18,8,Skipped,3,1,6,,
23,11,5,20,10,15,22,14,13,6,12,26,4,8,2,19,24,21,25,17,18,9,16,1,3,7,,
Skipped,20,9,Skipped,15,3,5,Skipped,Skipped,12,18,17,11,4,10,8,2,Skipped,Skipped,16,Skipped,14,19,6,1,7,,
Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,3,Skipped,26,Skipped,5,Skipped,6,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,4,Skipped,Skipped,Skipped,2,1,Skipped,,
26,26,26,26,4,26,26,26,26,26,6,26,26,5,26,26,26,26,26,2,26,26,26,3,1,26,,
26,11,11,26,10,26,26,26,12,11,25,26,11,6,24,26,5,26,26,26,26,9,3,4,1,2,,
12,11,10,26,3,13,20,26,18,15,16,14,21,5,7,26,6,26,19,9,4,17,24,2,1,11,,
Skipped,8,Skipped,Skipped,16,Skipped,13,2,12,Skipped,17,15,3,Skipped,Skipped,7,Skipped,Skipped,11,10,14,9,5,4,1,6,,
Skipped,17,10,Skipped,13,Skipped,Skipped,14,4,15,19,Skipped,8,26,21,Skipped,Skipped,9,7,12,20,11,5,2,3,1,,
26,7,9,26,26,26,26,26,26,26,12,26,26,3,26,26,11,26,26,26,26,26,26,2,15,1,,
23,20,13,14,21,6,1,24,26,17,2,8,18,15,4,11,10,19,22,5,9,12,7,25,3,16,,
26,8,7,26,10,26,26,26,4,6,13,26,3,11,9,16,26,26,26,14,26,5,1,2,15,12,,
Skipped,Skipped,Skipped,Skipped,4,Skipped,10,Skipped,9,11,1,Skipped,8,3,2,Skipped,Skipped,Skipped,Skipped,5,Skipped,Skipped,Skipped,7,6,Skipped,,
21,12,4,21,11,25,26,21,21,10,21,21,2,14,18,23,21,21,21,21,21,21,21,13,21,21,,
26,26,26,26,26,26,26,26,1,26,5,26,26,4,26,26,26,26,3,3,26,26,3,26,26,2,,
25,11,14,26,18,19,6,21,23,13,7,22,8,3,16,24,5,12,17,9,20,15,4,10,1,2,,
10,Skipped,Skipped,Skipped,Skipped,8,4,20,Skipped,Skipped,4,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,4,Skipped,Skipped,Skipped,Skipped,1,Skipped,,
15,26,8,26,24,26,7,26,26,26,12,26,26,4,3,26,26,26,26,13,26,26,26,18,1,2,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,,
15,7,3,26,9,16,8,18,26,12,19,26,1,5,6,14,23,17,22,22,11,2,21,10,13,4,,
9,24,5,22,22,11,3,14,18,12,4,22,6,13,19,16,8,22,10,7,15,17,26,2,1,23,,
26,3,26,26,26,18,4,26,26,26,7,13,26,1,23,22,24,26,20,15,26,26,25,21,2,19,,
Skipped,Skipped,Skipped,Skipped,Skipped,7,1,Skipped,Skipped,Skipped,6,Skipped,Skipped,Skipped,Skipped,3,5,Skipped,Skipped,4,Skipped,Skipped,Skipped,Skipped,2,Skipped,,
Skipped,11,Skipped,Skipped,Skipped,9,2,Skipped,13,Skipped,1,Skipped,Skipped,5,Skipped,6,8,Skipped,Skipped,3,Skipped,Skipped,10,7,4,12,,
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,,
Skipped,5,4,Skipped,6,Skipped,Skipped,8,17,Skipped,11,Skipped,2,12,9,Skipped,10,Skipped,15,14,7,13,Skipped,1,16,3,,
12,15,Skipped,Skipped,26,10,Skipped,Skipped,Skipped,13,Skipped,Skipped,26,14,Skipped,Skipped,Skipped,Skipped,Skipped,11,Skipped,21,16,26,1,Skipped,,
26,13,10,26,5,26,25,9,15,26,11,26,1,23,8,26,26,21,26,9,17,3,26,5,26,20,,
18,16,16,17,24,11,10,10,20,20,9,15,10,13,17,17,3,19,10,3,20,18,8,16,2,8,,
20,5,2,21,7,19,17,14,26,4,9,12,1,15,6,10,18,22,24,23,8,13,25,3,11,16,,
14,Skipped,Skipped,Skipped,Skipped,9,2,14,Skipped,Skipped,11,11,5,3,Skipped,14,9,Skipped,Skipped,2,7,Skipped,4,7,1,9,,
14,26,8,26,1,13,11,26,26,26,10,26,7,4,1,12,9,26,26,26,26,26,26,3,6,5,,
10,5,7,Skipped,4,Skipped,Skipped,Skipped,26,8,20,9,1,15,6,12,Skipped,Skipped,26,26,Skipped,2,26,11,20,26,,
26,8,4,26,3,26,26,26,26,5,7,26,1,26,2,21,26,26,26,26,26,10,26,6,26,9,,
