"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","rank13","rank14","rank15","rank16","rank17","Num Cands","Num Seats"
"7","4","5","8","6","9","1","2","3","10","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","4","17","3","6","9","10","15","1","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","5","8","7","10","4","17","6","9","1","2","11","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","7","14","2","5","4","11","6","17","13","15","3","16","1","8","10","12","nan","nan"
"17","3","5","1","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","5","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","7","5","6","1","3","4","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","5","6","2","9","4","8","1","3","10","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","17","11","6","16","1","5","4","2","9","3","10","8","skipped","skipped","skipped","skipped","nan","nan"
"6","7","5","11","9","4","10","2","16","14","12","1","13","3","8","17","15","nan","nan"
"10","1","2","6","13","3","5","4","9","8","15","17","12","7","16","14","11","nan","nan"
"8","2","15","9","11","3","17","4","12","6","14","1","13","5","7","16","10","nan","nan"
"17","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","7","6","8","2","9","5","13","10","3","11","4","14","skipped","skipped","skipped","nan","nan"
"17","6","3","4","1","2","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","3","5","2","8","9","7","1","4","10","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","7","15","17","4","5","9","11","8","12","2","13","1","3","10","skipped","skipped","nan","nan"
"17","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","8","2","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","17","2","11","10","6","8","5","1","9","7","4","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","3","2","4","1","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","5","6","3","8","1","7","4","9","10","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","2","7","12","13","3","9","4","14","10","16","1","5","6","8","15","17","nan","nan"
"17","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","10","3","17","11","2","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","3","2","5","13","8","4","15","1","16","12","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","1","11","3","6","10","13","5","16","8","4","2","14","9","12","17","15","nan","nan"
"2","5","8","7","6","1","3","4","11","10","9","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","1","12","5","9","2","3","8","14","10","17","4","11","7","13","15","16","nan","nan"
"3","5","10","2","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","2","5","4","8","3","17","6","1","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","17","4","3","1","2","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","7","15","12","6","10","9","4","5","14","13","1","16","2","3","8","17","nan","nan"
"5","1","3","12","7","2","6","17","15","4","14","10","8","11","16","13","skipped","nan","nan"
"17","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","1","4","17","5","7","3","8","2","6","9","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","8","17","3","2","4","6","14","10","15","16","7","skipped","skipped","skipped","skipped","skipped","nan","nan"
