"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","rank13","rank14","rank15","rank16","rank17","rank18","rank19","rank20","rank21","rank22","rank23","rank24","rank25","Num Cands","Num Seats"
"1","3","2","12","25","11","24","8","10","22","18","20","13","21","19","15","7","5","14","9","17","6","4","16","skipped","nan","nan"
"1","6","2","25","7","5","3","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","2","8","7","17","11","15","14","9","22","13","19","4","25","10","24","3","23","6","16","5","18","skipped","skipped","skipped","nan","nan"
"25","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","6","2","19","22","23","21","11","18","8","3","16","14","24","4","13","10","25","12","7","5","20","15","9","17","nan","nan"
"1","7","3","16","25","17","10","15","14","2","18","5","13","6","8","4","21","11","19","9","12","20","skipped","skipped","skipped","nan","nan"
"19","5","21","10","15","24","22","14","6","1","12","11","8","18","3","13","9","4","7","23","25","2","skipped","skipped","skipped","nan","nan"
"1","18","2","14","25","23","24","20","13","9","3","11","10","21","19","12","5","4","16","8","17","6","15","7","22","nan","nan"
"1","20","25","6","18","19","17","22","24","15","2","21","5","12","11","23","8","9","7","14","16","10","4","3","13","nan","nan"
"1","8","4","13","22","23","24","12","11","15","9","14","5","25","20","19","7","2","18","3","17","6","10","16","21","nan","nan"
"25","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","3","2","13","22","24","23","7","17","5","4","20","8","10","19","12","16","14","6","18","21","15","9","25","11","nan","nan"
"1","10","2","11","7","12","3","8","6","5","4","9","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","3","2","18","25","9","12","13","7","6","5","24","4","17","11","14","21","8","19","15","10","20","skipped","skipped","skipped","nan","nan"
"1","12","2","17","6","13","19","11","8","23","4","16","14","21","5","10","25","22","15","20","18","24","3","9","7","nan","nan"
"1","7","2","25","14","8","3","12","4","6","9","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","25","1","5","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","1","5","15","11","20","12","25","21","22","10","18","16","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","13","2","16","7","24","6","11","4","10","3","25","23","12","5","22","18","9","8","17","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","10","2","15","4","12","5","8","18","19","25","3","11","7","16","13","9","14","6","17","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","1","6","4","25","9","10","11","5","12","3","7","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"25","24","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"25","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","10","1","25","6","4","3","8","7","5","9","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","2","1","8","11","17","13","5","14","4","12","6","19","18","9","22","24","20","25","15","23","21","7","10","skipped","nan","nan"
"2","5","1","25","11","4","3","9","8","10","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","17","24","9","25","10","5","11","15","2","12","21","3","23","20","18","1","19","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"25","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","3","2","25","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","16","2","23","12","24","25","14","17","7","6","18","9","21","13","10","5","3","15","8","20","4","11","19","22","nan","nan"
"1","5","2","25","7","9","3","8","6","11","4","10","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"25","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","25","24","2","3","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","5","2","17","11","24","23","12","13","20","8","14","6","25","16","18","9","3","15","4","22","7","10","21","19","nan","nan"
"2","25","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","4","2","20","9","15","25","13","11","7","3","12","23","8","14","18","16","6","10","17","5","19","skipped","skipped","skipped","nan","nan"
"1","14","4","15","22","24","23","2","11","10","3","21","17","25","16","19","9","5","12","8","18","13","20","skipped","skipped","nan","nan"
"1","5","2","8","4","12","7","6","9","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","4","2","17","21","25","22","10","8","5","3","9","24","15","18","11","12","14","6","19","13","7","20","skipped","skipped","nan","nan"
"25","23","2","4","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","25","2","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","10","4","21","25","19","6","14","17","3","20","7","5","8","2","15","11","16","12","13","9","18","skipped","skipped","skipped","nan","nan"
"2","1","3","10","16","25","20","15","22","5","23","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","2","3","11","18","21","17","7","15","14","10","16","25","20","9","4","22","8","23","5","6","19","24","skipped","skipped","nan","nan"
"1","11","2","10","8","9","6","4","3","5","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","14","2","11","25","6","5","13","8","3","10","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","6","2","22","19","23","25","18","15","4","10","16","5","20","7","14","9","11","12","3","21","8","13","24","17","nan","nan"
"3","25","2","7","1","5","6","4","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"25","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","9","2","14","21","19","18","5","3","6","20","17","7","13","10","8","12","11","16","4","15","skipped","skipped","skipped","skipped","nan","nan"
"1","10","2","25","5","9","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","2","4","25","15","12","21","14","16","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"25","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","7","5","25","9","11","10","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","5","2","8","25","9","6","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","21","3","9","24","25","23","5","19","6","2","10","4","22","7","15","17","14","20","13","8","12","11","skipped","skipped","nan","nan"
"1","8","6","20","21","18","22","19","15","16","13","17","5","24","23","9","10","2","11","4","12","3","7","14","25","nan","nan"
"3","12","2","18","22","24","25","15","6","4","1","17","19","5","7","13","20","8","11","16","14","9","10","21","skipped","nan","nan"
"1","5","2","8","25","10","9","7","4","3","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"25","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","7","1","25","5","6","10","4","12","11","8","3","9","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","10","2","21","22","25","23","9","4","11","3","20","8","24","15","16","17","18","6","12","14","19","5","7","13","nan","nan"
"1","2","6","5","3","4","7","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","15","3","18","5","7","13","17","24","23","8","4","19","12","14","10","2","16","11","25","9","6","22","20","skipped","nan","nan"
"1","9","25","5","10","11","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","25","1","6","7","5","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","10","2","19","18","25","23","8","9","7","3","15","14","24","21","16","13","17","20","11","6","12","5","22","skipped","nan","nan"
"1","25","5","3","8","10","7","6","9","4","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","3","5","10","11","12","4","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","3","1","25","11","9","8","4","10","5","12","13","6","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","9","5","14","10","25","7","1","6","22","12","15","16","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","22","24","17","20","21","19","23","25","8","2","18","12","3","15","9","7","14","5","16","10","13","11","4","6","nan","nan"
"1","25","2","5","3","4","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","7","2","10","6","8","5","9","4","3","11","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","12","2","19","22","23","24","14","16","11","4","8","5","20","25","18","9","7","13","3","21","6","15","17","10","nan","nan"
"2","15","1","24","23","21","25","20","7","4","3","9","5","17","18","11","6","13","14","10","22","8","12","19","16","nan","nan"
"2","10","1","17","16","20","21","22","14","4","3","19","7","24","13","12","5","11","15","6","25","8","9","18","23","nan","nan"
"1","6","2","10","9","20","3","11","4","25","8","5","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","5","3","11","7","19","20","21","25","24","2","13","10","17","4","23","14","16","8","12","18","15","9","6","22","nan","nan"
"25","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","25","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","8","2","12","14","18","9","15","4","6","5","16","3","10","7","13","11","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","7","10","5","9","8","2","4","13","6","12","3","14","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","5","1","13","16","24","23","8","3","9","6","18","4","25","20","10","7","17","15","14","21","11","12","22","19","nan","nan"
"1","25","2","5","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","12","6","9","10","7","8","5","2","4","13","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","7","5","13","22","24","23","9","20","15","11","10","12","25","8","18","3","2","17","14","21","1","19","6","16","nan","nan"
"1","5","3","25","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","6","2","8","25","5","7","4","12","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","9","6","8","7","25","11","10","2","12","3","4","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"25","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","11","2","13","20","18","19","15","10","6","4","17","12","22","9","25","3","5","21","14","16","8","23","7","skipped","nan","nan"
"2","4","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","11","1","12","19","22","16","3","21","23","7","13","4","25","15","17","18","9","5","8","24","10","6","20","14","nan","nan"
"25","1","2","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","25","2","7","4","8","10","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","25","2","5","6","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"25","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","3","6","4","2","11","8","12","7","15","9","14","10","5","13","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","4","7","6","5","3","2","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","3","2","13","15","6","25","8","21","14","4","5","7","9","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","4","19","12","23","10","15","17","22","21","25","16","24","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","25","2","7","5","4","3","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","7","4","25","6","2","3","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","2","3","5","4","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"25","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","16","2","14","25","15","3","6","13","4","7","9","8","12","10","5","11","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","4","2","19","21","25","23","10","6","5","3","15","9","24","14","13","17","22","12","7","16","18","8","11","20","nan","nan"
"2","25","1","8","4","3","7","5","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","3","7","17","25","15","10","8","11","16","6","13","12","4","14","2","5","9","19","18","skipped","skipped","skipped","skipped","skipped","nan","nan"
"25","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
