"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","Num Cands","Num Seats"
"2","3","1","9","10","12","7","8","6","5","4","11","nan","nan"
"1","2","11","7","6","10","8","4","5","3","12","9","nan","nan"
"3","11","12","5","4","7","6","2","1","10","9","8","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","11","5","7","9","12","2","1","6","3","10","4","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","2","12","7","5","3","1","8","6","skipped","skipped","skipped","nan","nan"
"10","8","6","5","11","4","9","12","3","1","7","2","nan","nan"
"4","2","9","5","1","6","3","8","7","skipped","skipped","skipped","nan","nan"
"6","2","10","4","1","12","11","3","8","5","9","7","nan","nan"
"12","2","1","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","1","12","5","6","7","4","10","3","8","11","9","nan","nan"
"10","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","3","12","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","4","1","8","12","7","11","6","10","3","5","9","nan","nan"
"2","1","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","4","2","9","8","11","12","6","7","1","3","10","nan","nan"
"10","7","3","12","8","11","6","1","9","4","2","5","nan","nan"
"2","4","12","5","8","9","10","3","6","1","11","7","nan","nan"
"10","9","12","2","5","1","3","4","skipped","skipped","skipped","skipped","nan","nan"
"12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","5","12","3","4","8","11","2","9","10","6","7","nan","nan"
"6","7","12","3","11","10","4","5","2","8","1","9","nan","nan"
"2","3","7","9","10","11","8","1","6","4","5","12","nan","nan"
"12","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
