"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","rank13","rank14","rank15","rank16","rank17","Num Cands","Num Seats"
"7","5","9","17","1","4","2","6","8","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","17","1","5","2","6","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","4","17","13","10","11","3","14","8","1","6","7","9","2","12","skipped","skipped","nan","nan"
"17","2","4","3","1","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","15","17","13","9","8","4","1","12","7","6","3","16","11","14","2","5","nan","nan"
"5","10","17","13","9","8","4","1","11","7","2","14","12","3","16","6","15","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","11","5","7","8","6","2","1","10","17","3","14","16","13","12","9","4","nan","nan"
"17","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","5","4","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","1","11","15","4","9","8","14","5","7","17","2","12","3","16","skipped","skipped","nan","nan"
"17","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","17","6","15","5","7","2","3","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","12","1","6","2","4","15","10","7","14","13","9","8","5","3","11","17","nan","nan"
"9","6","12","14","10","5","7","1","15","13","17","2","11","16","4","8","3","nan","nan"
"17","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","17","3","7","16","11","4","8","15","9","13","2","14","5","10","1","12","nan","nan"
"8","2","14","15","10","17","6","3","16","7","5","4","11","13","12","1","9","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","12","17","15","7","8","14","3","4","16","9","5","10","13","1","2","6","nan","nan"
"2","17","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","1","17","3","7","5","8","6","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","1","3","4","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","2","1","3","17","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","6","17","11","8","1","2","3","7","12","13","4","9","skipped","skipped","skipped","skipped","nan","nan"
"9","3","17","2","1","6","10","14","11","8","4","7","12","13","5","15","skipped","nan","nan"
"3","5","17","1","6","4","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","4","5","7","16","11","1","14","10","8","6","2","17","3","9","15","12","nan","nan"
"2","6","10","15","9","11","4","3","17","1","5","7","13","8","12","14","skipped","nan","nan"
"5","8","1","10","6","12","2","4","16","15","3","13","14","11","9","7","skipped","nan","nan"
"15","13","1","4","8","3","16","7","10","6","14","2","5","12","17","9","11","nan","nan"
"6","11","16","17","15","13","3","4","8","10","5","1","12","7","9","2","14","nan","nan"
"17","2","1","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","10","8","15","12","9","7","2","13","5","6","16","14","17","1","11","skipped","nan","nan"
"12","7","1","16","13","6","4","2","3","11","5","9","15","8","10","17","skipped","nan","nan"
"17","1","4","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","13","4","8","14","6","3","1","17","16","7","2","15","12","11","5","9","nan","nan"
"5","17","3","4","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","10","1","13","9","6","2","12","3","15","7","8","11","4","16","5","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","3","5","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","14","17","1","2","15","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","6","1","7","2","15","10","5","3","9","16","17","4","11","skipped","skipped","skipped","nan","nan"
"12","6","4","16","9","14","5","1","8","17","10","2","15","7","13","3","11","nan","nan"
"3","8","5","10","1","12","7","2","15","4","6","11","14","16","17","9","13","nan","nan"
"17","1","2","4","3","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","3","2","4","1","5","16","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","3","17","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","5","15","10","4","7","2","1","17","3","11","14","13","12","16","8","6","nan","nan"
"17","6","8","5","1","7","3","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","4","3","14","6","17","1","12","5","11","2","8","7","10","9","15","skipped","nan","nan"
"17","2","5","4","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","17","2","1","8","7","5","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","8","1","17","6","10","2","4","9","7","12","5","3","skipped","skipped","skipped","skipped","nan","nan"
"17","2","5","3","6","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","5","13","15","2","10","6","1","11","4","8","12","14","9","7","16","skipped","nan","nan"
"17","6","5","1","2","7","4","3","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","10","7","8","17","1","4","6","9","5","11","3","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","7","4","15","12","6","8","1","14","5","9","2","13","17","3","10","11","nan","nan"
"8","11","3","14","10","7","4","17","16","6","9","1","15","13","2","5","12","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","8","17","6","5","4","7","14","12","1","9","10","13","15","11","16","skipped","nan","nan"
"5","2","16","6","17","11","1","12","3","4","7","15","10","9","14","8","13","nan","nan"
"15","2","4","7","16","10","9","17","12","14","6","1","11","8","3","5","13","nan","nan"
"11","7","1","6","5","16","13","17","2","12","10","4","14","9","3","8","15","nan","nan"
"5","10","4","7","3","13","17","1","6","15","8","16","12","9","11","14","2","nan","nan"
"16","6","4","8","5","1","7","9","3","10","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","7","3","8","14","17","12","11","2","10","4","9","5","13","15","1","6","nan","nan"
"1","6","13","14","4","10","7","9","17","3","5","11","8","15","16","2","12","nan","nan"
"7","17","1","2","5","6","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","3","4","12","17","14","5","1","9","11","7","15","13","8","16","2","10","nan","nan"
"17","1","6","2","5","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","11","1","17","2","8","15","5","10","12","4","16","14","7","6","3","9","nan","nan"
"4","3","1","6","10","11","9","15","13","7","14","2","16","17","5","8","12","nan","nan"
"17","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","11","2","8","3","4","16","1","9","14","6","5","15","17","7","10","12","nan","nan"
"17","1","4","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","12","3","9","4","1","6","17","15","16","14","2","10","11","8","5","7","nan","nan"
"17","6","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","7","1","17","10","9","2","5","3","6","4","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","1","17","10","2","6","4","11","7","5","8","13","14","3","12","skipped","skipped","nan","nan"
"17","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","5","3","2","6","16","8","1","9","7","12","13","17","15","14","11","4","nan","nan"
"10","3","11","16","5","14","6","2","12","4","15","1","17","skipped","skipped","skipped","skipped","nan","nan"
"17","5","7","1","6","2","8","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","3","10","16","11","8","9","4","5","7","1","17","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","7","2","8","4","3","5","1","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","4","3","2","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","2","17","13","7","4","6","5","9","1","10","14","16","3","11","skipped","skipped","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","8","4","6","1","3","13","17","11","5","10","7","14","9","2","12","16","nan","nan"
"4","5","16","12","2","8","9","3","11","7","6","14","15","10","17","13","1","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","1","3","4","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","17","6","7","2","8","1","5","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","5","10","12","9","13","2","6","1","15","3","4","11","8","14","17","7","nan","nan"
"9","4","7","11","12","16","10","1","6","8","3","2","5","17","13","15","14","nan","nan"
"8","6","2","17","13","7","3","1","14","15","11","4","16","10","5","12","9","nan","nan"
"3","10","9","13","17","12","5","7","16","8","4","1","11","2","15","6","14","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","16","11","7","15","17","3","4","14","5","1","6","10","8","13","2","12","nan","nan"
"6","2","17","7","3","1","4","8","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","11","7","3","1","4","8","10","9","5","6","2","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","12","6","7","13","4","9","10","14","11","5","3","15","17","8","2","16","nan","nan"
"2","3","17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","5","17","11","10","12","3","1","14","7","4","15","9","13","2","8","skipped","nan","nan"
"17","3","2","1","16","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","7","17","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","10","1","17","3","15","4","13","11","2","12","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","6","11","1","2","3","13","14","16","9","15","17","10","7","4","5","8","nan","nan"
"17","6","5","4","2","7","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","2","16","3","10","7","6","1","5","11","8","4","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","2","17","3","6","5","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","10","5","11","17","14","12","1","3","9","2","15","13","6","16","4","7","nan","nan"
"15","11","1","14","6","5","9","3","13","8","12","2","17","10","4","7","16","nan","nan"
"6","16","3","14","2","1","5","15","4","17","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","9","17","5","4","8","3","6","10","1","7","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","10","2","5","15","13","14","1","17","16","12","4","3","7","11","skipped","skipped","nan","nan"
"17","4","5","1","3","2","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","3","1","2","17","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","4","17","6","2","1","5","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","17","2","1","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","12","11","16","9","1","15","10","8","4","3","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","16","4","12","8","5","13","6","15","3","10","1","11","2","14","skipped","skipped","nan","nan"
"15","14","7","6","13","11","1","17","12","9","3","2","8","16","4","10","5","nan","nan"
"17","2","1","4","15","7","5","6","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","10","7","16","13","5","3","9","14","2","4","8","15","6","17","1","12","nan","nan"
"4","3","17","12","8","1","15","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","3","7","14","5","8","13","2","6","11","9","12","17","4","16","15","1","nan","nan"
"17","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","17","1","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","9","3","6","15","17","2","1","16","8","7","11","13","12","14","4","5","nan","nan"
"8","6","16","5","10","11","4","17","14","1","3","9","13","7","15","2","12","nan","nan"
"1","14","7","8","12","4","9","5","15","13","10","2","3","11","17","6","16","nan","nan"
"13","16","4","1","5","17","8","2","15","10","6","14","3","skipped","skipped","skipped","skipped","nan","nan"
"17","10","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","5","1","10","3","4","2","6","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","17","4","7","2","5","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","3","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","14","17","5","15","8","11","12","1","10","13","3","7","9","2","16","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","4","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","17","1","3","9","4","2","6","10","8","7","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","3","10","12","17","4","6","7","5","11","1","2","14","13","8","skipped","skipped","nan","nan"
"11","12","1","13","10","4","9","2","17","14","7","8","3","16","15","5","6","nan","nan"
"4","3","1","5","17","9","6","10","8","2","7","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","1","17","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","2","17","6","7","4","10","5","1","9","3","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","5","1","8","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","1","11","12","16","9","4","17","15","7","8","5","10","14","6","3","13","nan","nan"
"17","3","2","4","1","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","10","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","4","5","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","3","4","1","2","17","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","3","5","1","4","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","17","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","10","16","5","7","8","1","3","9","6","4","17","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","7","1","12","6","15","3","4","17","8","10","2","13","16","14","11","9","nan","nan"
"17","2","1","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","4","1","16","12","14","13","2","17","3","9","7","11","8","5","10","15","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","2","17","7","3","1","6","5","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","2","15","8","10","11","17","1","12","4","9","14","13","16","skipped","skipped","skipped","nan","nan"
"17","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","10","3","7","8","6","15","13","17","14","9","1","12","11","5","2","4","nan","nan"
"17","3","4","9","1","5","6","2","8","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","7","2","14","13","4","1","17","10","11","6","5","9","12","3","8","15","nan","nan"
"4","2","17","7","1","6","8","3","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","3","1","4","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","16","15","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","13","1","5","16","3","9","15","10","6","12","2","8","11","4","7","17","nan","nan"
"4","9","16","5","3","7","2","12","11","6","17","8","10","15","1","14","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","7","5","16","12","11","8","1","15","2","13","3","9","6","4","14","10","nan","nan"
"17","6","1","4","5","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","2","4","17","12","6","13","11","9","8","1","7","5","3","skipped","skipped","skipped","nan","nan"
"1","8","5","12","14","13","3","17","9","6","7","4","2","16","skipped","skipped","skipped","nan","nan"
"17","4","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","3","1","11","10","14","9","4","13","5","2","12","7","15","16","6","17","nan","nan"
"13","12","4","15","17","6","8","9","5","7","11","1","10","14","2","3","16","nan","nan"
"17","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","14","17","13","10","12","1","2","4","3","9","11","7","15","5","8","skipped","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","5","6","7","4","17","16","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","9","1","14","2","6","10","17","16","3","11","4","15","5","13","7","12","nan","nan"
"17","3","7","4","1","5","2","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","15","16","2","13","5","3","12","9","8","10","17","1","7","4","6","11","nan","nan"
"17","5","2","3","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","4","1","3","5","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","11","1","16","15","13","14","9","7","2","12","5","4","10","3","8","6","nan","nan"
"17","2","4","5","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","14","9","4","16","5","3","8","15","11","6","13","7","1","2","12","17","nan","nan"
"5","7","1","17","3","2","8","6","9","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","13","2","7","16","5","8","4","10","14","6","1","9","17","11","12","15","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","16","4","1","2","3","17","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","11","7","4","9","12","16","1","13","17","10","6","14","5","3","8","15","nan","nan"
"17","5","1","2","6","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","3","2","5","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","17","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","1","3","17","10","2","11","9","6","7","4","8","16","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","6","3","1","8","5","7","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","5","4","2","6","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","6","16","7","11","13","2","1","14","3","8","15","9","10","17","4","12","nan","nan"
"17","1","4","5","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","4","2","3","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","9","1","14","11","4","6","5","17","10","7","3","13","15","16","8","12","nan","nan"
"1","8","17","2","4","3","6","5","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","5","17","10","13","11","4","12","7","6","14","8","9","15","1","2","skipped","nan","nan"
"7","14","3","16","5","9","12","10","17","1","2","4","15","8","6","13","11","nan","nan"
"17","1","3","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","1","16","12","15","10","11","9","8","14","2","4","6","13","7","3","17","nan","nan"
"7","13","5","12","9","4","1","2","16","3","14","8","11","15","10","6","17","nan","nan"
"4","1","16","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","4","5","2","1","6","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","13","15","12","10","7","1","4","14","8","5","3","9","16","17","6","11","nan","nan"
"6","4","16","14","8","10","2","1","12","5","7","11","9","13","17","3","15","nan","nan"
"17","1","2","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","9","15","10","2","11","5","4","17","6","3","13","12","14","16","1","7","nan","nan"
"17","10","3","4","12","9","13","11","7","2","14","6","5","8","1","skipped","skipped","nan","nan"
"17","7","4","10","15","5","8","1","16","11","14","3","13","2","9","6","12","nan","nan"
"6","4","1","11","10","5","9","16","13","3","8","17","14","15","2","7","12","nan","nan"
"17","4","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","5","13","3","14","4","7","9","10","1","12","16","11","2","8","6","15","nan","nan"
