"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","rank13","rank14","rank15","rank16","rank17","Num Cands","Num Seats"
"17","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","1","17","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","5","4","11","6","16","2","12","14","7","9","8","17","10","1","15","13","nan","nan"
"17","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","12","7","16","13","15","6","8","17","2","10","14","11","9","1","5","3","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","1","11","13","2","3","6","9","7","17","14","16","4","10","5","15","8","nan","nan"
"13","16","10","11","8","9","7","4","17","5","3","12","15","14","2","1","6","nan","nan"
"17","14","16","12","13","11","15","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","3","2","5","4","12","16","13","8","10","11","1","6","14","7","15","17","nan","nan"
"2","3","5","12","6","13","7","9","15","4","8","10","17","16","1","11","14","nan","nan"
"17","12","1","16","3","11","14","10","6","15","8","2","4","13","7","9","5","nan","nan"
"1","17","4","5","3","6","10","9","8","7","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","1","4","5","9","3","17","8","2","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","17","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","14","15","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","15","12","13","11","17","3","2","4","1","14","16","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","1","3","2","17","7","4","13","6","12","11","16","9","14","8","10","15","nan","nan"
"5","9","3","11","8","16","6","15","10","12","13","17","7","14","1","4","2","nan","nan"
"10","5","3","17","1","7","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","17","6","2","3","5","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","3","1","5","11","10","8","16","9","17","14","4","15","12","7","13","6","nan","nan"
"5","17","6","9","14","16","4","1","15","2","11","13","10","8","3","12","7","nan","nan"
"3","17","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","8","17","6","5","7","1","12","9","11","10","14","15","13","3","2","4","nan","nan"
"17","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","5","16","15","2","17","7","8","3","14","6","11","1","13","12","4","10","nan","nan"
"17","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","6","3","1","2","5","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","8","16","5","6","2","4","17","10","9","3","11","1","skipped","skipped","skipped","skipped","nan","nan"
"12","3","1","2","17","13","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","1","13","16","14","8","2","5","15","10","7","6","17","4","11","12","9","nan","nan"
"5","17","3","2","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","2","4","8","5","17","6","11","9","13","3","14","7","10","15","12","1","nan","nan"
"2","6","17","7","1","8","5","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","17","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","4","17","9","3","2","8","5","7","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","2","3","4","17","7","8","15","5","6","16","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","3","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","12","14","6","7","8","13","5","17","9","3","16","15","10","1","2","11","nan","nan"
"17","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","8","9","5","6","7","10","3","11","1","2","4","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","7","1","11","5","2","4","16","6","8","14","17","9","12","3","15","10","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","17","6","7","1","2","4","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","7","6","13","5","9","3","4","1","17","10","8","2","15","11","12","16","nan","nan"
"3","4","5","7","16","17","2","9","15","10","12","1","6","8","11","skipped","skipped","nan","nan"
"7","8","2","1","15","17","3","12","4","5","10","11","16","13","9","6","14","nan","nan"
"4","6","9","15","8","11","7","12","2","14","13","16","1","3","17","5","skipped","nan","nan"
"9","14","6","2","3","17","12","11","1","10","8","13","5","16","15","7","4","nan","nan"
"13","17","16","14","15","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","13","2","4","10","5","9","14","17","15","1","8","11","12","7","3","16","nan","nan"
"2","17","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","17","1","16","11","15","8","7","6","14","12","13","2","skipped","skipped","skipped","skipped","nan","nan"
"16","5","2","12","4","17","11","9","1","13","7","8","15","10","3","6","14","nan","nan"
"17","3","1","5","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","17","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","3","5","7","9","11","4","15","13","16","12","17","10","8","1","2","14","nan","nan"
"17","2","1","4","7","3","6","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","17","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","2","1","3","5","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","3","7","16","8","12","9","10","6","15","17","11","1","13","5","4","14","nan","nan"
"1","17","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","11","1","3","14","13","6","10","17","7","16","2","8","15","4","9","12","nan","nan"
"17","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","11","4","17","5","3","12","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","1","6","2","8","16","10","12","3","17","11","9","7","15","4","13","14","nan","nan"
"7","5","16","4","13","6","14","15","17","9","3","11","10","12","2","1","8","nan","nan"
"6","1","4","17","3","7","5","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","17","1","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","16","5","4","17","13","9","8","1","6","3","10","2","7","15","14","12","nan","nan"
"17","4","1","2","6","5","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","5","2","15","4","1","16","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","6","13","10","16","9","7","3","1","5","2","12","17","11","15","14","8","nan","nan"
"16","2","1","5","4","7","15","8","13","6","9","11","17","14","10","12","3","nan","nan"
"16","6","3","2","4","5","17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","12","5","14","15","4","11","3","13","2","1","8","17","7","9","10","6","nan","nan"
"6","17","2","5","3","1","7","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","17","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","4","8","9","15","14","1","11","7","5","17","13","3","12","6","2","16","nan","nan"
"5","2","8","4","1","7","12","15","10","11","17","6","13","16","3","9","14","nan","nan"
"7","3","2","17","1","6","14","4","13","12","15","9","5","10","8","11","16","nan","nan"
"9","7","17","4","1","3","10","13","12","11","5","14","6","8","2","skipped","skipped","nan","nan"
"17","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","15","10","9","3","17","4","7","16","13","1","12","8","14","6","5","2","nan","nan"
"17","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","17","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
