"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","rank13","rank14","rank15","rank16","rank17","rank18","rank19","Num Cands","Num Seats"
"3","1","11","10","8","9","2","5","4","13","7","12","6","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","4","6","12","18","17","7","2","1","8","19","11","14","9","13","10","16","15","3","nan","nan"
"1","6","4","14","7","17","18","13","5","3","19","2","12","8","11","16","15","10","9","nan","nan"
"19","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","12","10","11","3","13","8","7","14","6","9","15","2","16","4","5","skipped","skipped","skipped","nan","nan"
"2","19","5","7","10","1","9","4","13","3","11","8","12","6","14","skipped","skipped","skipped","skipped","nan","nan"
"1","2","4","6","3","8","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","16","10","8","12","19","18","14","9","3","7","4","2","11","5","17","6","15","13","nan","nan"
"1","11","5","13","18","16","12","2","15","4","10","3","17","14","9","19","8","6","7","nan","nan"
"3","12","5","10","8","7","19","1","18","4","11","2","14","13","9","17","16","6","15","nan","nan"
"2","19","4","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","2","10","8","4","6","7","5","9","3","19","12","11","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","12","1","6","10","17","16","3","8","4","19","7","5","13","14","11","18","15","9","nan","nan"
"1","12","5","3","15","7","19","6","18","17","16","8","14","11","9","13","10","skipped","skipped","nan","nan"
"1","9","4","10","7","6","19","2","14","12","5","13","8","16","3","18","11","15","17","nan","nan"
"1","11","4","9","13","10","12","2","6","8","3","19","5","7","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","8","19","9","6","1","3","10","5","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","10","7","14","9","19","17","1","11","4","18","13","8","2","12","6","16","5","15","nan","nan"
"5","7","16","4","12","18","13","2","1","3","17","11","19","14","15","6","10","9","8","nan","nan"
"1","8","7","15","3","18","19","6","16","5","11","2","13","4","9","14","17","10","12","nan","nan"
"8","18","2","14","17","15","13","1","12","9","10","5","4","7","11","3","6","19","16","nan","nan"
"1","15","10","4","5","19","18","8","14","2","12","17","3","7","6","11","16","13","9","nan","nan"
"6","12","8","19","14","13","4","2","15","5","1","9","16","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"18","8","5","6","11","4","10","3","7","15","12","2","9","19","13","1","14","17","16","nan","nan"
"3","19","6","8","4","2","7","9","1","10","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","19","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","9","4","12","6","19","11","13","8","10","7","1","2","5","14","skipped","skipped","skipped","skipped","nan","nan"
"19","10","9","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","8","11","9","18","5","12","1","6","16","17","15","14","19","2","3","10","13","7","nan","nan"
"10","11","9","1","2","6","4","8","5","3","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","16","6","7","5","14","19","1","2","4","18","15","8","17","10","9","11","12","skipped","nan","nan"
"1","9","7","17","14","3","5","4","15","2","16","13","11","10","8","12","6","skipped","skipped","nan","nan"
"2","13","6","11","7","19","18","4","17","9","10","1","3","15","12","5","14","8","16","nan","nan"
"10","9","6","4","17","12","3","7","2","8","1","14","15","18","5","16","13","11","skipped","nan","nan"
"19","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","12","7","11","2","18","16","14","6","8","9","4","1","10","3","17","13","19","15","nan","nan"
"15","9","7","19","1","6","5","17","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","11","6","9","10","1","4","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","19","5","9","6","1","7","3","4","11","10","12","8","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","3","9","19","11","2","5","15","1","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","19","3","6","2","1","9","10","8","11","5","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","19","12","16","10","6","14","13","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","19","6","1","11","7","2","12","8","3","13","10","4","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","4","10","11","15","12","5","6","2","14","7","16","17","3","13","8","skipped","skipped","skipped","nan","nan"
"4","19","6","3","1","2","5","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","19","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","9","13","12","18","16","14","1","8","2","7","3","19","17","10","4","6","15","11","nan","nan"
"1","13","2","7","5","14","19","3","4","6","8","9","10","12","11","skipped","skipped","skipped","skipped","nan","nan"
"1","15","4","10","3","16","17","5","13","8","12","11","2","18","9","14","7","19","6","nan","nan"
"2","4","8","10","7","1","3","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","19","7","5","3","4","6","2","8","9","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","7","2","6","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","19","2","6","1","3","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","8","11","19","6","5","17","3","15","9","4","16","14","7","18","12","13","10","skipped","nan","nan"
"1","5","19","2","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","10","16","15","12","9","2","18","14","13","1","17","11","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","7","4","13","6","15","14","19","1","9","12","8","10","2","11","5","skipped","skipped","skipped","nan","nan"
"18","19","3","1","4","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","13","1","15","12","11","18","14","17","6","3","5","4","19","7","10","2","16","8","nan","nan"
"5","10","6","3","7","4","1","19","9","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","10","2","9","4","7","17","15","8","13","6","12","3","14","11","5","16","skipped","skipped","nan","nan"
"3","19","4","12","1","6","5","13","2","10","8","7","9","11","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","19","4","5","7","2","1","9","6","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","2","1","4","6","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","15","12","9","14","18","13","1","3","16","10","2","19","11","4","5","6","17","7","nan","nan"
