"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","rank13","rank14","rank15","Num Cands","Num Seats"
"15","1","4","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","4","2","8","7","5","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","3","1","4","5","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","15","3","2","5","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","12","7","4","1","3","13","11","2","9","6","10","8","5","14","nan","nan"
"12","1","3","2","13","5","4","14","7","10","15","8","11","9","skipped","nan","nan"
"15","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","7","13","12","1","5","15","9","2","14","4","8","10","3","11","nan","nan"
"15","4","3","1","2","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","3","5","2","12","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","7","15","10","12","4","9","5","2","1","11","3","6","13","14","nan","nan"
"4","6","8","1","3","14","15","2","11","13","10","5","skipped","skipped","skipped","nan","nan"
"6","7","9","15","4","1","10","3","2","8","5","skipped","skipped","skipped","skipped","nan","nan"
"11","13","1","6","14","2","15","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","8","3","4","2","12","10","15","1","9","11","14","5","7","13","nan","nan"
"12","4","8","6","1","3","7","2","10","11","13","5","9","skipped","skipped","nan","nan"
"15","2","3","1","4","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","15","2","1","5","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","10","15","3","1","5","2","6","4","9","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","3","5","2","12","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","3","5","2","12","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","4","11","2","13","14","5","15","1","8","7","10","6","9","12","nan","nan"
"15","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","11","2","12","1","15","13","14","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","2","15","4","6","7","14","10","3","11","8","9","5","12","13","nan","nan"
"1","6","11","4","7","10","13","14","2","5","8","15","3","9","12","nan","nan"
"15","3","5","2","12","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","8","3","9","1","6","10","2","7","5","15","4","13","skipped","skipped","nan","nan"
"15","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","5","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","3","5","2","12","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","9","2","1","15","14","3","6","7","8","4","skipped","skipped","skipped","skipped","nan","nan"
"8","9","1","7","10","2","3","5","6","4","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","1","8","15","4","7","5","2","6","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","3","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","5","3","6","2","1","8","9","4","7","10","12","skipped","skipped","skipped","nan","nan"
"7","6","5","8","10","9","13","2","3","11","12","1","4","skipped","skipped","nan","nan"
"15","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","11","10","4","1","13","9","14","2","12","6","15","7","5","8","nan","nan"
"4","7","1","8","15","2","14","5","3","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","6","2","5","15","7","12","14","4","1","8","10","11","3","13","nan","nan"
"15","2","6","4","7","1","5","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","11","13","10","8","1","9","2","7","3","4","15","6","14","12","nan","nan"
"6","9","3","12","1","4","15","2","10","5","7","8","11","skipped","skipped","nan","nan"
"15","3","5","2","12","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","2","5","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","14","6","10","2","3","5","1","7","4","11","8","skipped","skipped","skipped","nan","nan"
"11","2","4","5","8","10","1","9","6","12","3","7","skipped","skipped","skipped","nan","nan"
"15","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","4","14","2","13","8","6","9","1","10","5","12","11","7","15","nan","nan"
"15","3","1","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","5","15","4","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","10","15","7","5","6","13","11","1","9","8","12","3","4","skipped","nan","nan"
"15","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","3","1","2","4","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","4","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","15","1","4","3","7","2","5","6","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","6","8","5","9","3","10","14","1","7","11","15","2","12","13","nan","nan"
"11","12","9","5","8","15","1","13","7","10","6","skipped","skipped","skipped","skipped","nan","nan"
"8","11","6","4","15","3","10","2","14","12","13","1","9","7","5","nan","nan"
"15","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","7","1","3","5","4","2","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","6","15","1","7","3","5","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","6","2","9","8","4","10","5","11","12","7","14","13","3","nan","nan"
"15","3","4","5","6","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","7","4","1","5","12","2","11","8","3","9","10","skipped","skipped","skipped","nan","nan"
"10","13","3","1","11","15","2","14","8","12","9","skipped","skipped","skipped","skipped","nan","nan"
"8","9","10","1","3","15","2","7","6","11","5","4","skipped","skipped","skipped","nan","nan"
"15","2","10","1","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","9","14","15","3","5","13","11","2","4","7","8","6","10","12","nan","nan"
"5","6","15","2","1","4","8","7","3","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","5","2","3","4","15","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","3","5","2","12","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","9","3","7","2","5","15","14","1","11","4","13","8","10","12","nan","nan"
"15","3","5","2","12","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","2","3","4","1","6","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","4","1","15","3","5","2","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","12","9","3","10","5","14","11","1","6","7","15","4","8","13","nan","nan"
"12","13","9","11","7","15","8","3","14","4","6","2","1","5","10","nan","nan"
"15","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","6","10","7","3","11","1","9","2","4","8","skipped","skipped","skipped","skipped","nan","nan"
"6","1","5","2","8","3","7","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","4","7","3","1","12","2","8","10","11","9","5","skipped","skipped","skipped","nan","nan"
"1","15","5","4","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","1","14","15","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","3","5","2","12","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","15","2","4","1","3","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","2","14","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","1","15","2","13","6","8","14","12","7","4","9","3","10","11","nan","nan"
"12","15","3","1","11","2","13","14","10","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","14","9","7","1","12","10","15","3","5","11","13","4","6","8","nan","nan"
"12","3","8","9","6","4","10","1","11","5","13","2","7","skipped","skipped","nan","nan"
"15","3","5","2","12","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","10","1","2","9","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","4","3","8","6","9","11","14","1","5","10","15","7","12","13","nan","nan"
"15","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","5","7","6","1","3","8","12","2","13","9","4","14","10","11","nan","nan"
"4","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","4","7","1","6","2","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","1","7","10","12","3","4","14","13","8","2","15","5","6","11","nan","nan"
"15","2","3","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","4","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","6","3","4","2","7","5","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","12","15","1","4","14","13","3","10","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","2","1","8","6","3","5","9","14","7","4","skipped","skipped","skipped","skipped","nan","nan"
"15","3","2","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","9","7","3","1","5","12","15","2","14","8","4","6","10","skipped","nan","nan"
"15","3","5","2","12","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","9","6","3","14","4","1","2","15","11","13","8","12","7","5","nan","nan"
"15","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","12","15","2","1","3","9","8","13","11","14","skipped","skipped","skipped","skipped","nan","nan"
"15","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","3","5","2","12","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","8","5","2","4","3","6","1","7","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","6","11","13","3","15","9","14","2","8","5","1","10","12","skipped","nan","nan"
"5","4","8","2","9","15","6","1","7","3","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","2","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","13","3","5","1","8","11","15","2","6","12","4","9","7","skipped","nan","nan"
"14","2","6","3","5","15","1","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","5","15","2","1","3","14","6","7","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","3","5","2","12","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","3","5","2","12","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","3","5","2","12","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","10","5","3","1","15","9","14","2","7","11","6","8","4","13","nan","nan"
"15","14","9","8","3","2","5","7","1","12","4","13","6","11","10","nan","nan"
"15","14","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","2","1","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","15","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","2","15","6","14","1","13","5","4","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","3","5","2","12","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","15","1","5","2","13","4","14","3","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","5","7","2","3","12","10","1","8","9","13","4","11","skipped","skipped","nan","nan"
"15","3","4","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","12","13","11","1","4","5","15","2","3","10","6","8","7","14","nan","nan"
"14","1","13","10","15","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","6","11","2","4","12","15","13","1","5","8","9","3","10","14","nan","nan"
"15","8","13","3","5","4","2","6","1","14","7","skipped","skipped","skipped","skipped","nan","nan"
"15","13","12","3","2","11","10","9","1","8","5","6","7","4","skipped","nan","nan"
"12","8","15","11","3","5","6","1","7","4","13","2","skipped","skipped","skipped","nan","nan"
"7","15","3","6","2","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","1","9","12","13","11","5","2","10","6","8","14","3","4","skipped","nan","nan"
"9","4","15","2","7","5","3","6","1","8","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","12","13","11","1","14","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","15","2","1","14","4","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","7","11","4","2","13","8","15","1","12","10","14","3","6","9","nan","nan"
"15","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","13","3","15","1","4","14","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","7","3","9","15","1","2","5","14","6","8","skipped","skipped","skipped","skipped","nan","nan"
"15","5","4","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","2","6","5","4","14","3","8","1","7","13","skipped","skipped","skipped","skipped","nan","nan"
"3","1","4","9","2","6","8","11","13","14","5","10","12","7","15","nan","nan"
"15","5","2","1","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","15","1","6","2","4","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","4","10","3","2","8","13","15","1","7","11","12","5","6","14","nan","nan"
"15","3","5","2","12","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","7","9","11","5","1","2","3","8","12","6","4","skipped","skipped","skipped","nan","nan"
"15","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","7","8","11","2","4","13","1","9","5","12","3","6","skipped","skipped","nan","nan"
"15","3","1","4","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","2","14","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","3","11","1","9","6","7","13","8","10","4","14","5","2","skipped","nan","nan"
"2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","9","11","1","8","12","3","10","2","5","7","4","skipped","skipped","skipped","nan","nan"
"8","9","14","12","2","11","10","15","5","7","3","4","6","1","13","nan","nan"
"6","2","12","7","1","5","10","8","11","9","3","4","skipped","skipped","skipped","nan","nan"
"3","4","15","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","3","5","2","12","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","5","3","15","1","2","6","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","4","6","2","14","5","1","7","15","11","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","5","6","15","4","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","2","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","1","3","2","4","15","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","9","1","3","11","13","2","5","10","6","12","skipped","skipped","skipped","skipped","nan","nan"
"15","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","8","3","1","5","15","2","6","7","11","4","9","skipped","skipped","skipped","nan","nan"
"5","7","15","6","1","8","2","9","4","3","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","3","5","2","12","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","2","15","3","8","14","1","6","7","13","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","3","5","2","12","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","13","10","8","14","6","12","3","15","7","1","5","2","11","9","nan","nan"
"4","6","7","8","2","5","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","5","11","8","14","2","12","15","4","1","13","3","10","9","7","nan","nan"
"15","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","9","6","3","2","5","8","15","1","11","12","14","4","7","13","nan","nan"
"15","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","3","5","2","12","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","13","1","15","14","2","11","6","4","12","3","skipped","skipped","skipped","skipped","nan","nan"
"10","6","3","2","8","7","13","1","5","12","14","4","11","9","skipped","nan","nan"
"7","4","10","6","5","15","12","13","1","8","14","9","2","3","11","nan","nan"
"15","4","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","9","5","1","15","14","2","10","13","3","12","11","skipped","skipped","skipped","nan","nan"
"4","5","15","3","1","2","6","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","3","1","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
