"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","rank13","rank14","rank15","rank16","rank17","rank18","rank19","rank20","rank21","Num Cands","Num Seats"
"7","9","4","21","12","1","11","8","6","10","3","5","20","13","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","6","5","21","2","1","4","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","13","6","17","14","1","18","20","3","16","12","5","11","10","19","15","21","2","skipped","skipped","skipped","nan","nan"
"21","3","7","1","4","6","5","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","6","4","2","3","21","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","6","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","3","2","4","8","7","6","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","6","1","8","10","21","2","11","13","9","12","14","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","3","2","4","5","7","6","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","18","5","6","19","2","8","20","4","7","21","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","21","3","5","2","6","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","16","6","11","10","21","1","2","19","13","4","3","7","9","20","14","8","15","5","skipped","skipped","nan","nan"
"8","6","5","3","9","21","1","4","7","10","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","8","1","9","10","21","5","7","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","12","7","6","9","21","1","2","10","8","4","11","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","5","7","1","6","10","11","3","8","9","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","16","13","6","11","21","1","7","20","3","19","17","14","2","9","10","8","15","12","18","4","nan","nan"
"3","9","1","21","12","2","15","5","11","8","7","6","10","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","21","3","7","20","8","2","4","9","1","19","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","4","5","21","1","10","8","7","9","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","4","7","6","11","12","1","21","13","3","9","10","14","8","15","5","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","21","5","4","1","8","7","6","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","11","4","5","13","14","1","9","6","8","10","7","12","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","5","10","1","16","4","7","20","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","4","6","5","11","18","2","9","14","10","19","17","15","7","12","20","13","21","8","16","1","nan","nan"
"6","10","4","2","8","13","1","14","15","3","16","11","7","9","12","20","17","21","19","18","5","nan","nan"
"21","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","3","7","1","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","4","9","7","14","15","1","17","12","5","8","13","10","3","18","16","19","20","11","21","2","nan","nan"
"15","6","4","3","11","2","16","18","7","21","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","11","7","8","9","13","1","17","12","18","10","5","3","15","14","19","20","4","16","2","skipped","nan","nan"
"8","11","5","13","16","17","1","12","4","7","19","9","10","3","20","6","21","15","14","18","2","nan","nan"
"4","10","5","9","14","21","2","3","11","7","8","6","13","12","1","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","14","8","6","11","18","1","9","17","4","15","13","7","3","16","10","20","21","12","19","2","nan","nan"
"5","21","3","1","6","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","21","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","21","6","9","13","1","10","3","8","11","4","7","12","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","7","6","8","16","15","1","17","12","4","9","13","11","5","21","14","10","18","skipped","skipped","skipped","nan","nan"
"5","6","7","4","11","19","1","18","14","3","15","9","12","8","13","20","16","10","17","2","skipped","nan","nan"
"1","21","2","5","15","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","21","9","3","5","2","1","13","14","4","10","8","12","7","6","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","14","8","5","7","1","10","3","9","6","11","12","13","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","2","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","6","2","9","20","21","4","7","18","5","19","10","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","9","11","21","1","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","10","7","4","3","19","1","11","12","5","18","13","9","6","14","15","17","20","16","21","2","nan","nan"
"19","15","21","16","7","6","8","4","18","2","3","1","5","9","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","7","5","8","1","3","2","9","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","21","6","4","1","3","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","8","6","1","3","7","2","21","9","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","9","3","5","14","6","1","16","8","10","11","12","4","15","13","2","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","1","4","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","2","4","3","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","7","5","1","11","6","13","3","9","10","8","12","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","10","2","9","15","1","13","12","14","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","10","6","7","9","15","1","3","12","4","5","14","13","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","8","2","5","9","21","1","7","4","10","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","21","6","3","5","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","2","6","14","13","15","9","12","8","11","3","7","1","16","4","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","6","2","3","4","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","8","3","6","10","15","1","14","18","7","16","11","4","9","19","13","20","21","12","17","2","nan","nan"
"1","4","2","8","6","3","21","15","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","12","3","4","14","13","2","20","1","16","21","19","10","9","15","17","18","11","7","8","6","nan","nan"
"5","6","1","21","10","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","17","6","8","13","20","1","14","10","3","15","16","7","5","12","11","18","21","9","19","2","nan","nan"
"2","14","4","9","11","1","13","10","3","7","8","6","21","18","12","16","5","skipped","skipped","skipped","skipped","nan","nan"
"5","21","4","6","9","1","3","8","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","7","9","6","1","21","2","8","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","9","8","1","21","16","2","19","3","7","12","10","14","6","18","11","20","13","17","15","4","nan","nan"
"4","21","6","7","1","2","5","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","10","21","7","15","19","2","14","3","13","6","11","8","20","4","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","5","3","9","15","17","1","11","19","7","16","6","10","8","13","14","12","21","18","20","2","nan","nan"
"2","3","10","9","1","5","21","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","6","2","7","21","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","8","17","16","21","3","10","20","2","5","1","11","15","7","4","6","12","19","9","18","13","nan","nan"
"2","7","4","3","5","8","6","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","7","5","10","1","12","3","11","4","6","8","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","8","3","9","1","13","6","7","11","5","10","12","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","2","4","6","3","7","8","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","6","9","2","10","11","1","14","3","13","8","7","12","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","21","2","6","3","5","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","21","7","6","2","3","5","8","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","21","3","4","1","5","6","16","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","8","21","5","3","2","11","6","10","9","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","5","6","10","2","21","4","9","7","3","11","13","16","18","1","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","16","9","6","7","19","1","15","14","2","17","13","5","8","11","21","10","18","12","20","3","nan","nan"
"21","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","8","4","10","13","16","1","12","14","5","15","6","7","9","18","21","17","19","11","20","2","nan","nan"
"4","5","1","6","3","7","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","10","7","9","3","8","2","4","5","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","21","6","2","5","4","10","3","7","8","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","9","2","6","16","15","1","10","17","7","19","11","8","5","14","12","18","21","13","3","skipped","nan","nan"
"4","8","11","6","7","1","5","12","10","3","13","9","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","9","3","6","21","2","4","8","7","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","5","3","9","13","1","4","12","11","6","10","7","14","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","21","3","1","5","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","10","9","7","1","13","5","11","12","6","3","8","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","7","4","8","10","16","1","14","13","5","15","6","11","9","18","20","17","21","12","19","2","nan","nan"
"5","7","6","10","1","9","4","3","11","8","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","7","3","4","5","21","2","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","3","2","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","21","2","1","5","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","8","7","2","20","1","5","6","21","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","10","4","8","12","16","1","17","13","7","21","11","5","3","20","14","19","18","9","15","2","nan","nan"
"16","20","15","18","1","14","21","19","2","17","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","11","6","3","9","21","5","13","1","10","12","8","7","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","21","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","21","10","4","1","2","15","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","9","6","8","5","21","1","4","10","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","21","3","5","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","6","5","1","10","19","2","15","13","9","14","12","11","7","21","18","8","20","17","16","3","nan","nan"
"21","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","5","4","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","21","7","20","1","3","5","9","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","9","5","2","20","13","3","17","12","21","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","21","7","5","11","1","3","8","9","4","6","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","21","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","4","14","21","8","11","12","10","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","21","4","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","21","2","10","6","5","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","21","3","1","4","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","4","7","3","21","12","1","6","10","8","11","9","13","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","8","5","4","9","14","1","17","10","6","15","13","11","7","21","18","20","12","16","2","skipped","nan","nan"
"2","10","21","1","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","4","8","11","1","6","10","7","9","5","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","3","4","6","11","19","1","18","14","7","15","8","5","10","12","17","20","21","13","16","2","nan","nan"
"21","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","8","9","3","7","21","1","2","5","10","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","21","1","4","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","21","6","5","9","1","2","7","10","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"18","15","12","7","20","6","8","3","14","2","19","1","9","21","13","5","4","10","17","skipped","skipped","nan","nan"
"21","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","3","5","10","17","1","12","14","13","7","16","15","18","11","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","12","1","3","10","13","11","14","15","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","8","2","5","19","13","1","16","17","6","12","9","15","7","21","14","10","20","11","18","4","nan","nan"
"3","10","5","2","4","8","11","7","9","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","12","15","3","6","18","1","7","16","4","14","9","10","5","13","8","17","2","skipped","skipped","skipped","nan","nan"
"4","3","8","10","14","18","1","17","20","9","5","6","7","11","15","16","13","12","19","21","2","nan","nan"
"8","11","5","2","13","21","1","9","3","15","16","14","4","12","7","18","10","17","6","skipped","skipped","nan","nan"
"2","3","1","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","3","1","16","5","9","6","2","8","20","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","6","8","7","1","4","11","13","3","12","14","9","10","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","7","10","9","6","17","2","16","12","3","18","5","13","8","11","14","21","15","20","1","skipped","nan","nan"
"6","13","3","4","10","21","1","9","8","5","7","11","12","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","7","6","2","11","21","1","4","10","9","8","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","10","5","21","2","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","11","12","16","7","13","9","15","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","6","1","5","2","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","5","3","21","1","6","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","4","3","2","7","8","10","9","5","6","13","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","9","18","8","14","16","1","15","20","2","13","10","6","3","12","11","5","17","19","21","4","nan","nan"
"4","10","3","7","9","21","1","18","5","13","12","6","11","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","8","9","2","13","3","12","10","7","14","15","6","4","16","11","17","5","skipped","skipped","skipped","skipped","nan","nan"
"1","5","21","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","21","1","5","3","10","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","9","4","5","8","16","1","17","13","7","14","11","12","6","18","10","15","2","skipped","skipped","skipped","nan","nan"
"15","6","21","3","10","1","4","2","13","14","5","17","16","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","8","7","6","21","1","5","9","4","10","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","2","8","1","3","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","21","1","4","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","9","4","3","8","21","1","2","10","5","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","14","9","2","3","15","7","16","18","4","20","11","12","1","8","10","5","21","17","19","6","nan","nan"
"3","21","6","2","1","12","5","10","7","8","9","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","10","5","2","18","14","1","13","15","7","11","8","9","4","17","16","19","21","12","20","skipped","nan","nan"
"21","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","9","7","21","5","8","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","12","8","3","10","1","5","11","13","4","6","21","9","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"7","5","21","3","8","2","1","11","4","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","12","5","7","21","1","2","11","9","4","3","8","13","10","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","5","7","6","10","21","1","3","9","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","14","13","6","7","1","12","4","16","8","2","11","9","10","18","15","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","20","4","2","5","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","15","6","2","13","17","1","7","10","5","18","16","12","4","21","11","20","19","9","14","3","nan","nan"
"3","10","1","4","21","2","5","11","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","4","14","20","13","7","19","15","10","5","3","8","12","2","16","1","17","21","11","18","6","nan","nan"
"3","21","7","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","13","4","3","2","1","12","10","6","11","9","8","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"1","4","2","3","14","16","6","7","5","9","10","13","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
