,VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,numSeats,numCands
2085,PR,Armidale Pre-Poll,3078,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,3
2086,PR,Armidale Pre-Poll,3079,Formal,MP,BELL Robert,skipped,skipped,1,3
2087,PR,Armidale Pre-Poll,3080,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2088,PR,Armidale Pre-Poll,3081,Formal,MP,BELL Robert,skipped,skipped,1,3
2089,PR,Armidale Pre-Poll,3082,Formal,MP,BELL Robert,skipped,skipped,1,3
2090,PR,Armidale Pre-Poll,3083,Formal,MP,BELL Robert,skipped,skipped,1,3
2091,PR,Armidale Pre-Poll,3084,Formal,MP,BELL Robert,skipped,skipped,1,3
2092,PR,Armidale Pre-Poll,3085,Formal,MP,BELL Robert,skipped,skipped,1,3
2093,PR,Armidale Pre-Poll,3086,Formal,MP,BELL Robert,skipped,skipped,1,3
2094,PR,Armidale Pre-Poll,3087,Formal,MP,BELL Robert,skipped,skipped,1,3
2095,PR,Armidale Pre-Poll,3088,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2096,PR,Armidale Pre-Poll,3089,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,3
2097,PR,Armidale Pre-Poll,3090,Formal,MP,BELL Robert,skipped,skipped,1,3
2098,PR,Armidale Pre-Poll,3091,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2099,PR,Armidale Pre-Poll,3092,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,3
2100,PR,Armidale Pre-Poll,3093,Formal,MP,BELL Robert,skipped,skipped,1,3
2101,PR,Armidale Pre-Poll,3094,Formal,MP,BELL Robert,skipped,skipped,1,3
2102,PR,Armidale Pre-Poll,3095,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
2103,PR,Armidale Pre-Poll,3096,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2104,PR,Armidale Pre-Poll,3097,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
2105,PR,Armidale Pre-Poll,3098,Formal,MP,BELL Robert,skipped,skipped,1,3
2106,PR,Armidale Pre-Poll,3099,Formal,MP,BELL Robert,skipped,skipped,1,3
2107,PR,Armidale Pre-Poll,3100,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,3
2108,PR,Armidale Pre-Poll,3101,Formal,MP,BELL Robert,skipped,skipped,1,3
2109,PR,Armidale Pre-Poll,3102,Formal,MP,BELL Robert,skipped,skipped,1,3
2110,PR,Armidale Pre-Poll,3103,Formal,MP,BELL Robert,skipped,skipped,1,3
2111,PR,Armidale Pre-Poll,3104,Formal,MP,BELL Robert,skipped,skipped,1,3
2112,PR,Armidale Pre-Poll,3105,Formal,MP,BELL Robert,skipped,skipped,1,3
2113,PR,Armidale Pre-Poll,3106,Formal,MP,BELL Robert,skipped,skipped,1,3
2114,PR,Armidale Pre-Poll,3107,Formal,MP,BELL Robert,skipped,skipped,1,3
2115,PR,Armidale Pre-Poll,3108,Formal,MP,BELL Robert,skipped,skipped,1,3
2116,PR,Armidale Pre-Poll,3109,Formal,MP,BELL Robert,skipped,skipped,1,3
2117,PR,Armidale Pre-Poll,3110,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,3
2118,PR,Armidale Pre-Poll,3111,Formal,MP,BELL Robert,skipped,skipped,1,3
2119,PR,Armidale Pre-Poll,3112,Formal,MP,BELL Robert,skipped,skipped,1,3
2120,PR,Armidale Pre-Poll,3113,Formal,MP,BELL Robert,skipped,skipped,1,3
2121,PR,Armidale Pre-Poll,3114,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2122,PR,Armidale Pre-Poll,3115,Formal,MP,BELL Robert,skipped,skipped,1,3
2123,PR,Armidale Pre-Poll,3116,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,3
2124,PR,Armidale Pre-Poll,3117,Formal,MP,BELL Robert,skipped,skipped,1,3
2125,PR,Armidale Pre-Poll,3118,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,3
2126,PR,Armidale Pre-Poll,3119,Formal,MP,BELL Robert,skipped,skipped,1,3
2127,PR,Armidale Pre-Poll,3120,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
2128,PR,Armidale Pre-Poll,3121,Formal,MP,BELL Robert,skipped,skipped,1,3
2129,PR,Armidale Pre-Poll,3122,Formal,MP,BELL Robert,skipped,skipped,1,3
2130,PR,Armidale Pre-Poll,3123,Formal,MP,BELL Robert,skipped,skipped,1,3
2131,PR,Armidale Pre-Poll,3124,Formal,MP,BELL Robert,skipped,skipped,1,3
2132,PR,Armidale Pre-Poll,3125,Formal,MP,BELL Robert,skipped,skipped,1,3
2133,PR,Armidale Pre-Poll,3126,Formal,MP,BELL Robert,skipped,skipped,1,3
2134,PR,Armidale Pre-Poll,3127,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2135,PR,Armidale Pre-Poll,3128,Formal,MP,BELL Robert,skipped,skipped,1,3
2136,PR,Armidale Pre-Poll,3129,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,3
2137,PR,Armidale Pre-Poll,3130,Formal,MP,LEDGER Natasha,STRUTT Isabel,BELL Robert,1,3
2138,PR,Armidale Pre-Poll,3131,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2139,PR,Armidale Pre-Poll,3132,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
2140,PR,Armidale Pre-Poll,3133,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
2141,PR,Armidale Pre-Poll,3134,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,3
2142,PR,Armidale Pre-Poll,3135,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
2143,PR,Armidale Pre-Poll,3136,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
2144,PR,Armidale Pre-Poll,3137,Formal,MP,STRUTT Isabel,LEDGER Natasha,skipped,1,3
2145,PR,Armidale Pre-Poll,3138,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
2146,PR,Armidale Pre-Poll,3139,Formal,MP,STRUTT Isabel,BELL Robert,skipped,1,3
2147,PR,Armidale Pre-Poll,3140,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
2148,PR,Armidale Pre-Poll,3141,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,3
2149,PR,Armidale Pre-Poll,3142,Formal,MP,STRUTT Isabel,skipped,skipped,1,3
2150,PR,Armidale Pre-Poll,3143,Formal,MP,LEDGER Natasha,STRUTT Isabel,BELL Robert,1,3
2151,PR,Armidale Pre-Poll,3144,Formal,MP,LEDGER Natasha,BELL Robert,skipped,1,3
2152,PR,Armidale Pre-Poll,3145,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2153,PR,Armidale Pre-Poll,3146,Formal,MP,LEDGER Natasha,STRUTT Isabel,skipped,1,3
2154,PR,Armidale Pre-Poll,3147,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2155,PR,Armidale Pre-Poll,3148,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2156,PR,Armidale Pre-Poll,3149,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2157,PR,Armidale Pre-Poll,3150,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2158,PR,Armidale Pre-Poll,3151,Formal,MP,LEDGER Natasha,skipped,skipped,1,3
2159,PR,Uralla Pre-Poll,1850,Formal,MP,BELL Robert,skipped,skipped,1,3
2160,PR,Uralla Pre-Poll,1851,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
2161,PR,Uralla Pre-Poll,1852,Formal,MP,BELL Robert,skipped,skipped,1,3
2162,PR,Uralla Pre-Poll,1853,Formal,MP,BELL Robert,skipped,skipped,1,3
2163,PR,Uralla Pre-Poll,1854,Formal,MP,BELL Robert,skipped,skipped,1,3
2164,PR,Uralla Pre-Poll,1855,Formal,MP,BELL Robert,skipped,skipped,1,3
2165,PR,Uralla Pre-Poll,1856,Formal,MP,BELL Robert,skipped,skipped,1,3
2166,PR,Uralla Pre-Poll,1857,Formal,MP,BELL Robert,skipped,skipped,1,3
2167,PR,Uralla Pre-Poll,1858,Formal,MP,BELL Robert,skipped,skipped,1,3
2168,PR,Uralla Pre-Poll,1859,Formal,MP,BELL Robert,skipped,skipped,1,3
2169,PR,Uralla Pre-Poll,1860,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
2170,PR,Uralla Pre-Poll,1861,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
2171,PR,Uralla Pre-Poll,1862,Formal,MP,BELL Robert,skipped,skipped,1,3
2172,PR,Uralla Pre-Poll,1863,Formal,MP,BELL Robert,skipped,skipped,1,3
2173,PR,Uralla Pre-Poll,1864,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2174,PR,Uralla Pre-Poll,1865,Formal,MP,BELL Robert,skipped,skipped,1,3
2175,PR,Uralla Pre-Poll,1866,Formal,MP,BELL Robert,skipped,skipped,1,3
2176,PR,Uralla Pre-Poll,1867,Formal,MP,BELL Robert,skipped,skipped,1,3
2177,PR,Uralla Pre-Poll,1868,Formal,MP,BELL Robert,skipped,skipped,1,3
2178,PR,Uralla Pre-Poll,1869,Formal,MP,BELL Robert,skipped,skipped,1,3
2179,PR,Uralla Pre-Poll,1870,Formal,MP,BELL Robert,skipped,skipped,1,3
2180,PR,Uralla Pre-Poll,1871,Formal,MP,BELL Robert,skipped,skipped,1,3
2181,PR,Uralla Pre-Poll,1872,Formal,MP,BELL Robert,skipped,skipped,1,3
2182,PR,Uralla Pre-Poll,1873,Formal,MP,BELL Robert,skipped,skipped,1,3
2183,PR,Uralla Pre-Poll,1874,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
2184,PR,Uralla Pre-Poll,1875,Formal,MP,BELL Robert,skipped,skipped,1,3
2185,PR,Uralla Pre-Poll,1876,Formal,MP,BELL Robert,skipped,skipped,1,3
2186,PR,Uralla Pre-Poll,1877,Formal,MP,BELL Robert,skipped,skipped,1,3
2187,PR,Uralla Pre-Poll,1878,Formal,MP,BELL Robert,skipped,skipped,1,3
2188,PR,Uralla Pre-Poll,1879,Formal,MP,BELL Robert,skipped,skipped,1,3
2189,PR,Uralla Pre-Poll,1880,Formal,MP,BELL Robert,skipped,skipped,1,3
2190,PR,Uralla Pre-Poll,1881,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,3
2191,PR,Uralla Pre-Poll,1882,Formal,MP,BELL Robert,skipped,skipped,1,3
2192,PR,Uralla Pre-Poll,1883,Formal,MP,BELL Robert,skipped,skipped,1,3
2193,PR,Uralla Pre-Poll,1884,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
2194,PR,Uralla Pre-Poll,1885,Formal,MP,BELL Robert,skipped,skipped,1,3
2195,PR,Uralla Pre-Poll,1886,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
2196,PR,Uralla Pre-Poll,1887,Formal,MP,BELL Robert,skipped,skipped,1,3
2197,PR,Uralla Pre-Poll,1888,Formal,MP,BELL Robert,skipped,skipped,1,3
2198,PR,Uralla Pre-Poll,1889,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2199,PR,Uralla Pre-Poll,1890,Formal,MP,BELL Robert,skipped,skipped,1,3
2200,PR,Uralla Pre-Poll,1891,Formal,MP,BELL Robert,skipped,skipped,1,3
2201,PR,Uralla Pre-Poll,1892,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,3
2202,PR,Uralla Pre-Poll,1893,Formal,MP,BELL Robert,skipped,skipped,1,3
2203,PR,Uralla Pre-Poll,1894,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
2204,PR,Uralla Pre-Poll,1895,Formal,MP,BELL Robert,skipped,skipped,1,3
2205,PR,Uralla Pre-Poll,1896,Formal,MP,BELL Robert,skipped,skipped,1,3
2206,PR,Uralla Pre-Poll,1897,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
2207,PR,Uralla Pre-Poll,1898,Formal,MP,BELL Robert,skipped,skipped,1,3
2208,PR,Uralla Pre-Poll,1899,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,3
2209,PR,Uralla Pre-Poll,1900,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
2210,PR,Uralla Pre-Poll,1901,Formal,MP,BELL Robert,skipped,skipped,1,3
2211,PR,Uralla Pre-Poll,1902,Formal,MP,BELL Robert,skipped,skipped,1,3
2212,PR,Uralla Pre-Poll,1903,Formal,MP,BELL Robert,skipped,skipped,1,3
2213,PR,Uralla Pre-Poll,1904,Formal,MP,BELL Robert,skipped,skipped,1,3
2214,PR,Uralla Pre-Poll,1905,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
2215,PR,Uralla Pre-Poll,1906,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,3
2216,PR,Uralla Pre-Poll,1907,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2217,PR,Uralla Pre-Poll,1908,Formal,MP,BELL Robert,skipped,skipped,1,3
2218,PR,Uralla Pre-Poll,1909,Formal,MP,BELL Robert,skipped,skipped,1,3
2219,PR,Uralla Pre-Poll,1910,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,3
2220,PR,Uralla Pre-Poll,1911,Formal,MP,BELL Robert,skipped,skipped,1,3
2221,PR,Uralla Pre-Poll,1912,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2222,PR,Uralla Pre-Poll,1913,Formal,MP,BELL Robert,skipped,skipped,1,3
2223,PR,Uralla Pre-Poll,1914,Formal,MP,BELL Robert,skipped,skipped,1,3
2224,PR,Uralla Pre-Poll,1915,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2225,PR,Uralla Pre-Poll,1916,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,3
2226,PR,Uralla Pre-Poll,1917,Formal,MP,BELL Robert,skipped,skipped,1,3
2227,PR,Uralla Pre-Poll,1918,Formal,MP,BELL Robert,skipped,skipped,1,3
2228,PR,Uralla Pre-Poll,1919,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,3
2229,PR,Uralla Pre-Poll,1920,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,3
2230,PR,Uralla Pre-Poll,1921,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2231,PR,Uralla Pre-Poll,1922,Formal,MP,BELL Robert,skipped,skipped,1,3
2232,PR,Uralla Pre-Poll,1923,Formal,MP,BELL Robert,skipped,skipped,1,3
2233,PR,Uralla Pre-Poll,1924,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2234,PR,Uralla Pre-Poll,1925,Formal,MP,BELL Robert,skipped,skipped,1,3
2235,PR,Uralla Pre-Poll,1926,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,3
2236,PR,Uralla Pre-Poll,1927,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
2237,PR,Uralla Pre-Poll,1928,Formal,MP,BELL Robert,skipped,skipped,1,3
2238,PR,Uralla Pre-Poll,1929,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2239,PR,Uralla Pre-Poll,1930,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2240,PR,Uralla Pre-Poll,1931,Formal,MP,BELL Robert,skipped,skipped,1,3
2241,PR,Uralla Pre-Poll,1932,Formal,MP,BELL Robert,skipped,skipped,1,3
2242,PR,Uralla Pre-Poll,1933,Formal,MP,BELL Robert,skipped,skipped,1,3
2243,PR,Uralla Pre-Poll,1934,Formal,MP,BELL Robert,skipped,skipped,1,3
2244,PR,Uralla Pre-Poll,1935,Formal,MP,BELL Robert,skipped,skipped,1,3
2245,PR,Uralla Pre-Poll,1936,Formal,MP,BELL Robert,skipped,skipped,1,3
2246,PR,Uralla Pre-Poll,1937,Formal,MP,BELL Robert,skipped,skipped,1,3
2247,PR,Uralla Pre-Poll,1938,Formal,MP,BELL Robert,skipped,skipped,1,3
2248,PR,Uralla Pre-Poll,1939,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
2249,PR,Uralla Pre-Poll,1940,Formal,MP,BELL Robert,skipped,skipped,1,3
2250,PR,Uralla Pre-Poll,1941,Formal,MP,BELL Robert,skipped,skipped,1,3
2251,PR,Uralla Pre-Poll,1942,Formal,MP,BELL Robert,skipped,skipped,1,3
2252,PR,Uralla Pre-Poll,1943,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,3
2253,PR,Uralla Pre-Poll,1944,Formal,MP,BELL Robert,skipped,skipped,1,3
2254,PR,Uralla Pre-Poll,1945,Formal,MP,BELL Robert,skipped,skipped,1,3
2255,PR,Uralla Pre-Poll,1946,Formal,MP,BELL Robert,skipped,skipped,1,3
2256,PR,Uralla Pre-Poll,1947,Formal,MP,BELL Robert,skipped,skipped,1,3
2257,PR,Uralla Pre-Poll,1948,Formal,MP,BELL Robert,skipped,skipped,1,3
2258,PR,Uralla Pre-Poll,1949,Formal,MP,BELL Robert,skipped,skipped,1,3
2259,PR,Uralla Pre-Poll,1950,Formal,MP,BELL Robert,skipped,skipped,1,3
2260,PR,Uralla Pre-Poll,1951,Formal,MP,BELL Robert,skipped,skipped,1,3
2261,PR,Uralla Pre-Poll,1952,Formal,MP,BELL Robert,skipped,skipped,1,3
2262,PR,Uralla Pre-Poll,1953,Formal,MP,BELL Robert,skipped,skipped,1,3
2263,PR,Uralla Pre-Poll,1954,Formal,MP,BELL Robert,skipped,skipped,1,3
2264,PR,Uralla Pre-Poll,1955,Formal,MP,BELL Robert,skipped,skipped,1,3
2265,PR,Uralla Pre-Poll,1956,Formal,MP,BELL Robert,skipped,skipped,1,3
2266,PR,Uralla Pre-Poll,1957,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,3
2267,PR,Uralla Pre-Poll,1958,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,3
2268,PR,Uralla Pre-Poll,1959,Formal,MP,BELL Robert,skipped,skipped,1,3
2269,PR,Uralla Pre-Poll,1960,Formal,MP,BELL Robert,skipped,skipped,1,3
2270,PR,Uralla Pre-Poll,1961,Formal,MP,BELL Robert,skipped,skipped,1,3
2271,PR,Uralla Pre-Poll,1962,Formal,MP,BELL Robert,skipped,skipped,1,3
2272,PR,Uralla Pre-Poll,1963,Formal,MP,BELL Robert,skipped,skipped,1,3
2273,PR,Uralla Pre-Poll,1964,Formal,MP,BELL Robert,skipped,skipped,1,3
2274,PR,Uralla Pre-Poll,1965,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2275,PR,Uralla Pre-Poll,1966,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2276,PR,Uralla Pre-Poll,1967,Formal,MP,BELL Robert,skipped,skipped,1,3
2277,PR,Uralla Pre-Poll,1968,Formal,MP,BELL Robert,skipped,skipped,1,3
2278,PR,Uralla Pre-Poll,1969,Formal,MP,BELL Robert,skipped,skipped,1,3
2279,PR,Uralla Pre-Poll,1970,Formal,MP,BELL Robert,skipped,skipped,1,3
2280,PR,Uralla Pre-Poll,1971,Formal,MP,BELL Robert,skipped,skipped,1,3
2281,PR,Uralla Pre-Poll,1972,Formal,MP,BELL Robert,skipped,skipped,1,3
2282,PR,Uralla Pre-Poll,1973,Formal,MP,BELL Robert,skipped,skipped,1,3
2283,PR,Uralla Pre-Poll,1974,Formal,MP,BELL Robert,skipped,skipped,1,3
2284,PR,Uralla Pre-Poll,1975,Formal,MP,BELL Robert,skipped,skipped,1,3
2285,PR,Uralla Pre-Poll,1976,Formal,MP,BELL Robert,skipped,skipped,1,3
2286,PR,Uralla Pre-Poll,1977,Formal,MP,BELL Robert,skipped,skipped,1,3
2287,PR,Uralla Pre-Poll,1978,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2288,PR,Uralla Pre-Poll,1979,Formal,MP,BELL Robert,skipped,skipped,1,3
2289,PR,Uralla Pre-Poll,1980,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,3
2290,PR,Uralla Pre-Poll,1981,Formal,MP,BELL Robert,skipped,skipped,1,3
2291,PR,Uralla Pre-Poll,1982,Formal,MP,BELL Robert,skipped,skipped,1,3
2292,PR,Uralla Pre-Poll,1983,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
2293,PR,Uralla Pre-Poll,1984,Formal,MP,BELL Robert,skipped,skipped,1,3
2294,PR,Uralla Pre-Poll,1985,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2295,PR,Uralla Pre-Poll,1986,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2296,PR,Uralla Pre-Poll,1987,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
2297,PR,Uralla Pre-Poll,1988,Formal,MP,BELL Robert,skipped,skipped,1,3
2298,PR,Uralla Pre-Poll,1989,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2299,PR,Uralla Pre-Poll,1990,Formal,MP,BELL Robert,skipped,skipped,1,3
2300,PR,Uralla Pre-Poll,1991,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2301,PR,Uralla Pre-Poll,1992,Formal,MP,BELL Robert,skipped,skipped,1,3
2302,PR,Uralla Pre-Poll,1993,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
2303,PR,Uralla Pre-Poll,1994,Formal,MP,BELL Robert,skipped,skipped,1,3
2304,PR,Uralla Pre-Poll,1995,Formal,MP,BELL Robert,skipped,skipped,1,3
2305,PR,Uralla Pre-Poll,1996,Formal,MP,BELL Robert,skipped,skipped,1,3
2306,PR,Uralla Pre-Poll,1997,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2307,PR,Uralla Pre-Poll,1998,Formal,MP,BELL Robert,skipped,skipped,1,3
2308,PR,Uralla Pre-Poll,1999,Formal,MP,BELL Robert,skipped,skipped,1,3
2309,PR,Uralla Pre-Poll,2000,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2310,PR,Uralla Pre-Poll,2001,Formal,MP,BELL Robert,skipped,skipped,1,3
2311,PR,Uralla Pre-Poll,2002,Formal,MP,BELL Robert,skipped,skipped,1,3
2312,PR,Uralla Pre-Poll,2003,Formal,MP,BELL Robert,skipped,skipped,1,3
2313,PR,Uralla Pre-Poll,2004,Formal,MP,BELL Robert,skipped,skipped,1,3
2314,PR,Uralla Pre-Poll,2005,Formal,MP,BELL Robert,skipped,skipped,1,3
2315,PR,Uralla Pre-Poll,2006,Formal,MP,BELL Robert,skipped,skipped,1,3
2316,PR,Uralla Pre-Poll,2007,Formal,MP,BELL Robert,skipped,skipped,1,3
2317,PR,Uralla Pre-Poll,2008,Formal,MP,BELL Robert,skipped,skipped,1,3
2318,PR,Uralla Pre-Poll,2009,Formal,MP,BELL Robert,skipped,skipped,1,3
2319,PR,Uralla Pre-Poll,2010,Formal,MP,BELL Robert,skipped,skipped,1,3
2320,PR,Uralla Pre-Poll,2011,Formal,MP,BELL Robert,skipped,skipped,1,3
2321,PR,Uralla Pre-Poll,2012,Formal,MP,BELL Robert,skipped,skipped,1,3
2322,PR,Uralla Pre-Poll,2013,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2323,PR,Uralla Pre-Poll,2014,Formal,MP,BELL Robert,skipped,skipped,1,3
2324,PR,Uralla Pre-Poll,2015,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,3
2325,PR,Uralla Pre-Poll,2016,Formal,MP,BELL Robert,skipped,skipped,1,3
2326,PR,Uralla Pre-Poll,2017,Formal,MP,BELL Robert,skipped,skipped,1,3
2327,PR,Uralla Pre-Poll,2018,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
2328,PR,Uralla Pre-Poll,2019,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
2329,PR,Uralla Pre-Poll,2020,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2330,PR,Uralla Pre-Poll,2021,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2331,PR,Uralla Pre-Poll,2022,Formal,MP,BELL Robert,skipped,skipped,1,3
2332,PR,Uralla Pre-Poll,2023,Formal,MP,BELL Robert,skipped,skipped,1,3
2333,PR,Uralla Pre-Poll,2024,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2334,PR,Uralla Pre-Poll,2025,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2335,PR,Uralla Pre-Poll,2026,Formal,MP,BELL Robert,skipped,skipped,1,3
2336,PR,Uralla Pre-Poll,2027,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2337,PR,Uralla Pre-Poll,2028,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
2338,PR,Uralla Pre-Poll,2029,Formal,MP,BELL Robert,skipped,skipped,1,3
2339,PR,Uralla Pre-Poll,2030,Formal,MP,BELL Robert,skipped,skipped,1,3
2340,PR,Uralla Pre-Poll,2031,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2341,PR,Uralla Pre-Poll,2032,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,3
2342,PR,Uralla Pre-Poll,2033,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2343,PR,Uralla Pre-Poll,2034,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2344,PR,Uralla Pre-Poll,2035,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2345,PR,Uralla Pre-Poll,2036,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,3
2346,PR,Uralla Pre-Poll,2037,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,3
2347,PR,Uralla Pre-Poll,2038,Formal,MP,BELL Robert,skipped,skipped,1,3
2348,PR,Uralla Pre-Poll,2039,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
2349,PR,Uralla Pre-Poll,2040,Formal,MP,BELL Robert,skipped,skipped,1,3
2350,PR,Uralla Pre-Poll,2041,Formal,MP,BELL Robert,skipped,skipped,1,3
2351,PR,Uralla Pre-Poll,2042,Formal,MP,BELL Robert,skipped,skipped,1,3
2352,PR,Uralla Pre-Poll,2043,Formal,MP,BELL Robert,skipped,skipped,1,3
2353,PR,Uralla Pre-Poll,2044,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,3
2354,PR,Uralla Pre-Poll,2045,Formal,MP,BELL Robert,skipped,skipped,1,3
2355,PR,Uralla Pre-Poll,2046,Formal,MP,BELL Robert,skipped,skipped,1,3
2356,PR,Uralla Pre-Poll,2047,Formal,MP,BELL Robert,skipped,skipped,1,3
2357,PR,Uralla Pre-Poll,2048,Formal,MP,BELL Robert,skipped,skipped,1,3
2358,PR,Uralla Pre-Poll,2049,Formal,MP,BELL Robert,skipped,skipped,1,3
2359,PR,Uralla Pre-Poll,2050,Formal,MP,BELL Robert,skipped,skipped,1,3
2360,PR,Uralla Pre-Poll,2051,Formal,MP,BELL Robert,skipped,skipped,1,3
