,VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
21683,PR,Ballina Pre-Poll,20363,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21684,PR,Ballina Pre-Poll,20364,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21685,PR,Ballina Pre-Poll,20365,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21686,PR,Ballina Pre-Poll,20366,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21687,PR,Ballina Pre-Poll,20367,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21688,PR,Ballina Pre-Poll,20368,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21689,PR,Ballina Pre-Poll,20369,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21690,PR,Ballina Pre-Poll,20370,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21691,PR,Ballina Pre-Poll,20371,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,skipped,skipped,skipped,1,5
21692,PR,Ballina Pre-Poll,20372,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,WILLIAMS Keith,JOHNSON Jeff,1,5
21693,PR,Ballina Pre-Poll,20373,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21694,PR,Ballina Pre-Poll,20374,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21695,PR,Ballina Pre-Poll,20375,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,JOHNSTON Eoin,WILLIAMS Keith,JOHNSON Jeff,1,5
21696,PR,Ballina Pre-Poll,20376,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21697,PR,Ballina Pre-Poll,20377,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,JOHNSTON Eoin,MCCARTHY Steve,WILLIAMS Keith,1,5
21698,PR,Ballina Pre-Poll,20378,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,JOHNSON Jeff,WILLIAMS Keith,MCCARTHY Steve,1,5
21699,PR,Ballina Pre-Poll,20379,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21700,PR,Ballina Pre-Poll,20380,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,5
21701,PR,Ballina Pre-Poll,20381,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,5
21702,PR,Ballina Pre-Poll,20382,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21703,PR,Ballina Pre-Poll,20383,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,1,5
21704,PR,Ballina Pre-Poll,20384,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21705,PR,Ballina Pre-Poll,20385,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21706,PR,Ballina Pre-Poll,20386,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,JOHNSTON Eoin,MCCARTHY Steve,JOHNSON Jeff,1,5
21707,PR,Ballina Pre-Poll,20387,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21708,PR,Ballina Pre-Poll,20388,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21709,PR,Ballina Pre-Poll,20389,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21710,PR,Ballina Pre-Poll,20390,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21711,PR,Ballina Pre-Poll,20391,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21712,PR,Ballina Pre-Poll,20392,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,JOHNSON Jeff,skipped,skipped,1,5
21713,PR,Ballina Pre-Poll,20393,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,JOHNSTON Eoin,1,5
21714,PR,Ballina Pre-Poll,20394,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21715,PR,Ballina Pre-Poll,20395,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21716,PR,Ballina Pre-Poll,20396,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21717,PR,Ballina Pre-Poll,20397,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21718,PR,Ballina Pre-Poll,20398,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21719,PR,Ballina Pre-Poll,20399,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21720,PR,Ballina Pre-Poll,20400,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21721,PR,Ballina Pre-Poll,20401,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21722,PR,Ballina Pre-Poll,20402,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21723,PR,Ballina Pre-Poll,20403,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21724,PR,Ballina Pre-Poll,20404,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,skipped,skipped,skipped,1,5
21725,PR,Ballina Pre-Poll,20405,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21726,PR,Ballina Pre-Poll,20406,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21727,PR,Ballina Pre-Poll,20407,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21728,PR,Ballina Pre-Poll,20408,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21729,PR,Ballina Pre-Poll,20409,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,5
21730,PR,Ballina Pre-Poll,20410,Formal,MP,JOHNSON Jeff,skipped,skipped,skipped,skipped,1,5
21731,PR,Ballina Pre-Poll,20411,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21732,PR,Ballina Pre-Poll,20412,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21733,PR,Ballina Pre-Poll,20413,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,5
21734,PR,Ballina Pre-Poll,20414,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,WILLIAMS Keith,JOHNSON Jeff,JOHNSTON Eoin,1,5
21735,PR,Ballina Pre-Poll,20415,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21736,PR,Ballina Pre-Poll,20416,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21737,PR,Ballina Pre-Poll,20417,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,5
21738,PR,Ballina Pre-Poll,20418,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,5
21739,PR,Ballina Pre-Poll,20419,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,5
21740,PR,Ballina Pre-Poll,20420,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,WILLIAMS Keith,skipped,skipped,1,5
21741,PR,Ballina Pre-Poll,20421,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21742,PR,Ballina Pre-Poll,20422,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,WILLIAMS Keith,JOHNSTON Eoin,JOHNSON Jeff,1,5
21743,PR,Ballina Pre-Poll,20423,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,5
21744,PR,Ballina Pre-Poll,20424,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,5
21745,PR,Ballina Pre-Poll,20425,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21746,PR,Ballina Pre-Poll,20426,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21747,PR,Ballina Pre-Poll,20427,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21748,PR,Ballina Pre-Poll,20428,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21749,PR,Ballina Pre-Poll,20429,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,JOHNSTON Eoin,JOHNSON Jeff,WILLIAMS Keith,1,5
21750,PR,Ballina Pre-Poll,20430,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21751,PR,Ballina Pre-Poll,20431,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21752,PR,Ballina Pre-Poll,20432,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,5
21753,PR,Ballina Pre-Poll,20433,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21754,PR,Ballina Pre-Poll,20434,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21755,PR,Ballina Pre-Poll,20435,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21756,PR,Ballina Pre-Poll,20436,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,5
21757,PR,Ballina Pre-Poll,20437,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,5
21758,PR,Ballina Pre-Poll,20438,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21759,PR,Ballina Pre-Poll,20439,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,5
21760,PR,Ballina Pre-Poll,20440,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,JOHNSTON Eoin,WILLIAMS Keith,MCCARTHY Steve,1,5
21761,PR,Ballina Pre-Poll,20441,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21762,PR,Ballina Pre-Poll,20442,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21763,PR,Ballina Pre-Poll,20443,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,1,5
21764,PR,Ballina Pre-Poll,20444,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21765,PR,Ballina Pre-Poll,20445,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21766,PR,Ballina Pre-Poll,20446,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21767,PR,Ballina Pre-Poll,20447,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21768,PR,Ballina Pre-Poll,20448,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21769,PR,Ballina Pre-Poll,20449,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21770,PR,Ballina Pre-Poll,20450,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21771,PR,Ballina Pre-Poll,20451,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21772,PR,Ballina Pre-Poll,20452,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21773,PR,Ballina Pre-Poll,20453,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21774,PR,Ballina Pre-Poll,20454,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21775,PR,Ballina Pre-Poll,20455,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,5
21776,PR,Ballina Pre-Poll,20456,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21777,PR,Ballina Pre-Poll,20457,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21778,PR,Ballina Pre-Poll,20458,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21779,PR,Ballina Pre-Poll,20459,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21780,PR,Ballina Pre-Poll,20460,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,5
21781,PR,Ballina Pre-Poll,20461,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21782,PR,Ballina Pre-Poll,20462,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21783,PR,Ballina Pre-Poll,20463,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,5
21784,PR,Ballina Pre-Poll,20464,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,5
21785,PR,Ballina Pre-Poll,20465,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21786,PR,Ballina Pre-Poll,20466,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,5
21787,PR,Ballina Pre-Poll,20467,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21788,PR,Ballina Pre-Poll,20468,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21789,PR,Ballina Pre-Poll,20469,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21790,PR,Ballina Pre-Poll,20470,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21791,PR,Ballina Pre-Poll,20471,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,5
21792,PR,Ballina Pre-Poll,20472,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,5
21793,PR,Ballina Pre-Poll,20473,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21794,PR,Ballina Pre-Poll,20474,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21795,PR,Ballina Pre-Poll,20475,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21796,PR,Ballina Pre-Poll,20476,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21797,PR,Ballina Pre-Poll,20477,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21798,PR,Ballina Pre-Poll,20478,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,MCCARTHY Steve,skipped,skipped,1,5
21799,PR,Ballina Pre-Poll,20479,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21800,PR,Ballina Pre-Poll,20480,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21801,PR,Ballina Pre-Poll,20481,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21802,PR,Ballina Pre-Poll,20482,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21803,PR,Ballina Pre-Poll,20483,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21804,PR,Ballina Pre-Poll,20484,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,WILLIAMS Keith,skipped,skipped,1,5
21805,PR,Ballina Pre-Poll,20485,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21806,PR,Ballina Pre-Poll,20486,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21807,PR,Ballina Pre-Poll,20487,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,JOHNSTON Eoin,skipped,skipped,1,5
21808,PR,Ballina Pre-Poll,20488,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21809,PR,Ballina Pre-Poll,20489,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21810,PR,Ballina Pre-Poll,20490,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21811,PR,Ballina Pre-Poll,20491,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21812,PR,Ballina Pre-Poll,20492,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21813,PR,Ballina Pre-Poll,20493,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21814,PR,Ballina Pre-Poll,20494,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21815,PR,Ballina Pre-Poll,20495,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,5
21816,PR,Ballina Pre-Poll,20496,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,WILLIAMS Keith,JOHNSTON Eoin,MCCARTHY Steve,1,5
21817,PR,Ballina Pre-Poll,20497,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,JOHNSON Jeff,JOHNSTON Eoin,WILLIAMS Keith,1,5
21818,PR,Ballina Pre-Poll,20498,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,5
21819,PR,Ballina Pre-Poll,20499,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21820,PR,Ballina Pre-Poll,20500,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,5
21821,PR,Ballina Pre-Poll,20501,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21822,PR,Ballina Pre-Poll,20502,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21823,PR,Ballina Pre-Poll,20503,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21824,PR,Ballina Pre-Poll,20504,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21825,PR,Ballina Pre-Poll,20505,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21826,PR,Ballina Pre-Poll,20506,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21827,PR,Ballina Pre-Poll,20507,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21828,PR,Ballina Pre-Poll,20508,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,1,5
21829,PR,Ballina Pre-Poll,20509,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21830,PR,Ballina Pre-Poll,20510,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,JOHNSTON Eoin,JOHNSON Jeff,MCCARTHY Steve,1,5
21831,PR,Ballina Pre-Poll,20511,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21832,PR,Ballina Pre-Poll,20512,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,JOHNSON Jeff,skipped,1,5
21833,PR,Ballina Pre-Poll,20513,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21834,PR,Ballina Pre-Poll,20514,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21835,PR,Ballina Pre-Poll,20515,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,skipped,skipped,skipped,1,5
21836,PR,Ballina Pre-Poll,20516,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21837,PR,Ballina Pre-Poll,20517,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21838,PR,Ballina Pre-Poll,20518,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21839,PR,Ballina Pre-Poll,20519,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,5
21840,PR,Ballina Pre-Poll,20520,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21841,PR,Ballina Pre-Poll,20521,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21842,PR,Ballina Pre-Poll,20522,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21843,PR,Ballina Pre-Poll,20523,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21844,PR,Ballina Pre-Poll,20524,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21845,PR,Ballina Pre-Poll,20525,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21846,PR,Ballina Pre-Poll,20526,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21847,PR,Ballina Pre-Poll,20527,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,5
21848,PR,Ballina Pre-Poll,20528,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,skipped,skipped,skipped,1,5
21849,PR,Ballina Pre-Poll,20529,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21850,PR,Ballina Pre-Poll,20530,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21851,PR,Ballina Pre-Poll,20531,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21852,PR,Ballina Pre-Poll,20532,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21853,PR,Ballina Pre-Poll,20533,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21854,PR,Ballina Pre-Poll,20534,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21855,PR,Ballina Pre-Poll,20535,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21856,PR,Ballina Pre-Poll,20536,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21857,PR,Ballina Pre-Poll,20537,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21858,PR,Ballina Pre-Poll,20538,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21859,PR,Ballina Pre-Poll,20539,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21860,PR,Ballina Pre-Poll,20540,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,5
21861,PR,Ballina Pre-Poll,20541,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21862,PR,Ballina Pre-Poll,20542,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,1,5
21863,PR,Ballina Pre-Poll,20543,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21864,PR,Ballina Pre-Poll,20544,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,skipped,skipped,skipped,1,5
21865,PR,Ballina Pre-Poll,20545,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21866,PR,Ballina Pre-Poll,20546,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21867,PR,Ballina Pre-Poll,20547,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,JOHNSON Jeff,MCCARTHY Steve,JOHNSTON Eoin,1,5
21868,PR,Ballina Pre-Poll,20548,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21869,PR,Ballina Pre-Poll,20549,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21870,PR,Ballina Pre-Poll,20550,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21871,PR,Ballina Pre-Poll,20551,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21872,PR,Ballina Pre-Poll,20552,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,5
21873,PR,Ballina Pre-Poll,20553,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21874,PR,Ballina Pre-Poll,20554,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21875,PR,Ballina Pre-Poll,20555,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21876,PR,Ballina Pre-Poll,20556,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21877,PR,Ballina Pre-Poll,20557,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,1,5
21878,PR,Ballina Pre-Poll,20558,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21879,PR,Ballina Pre-Poll,20559,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21880,PR,Ballina Pre-Poll,20560,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21881,PR,Ballina Pre-Poll,20561,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,1,5
21882,PR,Ballina Pre-Poll,20562,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21883,PR,Ballina Pre-Poll,20563,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21884,PR,Ballina Pre-Poll,20564,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21885,PR,Ballina Pre-Poll,20565,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21886,PR,Ballina Pre-Poll,20566,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21887,PR,Ballina Pre-Poll,20567,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21888,PR,Ballina Pre-Poll,20568,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,JOHNSTON Eoin,JOHNSON Jeff,MCCARTHY Steve,1,5
21889,PR,Ballina Pre-Poll,20569,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,JOHNSON Jeff,MCCARTHY Steve,WILLIAMS Keith,1,5
21890,PR,Ballina Pre-Poll,20570,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21891,PR,Ballina Pre-Poll,20571,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21892,PR,Ballina Pre-Poll,20572,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
