ballotID,Precinct,Ballot Style,rank1,rank2,rank3,numSeats,numCands
149659,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149662,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149667,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped,1,3
149671,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V.",1,3
149674,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
149675,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
149677,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped,1,3
149678,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
149684,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.",skipped,1,3
149686,Damariscotta,DEM Ballot Style 105,"Levesque, David J.",skipped,skipped,1,3
149688,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149689,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
149691,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
149692,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped,1,3
149694,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149697,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped,1,3
149700,Damariscotta,DEM Ballot Style 105,"Levesque, David J.",skipped,skipped,1,3
149701,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped,1,3
149705,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
149708,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
149709,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped,1,3
149710,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V.",1,3
149711,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149713,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149718,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped,1,3
149721,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
149723,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149726,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149728,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
149730,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
149733,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped,1,3
149737,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
149738,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.",skipped,1,3
149740,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",1,3
149741,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
149743,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149744,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped,1,3
149746,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped,1,3
149747,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149748,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped,1,3
149750,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V.",1,3
149751,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped,1,3
149754,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
149757,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
149761,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
149764,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
149765,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149766,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",1,3
149767,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",1,3
149771,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149772,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",1,3
149775,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped,1,3
149780,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped,1,3
149782,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149783,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",1,3
149784,Damariscotta,DEM Ballot Style 105,"Levesque, David J.",skipped,skipped,1,3
149787,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
149788,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped,1,3
149792,Damariscotta,DEM Ballot Style 105,"Levesque, David J.",skipped,skipped,1,3
149796,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",1,3
149797,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped,1,3
149799,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.",skipped,1,3
149800,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped,1,3
149802,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
149804,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
149811,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",1,3
149812,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",1,3
149813,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149814,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149819,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
149820,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149821,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped,1,3
149824,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149825,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped,1,3
149833,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
149846,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped,1,3
149847,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped,1,3
149848,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149850,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped,1,3
149851,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
149858,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149859,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149860,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
149862,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
149863,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.",skipped,1,3
149868,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V.",1,3
149873,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149877,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.",skipped,1,3
149880,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149883,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149884,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
149885,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
149887,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",1,3
149893,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped,1,3
149894,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped,1,3
149895,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped,1,3
149896,Damariscotta,DEM Ballot Style 105,"Levesque, David J.",skipped,skipped,1,3
149897,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped,1,3
149899,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
149901,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149904,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.",skipped,1,3
149909,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",1,3
149916,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
149918,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149920,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149921,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V.",1,3
149923,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped,1,3
149924,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
149925,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
149927,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.",skipped,1,3
149928,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149929,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149932,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",1,3
149935,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
149938,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149942,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
149943,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149945,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",1,3
149948,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped,1,3
149956,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",1,3
149959,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149960,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149963,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
149964,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
149968,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
149971,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
149972,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
149974,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
149978,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",1,3
149981,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped,1,3
149988,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",1,3
149989,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped,1,3
149994,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V.",1,3
149997,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
149998,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
150002,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
150003,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy",skipped,1,3
150005,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.",skipped,1,3
150006,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
150008,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
150015,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped,1,3
150017,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.",skipped,1,3
150021,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped,1,3
150026,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
150028,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy",skipped,1,3
150030,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
150040,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",1,3
150043,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
150045,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",1,3
150050,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped,1,3
150053,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped,1,3
150056,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
150060,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped,1,3
150066,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
150067,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
150068,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
150071,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
150075,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped,1,3
150077,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
150078,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped,1,3
150080,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.",skipped,1,3
150081,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",1,3
150083,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
150084,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped,1,3
150085,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.",skipped,1,3
150088,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
150092,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.",skipped,1,3
150097,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
150098,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped,1,3
150099,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",1,3
150104,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
150105,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
150106,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
150107,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
150109,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy",skipped,1,3
150110,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
150113,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped,1,3
150118,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped,1,3
150119,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
150121,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
150122,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
150124,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped,1,3
150126,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
150128,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
150129,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
150130,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
150131,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
150133,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
150136,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
150137,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
150139,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
150143,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
150144,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy",skipped,1,3
150147,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped,1,3
150148,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
150150,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
150151,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
150152,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
150154,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
150156,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",1,3
150157,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
150159,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
150161,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V.",1,3
150164,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
150167,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
150169,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
150172,Newcastle,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",1,3
150174,Newcastle,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped,1,3
150175,Newcastle,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",1,3
150182,Newcastle,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
150183,Newcastle,DEM Ballot Style 105,"Levesque, David J.",skipped,skipped,1,3
150184,Newcastle,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
150194,Newcastle,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",1,3
150195,Newcastle,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
150197,Newcastle,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped,1,3
150201,Newcastle,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
150204,Newcastle,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
150205,Newcastle,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
150207,Newcastle,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
150210,Newcastle,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V.",1,3
150225,Newcastle,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V.",1,3
150228,Newcastle,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
150232,Newcastle,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",1,3
150233,Newcastle,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",1,3
150234,Newcastle,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
150242,Newcastle,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
150245,Newcastle,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
150246,Newcastle,DEM Ballot Style 105,"Levesque, David J.",skipped,skipped,1,3
150252,Newcastle,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
150253,Newcastle,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
150257,Newcastle,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
150258,Newcastle,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",1,3
150265,Newcastle,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
150266,Newcastle,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped,1,3
150277,Newcastle,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
150283,Newcastle,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",1,3
150284,Newcastle,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
150288,Newcastle,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
150290,Newcastle,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
150292,Newcastle,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",1,3
150309,Newcastle,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
150310,Newcastle,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",1,3
150311,Newcastle,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",1,3
150314,Newcastle,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.",skipped,1,3
150317,Newcastle,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.",skipped,1,3
150318,Newcastle,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",1,3
150325,Newcastle,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
150327,Newcastle,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
150334,Newcastle,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
150337,Newcastle,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",1,3
150339,Newcastle,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
150341,Newcastle,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",1,3
150348,Newcastle,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",1,3
