voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,num_positions
589,Ian RENWICK (SNP),CALUM MACLEOD (SNP),Drew MILLAR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
590,Ian RENWICK (SNP),CALUM MACLEOD (SNP),Drew MILLAR (Ind),Campbell DICKSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
591,Ian RENWICK (SNP),CALUM MACLEOD (SNP),Drew MILLAR (Ind),Campbell DICKSON (Ind),John FINLAYSON (Ind),Hamish FRASER (Ind),John GORDON (Ind),Ronald MACDONALD (Ind),skipped,skipped,skipped,skipped,skipped,4
592,Ian RENWICK (SNP),CALUM MACLEOD (SNP),Drew MILLAR (Ind),Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),Ronald MACDONALD (Ind),Hamish FRASER (Ind),John GORDON (Ind),Campbell DICKSON (Ind),Peter O'DONNGHAILE (Lab),KEN MACLEOD (LD),MALCOLM MACLEOD (C),skipped,4
593,Ian RENWICK (SNP),CALUM MACLEOD (SNP),Drew MILLAR (Ind),Moira Elisobeth SCOBBIE (Ind),John GORDON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
594,Ian RENWICK (SNP),CALUM MACLEOD (SNP),Drew MILLAR (Ind),John FINLAYSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
595,Ian RENWICK (SNP),CALUM MACLEOD (SNP),Drew MILLAR (Ind),John FINLAYSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
596,Ian RENWICK (SNP),CALUM MACLEOD (SNP),Drew MILLAR (Ind),John FINLAYSON (Ind),Ronald MACDONALD (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
597,Ian RENWICK (SNP),CALUM MACLEOD (SNP),Drew MILLAR (Ind),Hamish FRASER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
598,Ian RENWICK (SNP),CALUM MACLEOD (SNP),Drew MILLAR (Ind),Hamish FRASER (Ind),Moira Elisobeth SCOBBIE (Ind),Campbell DICKSON (Ind),John GORDON (Ind),Ronald MACDONALD (Ind),John FINLAYSON (Ind),Peter O'DONNGHAILE (Lab),KEN MACLEOD (LD),MALCOLM MACLEOD (C),skipped,4
599,Ian RENWICK (SNP),CALUM MACLEOD (SNP),Drew MILLAR (Ind),Hamish FRASER (Ind),John FINLAYSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
600,Ian RENWICK (SNP),CALUM MACLEOD (SNP),Drew MILLAR (Ind),Hamish FRASER (Ind),John GORDON (Ind),Campbell DICKSON (Ind),KEN MACLEOD (LD),Moira Elisobeth SCOBBIE (Ind),Peter O'DONNGHAILE (Lab),Ronald MACDONALD (Ind),John FINLAYSON (Ind),MALCOLM MACLEOD (C),skipped,4
601,Ian RENWICK (SNP),CALUM MACLEOD (SNP),Drew MILLAR (Ind),Hamish FRASER (Ind),John GORDON (Ind),Moira Elisobeth SCOBBIE (Ind),Ronald MACDONALD (Ind),Campbell DICKSON (Ind),John FINLAYSON (Ind),KEN MACLEOD (LD),Peter O'DONNGHAILE (Lab),MALCOLM MACLEOD (C),skipped,4
602,Ian RENWICK (SNP),CALUM MACLEOD (SNP),Drew MILLAR (Ind),John GORDON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
603,Ian RENWICK (SNP),CALUM MACLEOD (SNP),Drew MILLAR (Ind),John GORDON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
604,Ian RENWICK (SNP),CALUM MACLEOD (SNP),Drew MILLAR (Ind),John GORDON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
605,Ian RENWICK (SNP),CALUM MACLEOD (SNP),Drew MILLAR (Ind),John GORDON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
606,Ian RENWICK (SNP),CALUM MACLEOD (SNP),Drew MILLAR (Ind),John GORDON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
607,Ian RENWICK (SNP),CALUM MACLEOD (SNP),Drew MILLAR (Ind),John GORDON (Ind),Peter O'DONNGHAILE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
608,Ian RENWICK (SNP),CALUM MACLEOD (SNP),Drew MILLAR (Ind),John GORDON (Ind),Moira Elisobeth SCOBBIE (Ind),Ronald MACDONALD (Ind),John FINLAYSON (Ind),Campbell DICKSON (Ind),Hamish FRASER (Ind),KEN MACLEOD (LD),Peter O'DONNGHAILE (Lab),MALCOLM MACLEOD (C),skipped,4
609,Ian RENWICK (SNP),CALUM MACLEOD (SNP),Drew MILLAR (Ind),John GORDON (Ind),Moira Elisobeth SCOBBIE (Ind),Ronald MACDONALD (Ind),John FINLAYSON (Ind),Campbell DICKSON (Ind),Hamish FRASER (Ind),KEN MACLEOD (LD),Peter O'DONNGHAILE (Lab),MALCOLM MACLEOD (C),skipped,4
610,Ian RENWICK (SNP),CALUM MACLEOD (SNP),Drew MILLAR (Ind),John GORDON (Ind),John FINLAYSON (Ind),Campbell DICKSON (Ind),Hamish FRASER (Ind),Moira Elisobeth SCOBBIE (Ind),Ronald MACDONALD (Ind),KEN MACLEOD (LD),Peter O'DONNGHAILE (Lab),MALCOLM MACLEOD (C),skipped,4
611,Ian RENWICK (SNP),CALUM MACLEOD (SNP),Drew MILLAR (Ind),John GORDON (Ind),John FINLAYSON (Ind),Ronald MACDONALD (Ind),Hamish FRASER (Ind),Campbell DICKSON (Ind),Moira Elisobeth SCOBBIE (Ind),KEN MACLEOD (LD),Peter O'DONNGHAILE (Lab),MALCOLM MACLEOD (C),skipped,4
612,Ian RENWICK (SNP),CALUM MACLEOD (SNP),Drew MILLAR (Ind),John GORDON (Ind),John FINLAYSON (Ind),Ronald MACDONALD (Ind),Hamish FRASER (Ind),Campbell DICKSON (Ind),Moira Elisobeth SCOBBIE (Ind),KEN MACLEOD (LD),Peter O'DONNGHAILE (Lab),MALCOLM MACLEOD (C),skipped,4
613,Ian RENWICK (SNP),CALUM MACLEOD (SNP),Drew MILLAR (Ind),Ronald MACDONALD (Ind),Hamish FRASER (Ind),Campbell DICKSON (Ind),John FINLAYSON (Ind),John GORDON (Ind),Moira Elisobeth SCOBBIE (Ind),skipped,skipped,skipped,skipped,4
614,Ian RENWICK (SNP),CALUM MACLEOD (SNP),Drew MILLAR (Ind),Ronald MACDONALD (Ind),Hamish FRASER (Ind),John FINLAYSON (Ind),Campbell DICKSON (Ind),John GORDON (Ind),KEN MACLEOD (LD),Peter O'DONNGHAILE (Lab),MALCOLM MACLEOD (C),skipped,skipped,4
615,Ian RENWICK (SNP),KEN MACLEOD (LD),Hamish FRASER (Ind),John FINLAYSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
616,Ian RENWICK (SNP),Drew MILLAR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
617,Ian RENWICK (SNP),Drew MILLAR (Ind),Moira Elisobeth SCOBBIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
618,Ian RENWICK (SNP),Drew MILLAR (Ind),CALUM MACLEOD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
619,Ian RENWICK (SNP),Drew MILLAR (Ind),CALUM MACLEOD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
620,Ian RENWICK (SNP),Drew MILLAR (Ind),CALUM MACLEOD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
621,Ian RENWICK (SNP),Drew MILLAR (Ind),CALUM MACLEOD (SNP),John FINLAYSON (Ind),Hamish FRASER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
622,Ian RENWICK (SNP),Drew MILLAR (Ind),CALUM MACLEOD (SNP),John FINLAYSON (Ind),Ronald MACDONALD (Ind),John GORDON (Ind),Hamish FRASER (Ind),MALCOLM MACLEOD (C),KEN MACLEOD (LD),Moira Elisobeth SCOBBIE (Ind),Peter O'DONNGHAILE (Lab),Campbell DICKSON (Ind),skipped,4
623,Ian RENWICK (SNP),Drew MILLAR (Ind),CALUM MACLEOD (SNP),Hamish FRASER (Ind),John FINLAYSON (Ind),Campbell DICKSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
624,Moira Elisobeth SCOBBIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
625,Moira Elisobeth SCOBBIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
626,Moira Elisobeth SCOBBIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
627,Moira Elisobeth SCOBBIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
628,Moira Elisobeth SCOBBIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
629,Moira Elisobeth SCOBBIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
630,Moira Elisobeth SCOBBIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
631,Moira Elisobeth SCOBBIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
632,Moira Elisobeth SCOBBIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
633,Moira Elisobeth SCOBBIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
634,Moira Elisobeth SCOBBIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
635,Moira Elisobeth SCOBBIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
636,Moira Elisobeth SCOBBIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
637,Moira Elisobeth SCOBBIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
638,Moira Elisobeth SCOBBIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
639,Moira Elisobeth SCOBBIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
640,Moira Elisobeth SCOBBIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
641,Moira Elisobeth SCOBBIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
642,Moira Elisobeth SCOBBIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
643,Moira Elisobeth SCOBBIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
644,Moira Elisobeth SCOBBIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
645,Moira Elisobeth SCOBBIE (Ind),Campbell DICKSON (Ind),John FINLAYSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
646,Moira Elisobeth SCOBBIE (Ind),Campbell DICKSON (Ind),John FINLAYSON (Ind),Hamish FRASER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
647,Moira Elisobeth SCOBBIE (Ind),Campbell DICKSON (Ind),John FINLAYSON (Ind),Hamish FRASER (Ind),John GORDON (Ind),Ronald MACDONALD (Ind),CALUM MACLEOD (SNP),KEN MACLEOD (LD),MALCOLM MACLEOD (C),Drew MILLAR (Ind),Peter O'DONNGHAILE (Lab),skipped,skipped,4
648,Moira Elisobeth SCOBBIE (Ind),Campbell DICKSON (Ind),John FINLAYSON (Ind),CALUM MACLEOD (SNP),Ian RENWICK (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
649,Moira Elisobeth SCOBBIE (Ind),Campbell DICKSON (Ind),John FINLAYSON (Ind),KEN MACLEOD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
650,Moira Elisobeth SCOBBIE (Ind),Campbell DICKSON (Ind),Hamish FRASER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
651,Moira Elisobeth SCOBBIE (Ind),Campbell DICKSON (Ind),Hamish FRASER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
652,Moira Elisobeth SCOBBIE (Ind),Campbell DICKSON (Ind),John GORDON (Ind),Drew MILLAR (Ind),Hamish FRASER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
653,Moira Elisobeth SCOBBIE (Ind),Peter O'DONNGHAILE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
654,Moira Elisobeth SCOBBIE (Ind),Peter O'DONNGHAILE (Lab),Hamish FRASER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
655,Moira Elisobeth SCOBBIE (Ind),Peter O'DONNGHAILE (Lab),CALUM MACLEOD (SNP),Ian RENWICK (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
656,Moira Elisobeth SCOBBIE (Ind),Ian RENWICK (SNP),Campbell DICKSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
657,Moira Elisobeth SCOBBIE (Ind),Ian RENWICK (SNP),CALUM MACLEOD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
658,Moira Elisobeth SCOBBIE (Ind),Ian RENWICK (SNP),CALUM MACLEOD (SNP),Peter O'DONNGHAILE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
659,Moira Elisobeth SCOBBIE (Ind),Ian RENWICK (SNP),CALUM MACLEOD (SNP),Hamish FRASER (Ind),Drew MILLAR (Ind),John FINLAYSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
660,Moira Elisobeth SCOBBIE (Ind),Ian RENWICK (SNP),Drew MILLAR (Ind),KEN MACLEOD (LD),CALUM MACLEOD (SNP),Ronald MACDONALD (Ind),John GORDON (Ind),John FINLAYSON (Ind),skipped,skipped,skipped,skipped,skipped,4
661,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
662,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
663,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
664,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
665,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
666,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
667,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
668,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),Campbell DICKSON (Ind),Peter O'DONNGHAILE (Lab),Ian RENWICK (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
669,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),Campbell DICKSON (Ind),Hamish FRASER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
670,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),Campbell DICKSON (Ind),John GORDON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
671,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),Campbell DICKSON (Ind),John GORDON (Ind),Ronald MACDONALD (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
672,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),Campbell DICKSON (Ind),John GORDON (Ind),Ronald MACDONALD (Ind),CALUM MACLEOD (SNP),KEN MACLEOD (LD),Drew MILLAR (Ind),Ian RENWICK (SNP),skipped,skipped,skipped,skipped,4
673,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),Peter O'DONNGHAILE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
674,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),Peter O'DONNGHAILE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
675,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),Peter O'DONNGHAILE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
676,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),Peter O'DONNGHAILE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
677,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),Peter O'DONNGHAILE (Lab),Ian RENWICK (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
678,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),Peter O'DONNGHAILE (Lab),KEN MACLEOD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
679,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),Peter O'DONNGHAILE (Lab),Drew MILLAR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
680,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),Ian RENWICK (SNP),Drew MILLAR (Ind),John GORDON (Ind),Hamish FRASER (Ind),MALCOLM MACLEOD (C),Peter O'DONNGHAILE (Lab),KEN MACLEOD (LD),Ronald MACDONALD (Ind),CALUM MACLEOD (SNP),Campbell DICKSON (Ind),skipped,4
681,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),Hamish FRASER (Ind),John GORDON (Ind),Campbell DICKSON (Ind),Drew MILLAR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
682,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),Hamish FRASER (Ind),Drew MILLAR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
683,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),John GORDON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
684,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),John GORDON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
685,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),John GORDON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
686,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),John GORDON (Ind),Campbell DICKSON (Ind),Ronald MACDONALD (Ind),CALUM MACLEOD (SNP),Peter O'DONNGHAILE (Lab),KEN MACLEOD (LD),Hamish FRASER (Ind),Ian RENWICK (SNP),Drew MILLAR (Ind),MALCOLM MACLEOD (C),skipped,4
687,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),John GORDON (Ind),Campbell DICKSON (Ind),KEN MACLEOD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
688,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),John GORDON (Ind),Peter O'DONNGHAILE (Lab),MALCOLM MACLEOD (C),CALUM MACLEOD (SNP),Drew MILLAR (Ind),Ronald MACDONALD (Ind),skipped,skipped,skipped,skipped,skipped,4
689,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),John GORDON (Ind),Ian RENWICK (SNP),Ronald MACDONALD (Ind),Campbell DICKSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
690,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),John GORDON (Ind),Hamish FRASER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
691,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),John GORDON (Ind),CALUM MACLEOD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
692,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),John GORDON (Ind),CALUM MACLEOD (SNP),Ronald MACDONALD (Ind),Campbell DICKSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
693,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),Ronald MACDONALD (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
694,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),Ronald MACDONALD (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
695,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),Ronald MACDONALD (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
696,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),Ronald MACDONALD (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
697,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),Ronald MACDONALD (Ind),Campbell DICKSON (Ind),John GORDON (Ind),Peter O'DONNGHAILE (Lab),CALUM MACLEOD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
698,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),Ronald MACDONALD (Ind),Peter O'DONNGHAILE (Lab),John GORDON (Ind),Drew MILLAR (Ind),CALUM MACLEOD (SNP),Ian RENWICK (SNP),KEN MACLEOD (LD),MALCOLM MACLEOD (C),Campbell DICKSON (Ind),Hamish FRASER (Ind),skipped,4
699,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),Ronald MACDONALD (Ind),John GORDON (Ind),Campbell DICKSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
700,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),Ronald MACDONALD (Ind),John GORDON (Ind),CALUM MACLEOD (SNP),Campbell DICKSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
701,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),Ronald MACDONALD (Ind),MALCOLM MACLEOD (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
702,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),Ronald MACDONALD (Ind),Drew MILLAR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
703,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),CALUM MACLEOD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
704,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),CALUM MACLEOD (SNP),Ian RENWICK (SNP),Campbell DICKSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
705,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),CALUM MACLEOD (SNP),Ronald MACDONALD (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
706,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),KEN MACLEOD (LD),Campbell DICKSON (Ind),Drew MILLAR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
707,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),KEN MACLEOD (LD),CALUM MACLEOD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
708,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),KEN MACLEOD (LD),CALUM MACLEOD (SNP),Campbell DICKSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
709,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),MALCOLM MACLEOD (C),John GORDON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
710,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),MALCOLM MACLEOD (C),Ronald MACDONALD (Ind),Campbell DICKSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
711,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),Drew MILLAR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
712,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),Drew MILLAR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
713,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),Drew MILLAR (Ind),Hamish FRASER (Ind),Ronald MACDONALD (Ind),Campbell DICKSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
714,Moira Elisobeth SCOBBIE (Ind),John FINLAYSON (Ind),Drew MILLAR (Ind),Hamish FRASER (Ind),Ronald MACDONALD (Ind),Campbell DICKSON (Ind),John GORDON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
715,Moira Elisobeth SCOBBIE (Ind),Hamish FRASER (Ind),John FINLAYSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
716,Moira Elisobeth SCOBBIE (Ind),Hamish FRASER (Ind),John FINLAYSON (Ind),Drew MILLAR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
717,Moira Elisobeth SCOBBIE (Ind),Hamish FRASER (Ind),John GORDON (Ind),John FINLAYSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
718,Moira Elisobeth SCOBBIE (Ind),Hamish FRASER (Ind),John GORDON (Ind),CALUM MACLEOD (SNP),Ian RENWICK (SNP),Peter O'DONNGHAILE (Lab),Campbell DICKSON (Ind),Ronald MACDONALD (Ind),KEN MACLEOD (LD),John FINLAYSON (Ind),MALCOLM MACLEOD (C),Drew MILLAR (Ind),skipped,4
719,Moira Elisobeth SCOBBIE (Ind),Hamish FRASER (Ind),John GORDON (Ind),Drew MILLAR (Ind),Ronald MACDONALD (Ind),Campbell DICKSON (Ind),John FINLAYSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
