ballotID,ward,rank1,rank2,rank3,rank4,Num cands,Num seats
400,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
402,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
406,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
408,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
419,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
425,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
428,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
430,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
434,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
459,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
462,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
474,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
494,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
512,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
525,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
535,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
542,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
544,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
548,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
566,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
579,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
582,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
583,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
584,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
585,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
586,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
642,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
664,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
671,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
680,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
694,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
702,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
703,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
737,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
755,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
767,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
776,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
778,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
789,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
791,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
796,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
804,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
815,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
831,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
832,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
837,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
838,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
853,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
859,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
875,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
878,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
887,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
891,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
937,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
940,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
949,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
972,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
974,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
978,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
996,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
999,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1040,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1053,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1069,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1071,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1077,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1123,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1130,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1131,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1154,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1164,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1177,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1178,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1199,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1203,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1207,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1210,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1234,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1235,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1247,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1249,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1267,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1274,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1277,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1288,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1291,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1292,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1297,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1300,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1307,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1321,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1324,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1326,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1343,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1356,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1373,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1383,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1389,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1392,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1395,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1403,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1409,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1453,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1483,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1485,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1486,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1492,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1498,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1506,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1510,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1534,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1546,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1547,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1553,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1555,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1577,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1584,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1587,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1593,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1625,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1631,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1641,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1651,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1660,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1668,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1692,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1695,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1707,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1713,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1743,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1758,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1770,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1771,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1776,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1799,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1804,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1807,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1822,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1824,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1830,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1872,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1873,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1875,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1883,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1884,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1888,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1890,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1900,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1902,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1903,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1906,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1908,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1936,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1966,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1970,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1973,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1978,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1983,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1988,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
1991,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2021,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2022,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2042,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2076,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2079,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2096,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2097,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2105,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2131,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2148,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2155,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2170,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2172,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2184,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2208,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2220,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2230,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2234,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2239,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2259,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2277,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2294,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2308,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2317,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2321,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2380,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2385,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2411,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2415,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2484,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2492,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2502,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2505,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2515,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2544,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2562,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2568,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2594,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2620,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2630,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2641,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2661,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2662,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2665,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2677,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2680,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2685,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2687,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2692,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2706,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2721,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2725,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2748,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2750,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2772,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2775,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2803,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2821,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2827,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2831,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2854,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2862,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2872,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2876,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2907,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
2990,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3003,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3092,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3096,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3114,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3120,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3134,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3142,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3196,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3200,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3212,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3216,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3239,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3246,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3254,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3260,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3279,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3294,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3390,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3394,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3419,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3463,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3485,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3508,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3558,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3564,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3570,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3572,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3592,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3598,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3619,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3623,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3635,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3651,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3660,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3661,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3677,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3687,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3701,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3707,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3718,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3738,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3739,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3746,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3758,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3763,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3764,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3773,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3784,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3795,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3815,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3821,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3824,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3833,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3837,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3855,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3883,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3889,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3892,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3903,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3911,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3913,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3916,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3932,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3933,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3934,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3957,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3962,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3966,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3973,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
3978,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4007,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4008,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4009,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4019,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4028,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4030,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4031,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4033,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4034,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4051,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4052,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4057,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4066,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4067,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4100,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4107,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4109,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4122,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4133,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4138,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4145,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4172,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4174,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4175,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4180,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4186,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4187,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4209,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4222,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4225,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4245,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4249,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4253,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4256,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4266,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4274,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4279,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4284,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4313,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4345,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4354,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4357,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4373,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4386,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4398,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4400,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4403,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4412,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4424,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4476,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4499,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4511,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4528,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4534,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4539,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4545,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4548,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4556,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4572,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4605,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4632,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4644,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
4649,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,4,1
