ballotID,ward,rank1,rank2,Num cands,Num seats
4045,200,Cindy Dyballa,skipped,2,1
4066,200,Cindy Dyballa,skipped,2,1
4067,200,Cindy Dyballa,skipped,2,1
4070,200,Cindy Dyballa,skipped,2,1
4075,200,Cindy Dyballa,skipped,2,1
4076,200,Cindy Dyballa,skipped,2,1
4084,200,Cindy Dyballa,skipped,2,1
4085,200,Cindy Dyballa,skipped,2,1
4086,200,Cindy Dyballa,skipped,2,1
4091,200,Cindy Dyballa,skipped,2,1
4094,200,Cindy Dyballa,skipped,2,1
4096,200,Cindy Dyballa,skipped,2,1
4097,200,Cindy Dyballa,skipped,2,1
4102,200,Cindy Dyballa,skipped,2,1
4105,200,Cindy Dyballa,skipped,2,1
4107,200,Cindy Dyballa,skipped,2,1
4113,200,Cindy Dyballa,skipped,2,1
4114,200,Cindy Dyballa,skipped,2,1
4124,200,Cindy Dyballa,skipped,2,1
4125,200,Cindy Dyballa,skipped,2,1
4130,200,Cindy Dyballa,skipped,2,1
4131,200,Cindy Dyballa,skipped,2,1
4142,200,Cindy Dyballa,skipped,2,1
4144,200,Cindy Dyballa,skipped,2,1
4150,200,Cindy Dyballa,skipped,2,1
4153,200,Cindy Dyballa,skipped,2,1
4158,200,Cindy Dyballa,skipped,2,1
4159,200,Cindy Dyballa,skipped,2,1
4162,200,Cindy Dyballa,skipped,2,1
4165,200,Cindy Dyballa,skipped,2,1
4173,200,Cindy Dyballa,skipped,2,1
4177,200,Cindy Dyballa,skipped,2,1
4188,200,Cindy Dyballa,skipped,2,1
4190,200,Cindy Dyballa,skipped,2,1
4205,200,Cindy Dyballa,skipped,2,1
4210,200,Cindy Dyballa,skipped,2,1
4214,200,Cindy Dyballa,skipped,2,1
4236,200,Cindy Dyballa,skipped,2,1
4255,200,Cindy Dyballa,skipped,2,1
4258,200,Cindy Dyballa,skipped,2,1
4264,200,Cindy Dyballa,skipped,2,1
4274,200,Cindy Dyballa,skipped,2,1
4281,200,Cindy Dyballa,skipped,2,1
4300,200,Cindy Dyballa,skipped,2,1
4301,200,Cindy Dyballa,skipped,2,1
4302,200,Cindy Dyballa,skipped,2,1
4304,200,Cindy Dyballa,skipped,2,1
4307,200,Cindy Dyballa,skipped,2,1
4308,200,Cindy Dyballa,skipped,2,1
4312,200,Cindy Dyballa,skipped,2,1
4323,200,Cindy Dyballa,skipped,2,1
4324,200,Cindy Dyballa,skipped,2,1
4325,200,Cindy Dyballa,skipped,2,1
4327,200,Cindy Dyballa,skipped,2,1
4340,200,Cindy Dyballa,skipped,2,1
4341,200,Cindy Dyballa,skipped,2,1
4349,200,Cindy Dyballa,skipped,2,1
4350,200,Cindy Dyballa,skipped,2,1
4351,200,Cindy Dyballa,skipped,2,1
4353,200,Cindy Dyballa,skipped,2,1
4358,200,Cindy Dyballa,skipped,2,1
4367,200,Cindy Dyballa,skipped,2,1
4369,200,Cindy Dyballa,skipped,2,1
4376,200,Cindy Dyballa,skipped,2,1
4384,200,Cindy Dyballa,skipped,2,1
4395,200,Cindy Dyballa,skipped,2,1
4397,200,Cindy Dyballa,skipped,2,1
4400,200,Cindy Dyballa,skipped,2,1
4401,200,Cindy Dyballa,skipped,2,1
4403,200,Cindy Dyballa,skipped,2,1
4404,200,Cindy Dyballa,skipped,2,1
4405,200,Cindy Dyballa,skipped,2,1
4406,200,Cindy Dyballa,skipped,2,1
4407,200,Cindy Dyballa,skipped,2,1
4408,200,Cindy Dyballa,skipped,2,1
4411,200,Cindy Dyballa,skipped,2,1
4412,200,Cindy Dyballa,skipped,2,1
4417,200,Cindy Dyballa,skipped,2,1
4421,200,Cindy Dyballa,skipped,2,1
4423,200,Cindy Dyballa,skipped,2,1
4424,200,Cindy Dyballa,skipped,2,1
4427,200,Cindy Dyballa,skipped,2,1
4430,200,Cindy Dyballa,skipped,2,1
4441,200,Cindy Dyballa,skipped,2,1
4442,200,Cindy Dyballa,skipped,2,1
4445,200,Cindy Dyballa,skipped,2,1
4453,200,Cindy Dyballa,skipped,2,1
4461,200,Cindy Dyballa,skipped,2,1
4462,200,Cindy Dyballa,skipped,2,1
4465,200,Cindy Dyballa,skipped,2,1
4471,200,Cindy Dyballa,skipped,2,1
4476,200,Cindy Dyballa,skipped,2,1
4479,200,Cindy Dyballa,skipped,2,1
4480,200,Cindy Dyballa,skipped,2,1
4490,200,Cindy Dyballa,skipped,2,1
4491,200,Cindy Dyballa,skipped,2,1
4495,200,Cindy Dyballa,skipped,2,1
4496,200,Cindy Dyballa,skipped,2,1
4506,200,Cindy Dyballa,skipped,2,1
4524,200,Cindy Dyballa,skipped,2,1
4552,200,Cindy Dyballa,skipped,2,1
4559,200,Cindy Dyballa,skipped,2,1
4566,200,Cindy Dyballa,skipped,2,1
4588,200,Cindy Dyballa,skipped,2,1
4589,200,Cindy Dyballa,skipped,2,1
4598,200,Cindy Dyballa,skipped,2,1
4599,200,Cindy Dyballa,skipped,2,1
4600,200,Cindy Dyballa,skipped,2,1
4601,200,Cindy Dyballa,skipped,2,1
4606,200,Cindy Dyballa,skipped,2,1
4608,200,Cindy Dyballa,skipped,2,1
4611,200,Cindy Dyballa,skipped,2,1
4612,200,Cindy Dyballa,skipped,2,1
4614,200,Cindy Dyballa,skipped,2,1
4618,200,Cindy Dyballa,skipped,2,1
4625,200,Cindy Dyballa,skipped,2,1
4626,200,Cindy Dyballa,skipped,2,1
4638,200,Cindy Dyballa,skipped,2,1
4644,200,Cindy Dyballa,skipped,2,1
4650,200,Cindy Dyballa,skipped,2,1
4651,200,Cindy Dyballa,skipped,2,1
4652,200,Cindy Dyballa,skipped,2,1
4667,200,Cindy Dyballa,skipped,2,1
4672,200,Cindy Dyballa,skipped,2,1
4676,200,Cindy Dyballa,skipped,2,1
4678,200,Cindy Dyballa,skipped,2,1
4682,200,Cindy Dyballa,skipped,2,1
4690,200,Cindy Dyballa,skipped,2,1
4696,200,Cindy Dyballa,skipped,2,1
4699,200,Cindy Dyballa,skipped,2,1
4703,200,Cindy Dyballa,skipped,2,1
4704,200,Cindy Dyballa,skipped,2,1
4705,200,Cindy Dyballa,skipped,2,1
4706,200,Cindy Dyballa,skipped,2,1
4707,200,Cindy Dyballa,skipped,2,1
4710,200,Cindy Dyballa,skipped,2,1
4718,200,Cindy Dyballa,skipped,2,1
4719,200,Cindy Dyballa,skipped,2,1
4722,200,Cindy Dyballa,skipped,2,1
4728,200,Cindy Dyballa,skipped,2,1
4729,200,Cindy Dyballa,skipped,2,1
4733,200,Cindy Dyballa,skipped,2,1
4734,200,Cindy Dyballa,skipped,2,1
4735,200,Cindy Dyballa,skipped,2,1
4743,200,Cindy Dyballa,skipped,2,1
4752,200,Cindy Dyballa,skipped,2,1
4768,200,Cindy Dyballa,skipped,2,1
4772,200,Cindy Dyballa,skipped,2,1
4781,200,Cindy Dyballa,skipped,2,1
4786,200,Cindy Dyballa,skipped,2,1
4787,200,Cindy Dyballa,skipped,2,1
4789,200,Cindy Dyballa,skipped,2,1
4791,200,Cindy Dyballa,skipped,2,1
4795,200,Cindy Dyballa,skipped,2,1
4796,200,Cindy Dyballa,skipped,2,1
4804,200,Cindy Dyballa,skipped,2,1
4805,200,Cindy Dyballa,skipped,2,1
4806,200,Cindy Dyballa,skipped,2,1
4807,200,Cindy Dyballa,skipped,2,1
4812,200,Cindy Dyballa,skipped,2,1
4817,200,Cindy Dyballa,skipped,2,1
4822,200,Cindy Dyballa,skipped,2,1
4828,200,Cindy Dyballa,skipped,2,1
4829,200,Cindy Dyballa,skipped,2,1
4835,200,Cindy Dyballa,skipped,2,1
4838,200,Cindy Dyballa,skipped,2,1
4839,200,Cindy Dyballa,skipped,2,1
4844,200,Cindy Dyballa,skipped,2,1
4852,200,Cindy Dyballa,skipped,2,1
4860,200,Cindy Dyballa,skipped,2,1
4872,200,Cindy Dyballa,skipped,2,1
4877,200,Cindy Dyballa,skipped,2,1
4878,200,Cindy Dyballa,skipped,2,1
4894,200,Cindy Dyballa,skipped,2,1
4900,200,Cindy Dyballa,skipped,2,1
4904,200,Cindy Dyballa,skipped,2,1
4916,200,Cindy Dyballa,skipped,2,1
4928,200,Cindy Dyballa,skipped,2,1
4932,200,Cindy Dyballa,skipped,2,1
4934,200,Cindy Dyballa,skipped,2,1
4939,200,Cindy Dyballa,skipped,2,1
4942,200,Cindy Dyballa,skipped,2,1
4956,200,Cindy Dyballa,skipped,2,1
4962,200,Cindy Dyballa,skipped,2,1
4963,200,Cindy Dyballa,skipped,2,1
4989,200,Cindy Dyballa,skipped,2,1
4998,200,Cindy Dyballa,skipped,2,1
5011,200,Cindy Dyballa,skipped,2,1
5024,200,Cindy Dyballa,skipped,2,1
5025,200,Cindy Dyballa,skipped,2,1
5029,200,Cindy Dyballa,skipped,2,1
5036,200,Cindy Dyballa,skipped,2,1
5037,200,Cindy Dyballa,skipped,2,1
5038,200,Cindy Dyballa,skipped,2,1
5058,200,Cindy Dyballa,skipped,2,1
5064,200,Cindy Dyballa,skipped,2,1
5066,200,Cindy Dyballa,skipped,2,1
5067,200,Cindy Dyballa,skipped,2,1
5076,200,Cindy Dyballa,skipped,2,1
5078,200,Cindy Dyballa,skipped,2,1
5080,200,Cindy Dyballa,skipped,2,1
5098,200,Cindy Dyballa,skipped,2,1
5103,200,Cindy Dyballa,skipped,2,1
5108,200,Cindy Dyballa,skipped,2,1
5110,200,Cindy Dyballa,skipped,2,1
5113,200,Cindy Dyballa,skipped,2,1
5114,200,Cindy Dyballa,skipped,2,1
5130,200,Cindy Dyballa,skipped,2,1
5132,200,Cindy Dyballa,skipped,2,1
5133,200,Cindy Dyballa,skipped,2,1
5146,200,Cindy Dyballa,skipped,2,1
5179,200,Cindy Dyballa,skipped,2,1
5182,200,Cindy Dyballa,skipped,2,1
5185,200,Cindy Dyballa,skipped,2,1
5193,200,Cindy Dyballa,skipped,2,1
5204,200,Cindy Dyballa,skipped,2,1
5217,200,Cindy Dyballa,skipped,2,1
5220,200,Cindy Dyballa,skipped,2,1
5221,200,Cindy Dyballa,skipped,2,1
5223,200,Cindy Dyballa,skipped,2,1
5226,200,Cindy Dyballa,skipped,2,1
5227,200,Cindy Dyballa,skipped,2,1
5228,200,Cindy Dyballa,skipped,2,1
5234,200,Cindy Dyballa,skipped,2,1
5240,200,Cindy Dyballa,skipped,2,1
5245,200,Cindy Dyballa,skipped,2,1
5247,200,Cindy Dyballa,skipped,2,1
5252,200,Cindy Dyballa,skipped,2,1
5259,200,Cindy Dyballa,skipped,2,1
5260,200,Cindy Dyballa,skipped,2,1
5269,200,Cindy Dyballa,skipped,2,1
5270,200,Cindy Dyballa,skipped,2,1
5271,200,Cindy Dyballa,skipped,2,1
5273,200,Cindy Dyballa,skipped,2,1
5282,200,Cindy Dyballa,skipped,2,1
5288,200,Cindy Dyballa,skipped,2,1
5297,200,Cindy Dyballa,skipped,2,1
5302,200,Cindy Dyballa,skipped,2,1
5314,200,Cindy Dyballa,skipped,2,1
5315,200,Cindy Dyballa,skipped,2,1
5325,200,Cindy Dyballa,skipped,2,1
5348,200,Cindy Dyballa,skipped,2,1
5350,200,Cindy Dyballa,skipped,2,1
5353,200,Cindy Dyballa,skipped,2,1
5355,200,Cindy Dyballa,skipped,2,1
5382,200,Cindy Dyballa,skipped,2,1
5383,200,Cindy Dyballa,skipped,2,1
5405,200,Cindy Dyballa,skipped,2,1
5406,200,Cindy Dyballa,skipped,2,1
5409,200,Cindy Dyballa,skipped,2,1
5415,200,Cindy Dyballa,skipped,2,1
5416,200,Cindy Dyballa,skipped,2,1
5421,200,Cindy Dyballa,skipped,2,1
5433,200,Cindy Dyballa,skipped,2,1
5435,200,Cindy Dyballa,skipped,2,1
5443,200,Cindy Dyballa,skipped,2,1
5446,200,Cindy Dyballa,skipped,2,1
5451,200,Cindy Dyballa,skipped,2,1
5452,200,Cindy Dyballa,skipped,2,1
5456,200,Cindy Dyballa,skipped,2,1
5457,200,Cindy Dyballa,skipped,2,1
5460,200,Cindy Dyballa,skipped,2,1
5464,200,Cindy Dyballa,skipped,2,1
5468,200,Cindy Dyballa,skipped,2,1
5490,200,Cindy Dyballa,skipped,2,1
5493,200,Cindy Dyballa,skipped,2,1
5506,200,Cindy Dyballa,skipped,2,1
5507,200,Cindy Dyballa,skipped,2,1
5541,200,Cindy Dyballa,skipped,2,1
5545,200,Cindy Dyballa,skipped,2,1
5559,200,Cindy Dyballa,skipped,2,1
5582,200,Cindy Dyballa,skipped,2,1
5583,200,Cindy Dyballa,skipped,2,1
5586,200,Cindy Dyballa,skipped,2,1
5588,200,Cindy Dyballa,skipped,2,1
5599,200,Cindy Dyballa,skipped,2,1
5600,200,Cindy Dyballa,skipped,2,1
5601,200,Cindy Dyballa,skipped,2,1
5617,200,Cindy Dyballa,skipped,2,1
5623,200,Cindy Dyballa,skipped,2,1
5628,200,Cindy Dyballa,skipped,2,1
5634,200,Cindy Dyballa,skipped,2,1
5644,200,Cindy Dyballa,skipped,2,1
5649,200,Cindy Dyballa,skipped,2,1
5662,200,Cindy Dyballa,skipped,2,1
5669,200,Cindy Dyballa,skipped,2,1
5670,200,Cindy Dyballa,skipped,2,1
5676,200,Cindy Dyballa,skipped,2,1
5679,200,Cindy Dyballa,skipped,2,1
5687,200,Cindy Dyballa,skipped,2,1
5695,200,Cindy Dyballa,skipped,2,1
5696,200,Cindy Dyballa,skipped,2,1
5704,200,Cindy Dyballa,skipped,2,1
5708,200,Cindy Dyballa,skipped,2,1
5715,200,Cindy Dyballa,skipped,2,1
5716,200,Cindy Dyballa,skipped,2,1
5731,200,Cindy Dyballa,skipped,2,1
5752,200,Cindy Dyballa,skipped,2,1
5756,200,Cindy Dyballa,skipped,2,1
5782,200,Cindy Dyballa,skipped,2,1
5784,200,Cindy Dyballa,skipped,2,1
5794,200,Cindy Dyballa,skipped,2,1
5796,200,Cindy Dyballa,skipped,2,1
5800,200,Cindy Dyballa,skipped,2,1
5803,200,Cindy Dyballa,skipped,2,1
5807,200,Cindy Dyballa,skipped,2,1
5808,200,Cindy Dyballa,skipped,2,1
5809,200,Cindy Dyballa,skipped,2,1
5814,200,Cindy Dyballa,skipped,2,1
5817,200,Cindy Dyballa,skipped,2,1
5820,200,Cindy Dyballa,skipped,2,1
5822,200,Cindy Dyballa,skipped,2,1
5832,200,Cindy Dyballa,skipped,2,1
5838,200,Cindy Dyballa,skipped,2,1
5842,200,Cindy Dyballa,skipped,2,1
5848,200,Cindy Dyballa,skipped,2,1
5852,200,Cindy Dyballa,skipped,2,1
5868,200,Cindy Dyballa,skipped,2,1
5877,200,Cindy Dyballa,skipped,2,1
5881,200,Cindy Dyballa,skipped,2,1
5885,200,Cindy Dyballa,skipped,2,1
5887,200,Cindy Dyballa,skipped,2,1
5897,200,Cindy Dyballa,skipped,2,1
5898,200,Cindy Dyballa,skipped,2,1
5899,200,Cindy Dyballa,skipped,2,1
5900,200,Cindy Dyballa,skipped,2,1
5908,200,Cindy Dyballa,skipped,2,1
5913,200,Cindy Dyballa,skipped,2,1
5923,200,Cindy Dyballa,skipped,2,1
5937,200,Cindy Dyballa,skipped,2,1
5950,200,Cindy Dyballa,skipped,2,1
5956,200,Cindy Dyballa,skipped,2,1
5963,200,Cindy Dyballa,skipped,2,1
5965,200,Cindy Dyballa,skipped,2,1
5967,200,Cindy Dyballa,skipped,2,1
5970,200,Cindy Dyballa,skipped,2,1
5971,200,Cindy Dyballa,skipped,2,1
5977,200,Cindy Dyballa,skipped,2,1
5978,200,Cindy Dyballa,skipped,2,1
5980,200,Cindy Dyballa,skipped,2,1
5981,200,Cindy Dyballa,skipped,2,1
5993,200,Cindy Dyballa,skipped,2,1
6000,200,Cindy Dyballa,skipped,2,1
6004,200,Cindy Dyballa,skipped,2,1
6011,200,Cindy Dyballa,skipped,2,1
6028,200,Cindy Dyballa,skipped,2,1
6030,200,Cindy Dyballa,skipped,2,1
6041,200,Cindy Dyballa,skipped,2,1
6046,200,Cindy Dyballa,skipped,2,1
6054,200,Cindy Dyballa,skipped,2,1
6057,200,Cindy Dyballa,skipped,2,1
6058,200,Cindy Dyballa,skipped,2,1
6069,200,Cindy Dyballa,skipped,2,1
6070,200,Cindy Dyballa,skipped,2,1
6072,200,Cindy Dyballa,skipped,2,1
6077,200,Cindy Dyballa,skipped,2,1
6084,200,Cindy Dyballa,skipped,2,1
6117,200,Cindy Dyballa,skipped,2,1
6118,200,Cindy Dyballa,skipped,2,1
6140,200,Cindy Dyballa,skipped,2,1
6141,200,Cindy Dyballa,skipped,2,1
6143,200,Cindy Dyballa,skipped,2,1
6148,200,Cindy Dyballa,skipped,2,1
6150,200,Cindy Dyballa,skipped,2,1
6151,200,Cindy Dyballa,skipped,2,1
6156,200,Cindy Dyballa,skipped,2,1
6171,200,Cindy Dyballa,skipped,2,1
6172,200,Cindy Dyballa,skipped,2,1
6180,200,Cindy Dyballa,skipped,2,1
6181,200,Cindy Dyballa,skipped,2,1
6183,200,Cindy Dyballa,skipped,2,1
6185,200,Cindy Dyballa,skipped,2,1
6186,200,Cindy Dyballa,skipped,2,1
6191,200,Cindy Dyballa,skipped,2,1
6199,200,Cindy Dyballa,skipped,2,1
6200,200,Cindy Dyballa,skipped,2,1
6202,200,Cindy Dyballa,skipped,2,1
6213,200,Cindy Dyballa,skipped,2,1
6214,200,Cindy Dyballa,skipped,2,1
6225,200,Cindy Dyballa,skipped,2,1
6228,200,Cindy Dyballa,skipped,2,1
6229,200,Cindy Dyballa,skipped,2,1
6251,200,Cindy Dyballa,skipped,2,1
6252,200,Cindy Dyballa,skipped,2,1
6253,200,Cindy Dyballa,skipped,2,1
6254,200,Cindy Dyballa,skipped,2,1
6275,200,Cindy Dyballa,skipped,2,1
6280,200,Cindy Dyballa,skipped,2,1
6281,200,Cindy Dyballa,skipped,2,1
6282,200,Cindy Dyballa,skipped,2,1
6289,200,Cindy Dyballa,skipped,2,1
6294,200,Cindy Dyballa,skipped,2,1
6304,200,Cindy Dyballa,skipped,2,1
6309,200,Cindy Dyballa,skipped,2,1
6318,200,Cindy Dyballa,skipped,2,1
6324,200,Cindy Dyballa,skipped,2,1
6325,200,Cindy Dyballa,skipped,2,1
6331,200,Cindy Dyballa,skipped,2,1
6341,200,Cindy Dyballa,skipped,2,1
6346,200,Cindy Dyballa,skipped,2,1
6359,200,Cindy Dyballa,skipped,2,1
6361,200,Cindy Dyballa,skipped,2,1
6376,200,Cindy Dyballa,skipped,2,1
6380,200,Cindy Dyballa,skipped,2,1
6394,200,Cindy Dyballa,skipped,2,1
6395,200,Cindy Dyballa,skipped,2,1
6396,200,Cindy Dyballa,skipped,2,1
6397,200,Cindy Dyballa,skipped,2,1
6402,200,Cindy Dyballa,skipped,2,1
6417,200,Cindy Dyballa,skipped,2,1
6428,200,Cindy Dyballa,skipped,2,1
1517,200,writein,skipped,2,1
1539,200,writein,skipped,2,1
1543,200,writein,skipped,2,1
1878,200,writein,skipped,2,1
2116,200,writein,skipped,2,1
2180,200,writein,skipped,2,1
2192,200,writein,skipped,2,1
2369,200,writein,skipped,2,1
2371,200,writein,skipped,2,1
2445,200,writein,skipped,2,1
2696,200,writein,skipped,2,1
3208,200,writein,skipped,2,1
3252,200,writein,skipped,2,1
3305,200,writein,skipped,2,1
3329,200,writein,skipped,2,1
3812,200,writein,skipped,2,1
4073,200,writein,skipped,2,1
4338,200,writein,skipped,2,1
373,200,writein,skipped,2,1
4375,200,writein,skipped,2,1
389,200,writein,skipped,2,1
4907,200,writein,skipped,2,1
4975,200,writein,skipped,2,1
5093,200,writein,skipped,2,1
5131,200,writein,skipped,2,1
5184,200,writein,skipped,2,1
5203,200,writein,skipped,2,1
5717,200,writein,skipped,2,1
5718,200,writein,skipped,2,1
5719,200,writein,skipped,2,1
5961,200,writein,skipped,2,1
6154,200,writein,skipped,2,1
6350,200,writein,skipped,2,1
6352,200,writein,skipped,2,1
705,200,writein,skipped,2,1
706,200,writein,skipped,2,1
707,200,writein,skipped,2,1
710,200,writein,skipped,2,1
731,200,writein,skipped,2,1
750,200,writein,skipped,2,1
751,200,writein,skipped,2,1
786,200,writein,skipped,2,1
858,200,writein,skipped,2,1
1075,200,writein,skipped,2,1
1106,200,writein,skipped,2,1
