ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,rank4,rank5,Num cands,Num seats
01005_00053_000019,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,skipped,skipped,skipped,3,1
01005_00053_000564,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000453,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
01005_00053_000452,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000360,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000129,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000058,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
01005_00053_000606,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,skipped,skipped,skipped,3,1
01005_00053_000601,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
01005_00053_000462,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
01005_00053_000380,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000277,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
01005_00053_000029,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000637,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
01005_00053_000632,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
01005_00053_000521,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,skipped,skipped,skipped,3,1
01005_00053_000400,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
01005_00053_000239,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
01005_00053_000074,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000049,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000596,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
01005_00053_000418,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000413,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000272,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000267,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
01005_00053_000211,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
01005_00053_000054,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000496,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
01005_00053_000489,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
01005_00053_000488,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
01005_00053_000324,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,skipped,skipped,skipped,3,1
01005_00053_000322,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000226,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
01005_00053_000223,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
01005_00053_000189,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000184,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000164,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
01005_00053_000032,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,skipped,skipped,skipped,3,1
01005_00053_000557,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,skipped,skipped,skipped,3,1
01005_00053_000556,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000245,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
01005_00053_000244,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
01005_00053_000194,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000148,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,skipped,skipped,skipped,3,1
01005_00053_000024,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
01005_00053_000010,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,skipped,skipped,skipped,3,1
01005_00053_000622,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
01005_00053_000617,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000440,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000435,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000317,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,skipped,skipped,skipped,3,1
01005_00053_000210,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
01005_00053_000143,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,skipped,skipped,skipped,3,1
01005_00053_000089,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
01005_00053_000681,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,skipped,skipped,skipped,3,1
01005_00053_000672,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000627,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
01005_00053_000502,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
01005_00053_000350,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000296,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
01005_00053_000220,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
01005_00053_000174,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,skipped,skipped,skipped,3,1
01005_00053_000138,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
01005_00053_000084,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
01005_00053_000658,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,skipped,skipped,skipped,3,1
01005_00053_000657,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000652,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000647,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000512,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
01005_00053_000507,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,skipped,skipped,skipped,3,1
01005_00053_000375,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,skipped,skipped,skipped,3,1
01005_00053_000259,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,skipped,skipped,skipped,3,1
01005_00053_000153,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000114,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
01005_00053_000479,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
01005_00053_000392,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000346,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000124,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000042,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
01005_00053_000012,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
01005_00053_000533,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,skipped,skipped,skipped,3,1
01005_00053_000527,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
01005_00053_000526,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
01005_00053_000470,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000369,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
01005_00053_000365,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,skipped,skipped,skipped,3,1
01005_00053_000332,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
01005_00053_000281,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
01005_00053_000069,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000577,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
01005_00053_000573,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000428,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
01005_00053_000311,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
01005_00053_000179,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000064,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
01005_00053_000003,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000421,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,skipped,skipped,skipped,3,1
01005_00053_000642,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
01005_00053_000467,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000591,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
01005_00053_000302,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,Write-in,skipped,skipped,3,1
01005_00053_000304,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
01005_00053_000568,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,Write-in,skipped,skipped,3,1
01005_00053_000390,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,Write-in,skipped,skipped,skipped,skipped,3,1
01005_00053_000441,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
01005_00053_000097,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,Write-in,skipped,skipped,3,1
01005_00053_000169,BT36,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,344000,344000,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
02008_00071_000209,BT33,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,354100,354100,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
02013_00015_000160,BT34,Election Day,"EBMUD, Ward #5",UTILITY DISTRICTS,334800,334800,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
02013_00015_000213,BT34,Election Day,"EBMUD, Ward #5",UTILITY DISTRICTS,334800,334800,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
02013_00015_000191,BT35,Election Day,"EBMUD, Ward #5",UTILITY DISTRICTS,361000,361000,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,skipped,skipped,skipped,3,1
02013_00015_000251,BT34,Election Day,"EBMUD, Ward #5",UTILITY DISTRICTS,334800,334800,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
02013_00015_000155,BT34,Election Day,"EBMUD, Ward #5",UTILITY DISTRICTS,334800,334800,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
02013_00015_000040,BT36,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,354700,354700,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,skipped,skipped,skipped,3,1
02007_00039_000071,BT36,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,356410,356410,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
02007_00039_000070,BT35,Election Day,"EBMUD, Ward #5",UTILITY DISTRICTS,361000,361000,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
02007_00039_000015,BT34,Election Day,"EBMUD, Ward #5",UTILITY DISTRICTS,334800,334800,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,skipped,skipped,skipped,3,1
02007_00039_000076,BT34,Election Day,"EBMUD, Ward #5",UTILITY DISTRICTS,334800,334800,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
02007_00039_000016,BT37,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,347200,347200,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
02007_00039_000062,BT36,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,355100,355100,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
02007_00039_000061,BT35,Election Day,"EBMUD, Ward #5",UTILITY DISTRICTS,361000,361000,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,skipped,skipped,skipped,3,1
02007_00039_000025,BT36,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,354700,354700,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,skipped,skipped,skipped,3,1
02007_00039_000073,BT35,Election Day,"EBMUD, Ward #5",UTILITY DISTRICTS,361000,361000,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
02007_00039_000024,BT32,Election Day,"EBMUD, Ward #5",UTILITY DISTRICTS,334510,334510,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,skipped,skipped,skipped,3,1
02007_00039_000059,BT36,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,356410,356410,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
02007_00039_000043,BT36,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,356410,356410,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
02007_00039_000094,BT36,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,354700,354700,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,skipped,skipped,skipped,3,1
02007_00039_000092,BT36,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,354700,354700,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
02007_00039_000063,BT36,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,354700,354700,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,skipped,skipped,skipped,3,1
02007_00039_000045,BT36,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,354700,354700,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
02007_00039_000032,BT32,Election Day,"EBMUD, Ward #5",UTILITY DISTRICTS,334510,334510,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,skipped,skipped,skipped,3,1
02007_00039_000005,BT36,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,355100,355100,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
02007_00039_000075,BT36,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,354700,354700,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
02007_00039_000012,BT36,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,354700,354700,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
02007_00039_000039,BT36,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,356410,356410,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
02007_00039_000011,BT36,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,354910,354910,Election Office,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,skipped,3,1
02007_00039_000040,BT34,Election Day,"EBMUD, Ward #5",UTILITY DISTRICTS,334800,334800,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
02007_00039_000007,BT36,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,354700,354700,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
02007_00039_000006,BT36,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,355100,355100,Election Office,PATRICE BERRY,SASHA RITZIE-HERNANDEZ,skipped,skipped,skipped,3,1
02007_00039_000021,BT36,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,354910,354910,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,Write-in,skipped,skipped,3,1
02007_00075_000369,BT35,Election Day,"EBMUD, Ward #5",UTILITY DISTRICTS,361000,361000,Election Office,SASHA RITZIE-HERNANDEZ,PATRICE BERRY,skipped,skipped,skipped,3,1
02011_00013_000509,BT34,Election Day,"EBMUD, Ward #5",UTILITY DISTRICTS,334800,334800,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
02011_00013_000170,BT36,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,354910,354910,Election Office,PATRICE BERRY,skipped,skipped,skipped,skipped,3,1
