voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,numSeats,numCands
674,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
675,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
676,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
677,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
678,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
679,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
680,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
681,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
682,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
683,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
684,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
685,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
686,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
687,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
688,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
689,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
690,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
691,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
692,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
693,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
694,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
695,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),Joyce DRUMMOND (Sol),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
696,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
697,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
698,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),Jesper BACH (Grn),Shaukat BUTT (Glasgow First),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
699,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
700,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
701,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),Finlay ARCHIBALD (Pir),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
702,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
703,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
704,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
705,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
706,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
707,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
708,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),Stephen DORNAN (Glasgow First),Jonathan MACKIE (SNP),Allison HUNTER (SNP),Chris YOUNG (LD),Harriet MURDOCH (Con),Finlay ARCHIBALD (Pir),Alan HUGHES (SU),skipped,skipped,skipped,skipped,,14
709,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),Jonathan MACKIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
710,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),Shaukat BUTT (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
711,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),Shaukat BUTT (Glasgow First),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
712,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),Chris YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
713,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),Chris YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
714,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),Chris YOUNG (LD),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
715,John FLANAGAN (Ind),James ADAMS (Lab),Fariha THOMAS (Lab),Harriet MURDOCH (Con),Chris YOUNG (LD),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
716,John FLANAGAN (Ind),James ADAMS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
717,John FLANAGAN (Ind),James ADAMS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
718,John FLANAGAN (Ind),James ADAMS (Lab),Allison HUNTER (SNP),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
719,John FLANAGAN (Ind),James ADAMS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
720,John FLANAGAN (Ind),James ADAMS (Lab),Alan HUGHES (SU),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
721,John FLANAGAN (Ind),James ADAMS (Lab),Alan HUGHES (SU),Harriet MURDOCH (Con),Chris YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
722,John FLANAGAN (Ind),James ADAMS (Lab),Finlay ARCHIBALD (Pir),Alan HUGHES (SU),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
723,John FLANAGAN (Ind),James ADAMS (Lab),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
724,John FLANAGAN (Ind),James ADAMS (Lab),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
725,John FLANAGAN (Ind),James ADAMS (Lab),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
726,John FLANAGAN (Ind),James ADAMS (Lab),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
727,John FLANAGAN (Ind),James ADAMS (Lab),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
728,John FLANAGAN (Ind),James ADAMS (Lab),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
729,John FLANAGAN (Ind),James ADAMS (Lab),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
730,John FLANAGAN (Ind),James ADAMS (Lab),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
731,John FLANAGAN (Ind),James ADAMS (Lab),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
732,John FLANAGAN (Ind),James ADAMS (Lab),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
733,John FLANAGAN (Ind),James ADAMS (Lab),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
734,John FLANAGAN (Ind),James ADAMS (Lab),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
735,John FLANAGAN (Ind),James ADAMS (Lab),Stephen DORNAN (Glasgow First),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
736,John FLANAGAN (Ind),James ADAMS (Lab),Stephen DORNAN (Glasgow First),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
737,John FLANAGAN (Ind),James ADAMS (Lab),Stephen DORNAN (Glasgow First),Fariha THOMAS (Lab),Shaukat BUTT (Glasgow First),Alan HUGHES (SU),Chris YOUNG (LD),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,,14
738,John FLANAGAN (Ind),James ADAMS (Lab),Stephen DORNAN (Glasgow First),Alan HUGHES (SU),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
739,John FLANAGAN (Ind),James ADAMS (Lab),Stephen DORNAN (Glasgow First),Shaukat BUTT (Glasgow First),Harriet MURDOCH (Con),Allison HUNTER (SNP),Joyce DRUMMOND (Sol),Jesper BACH (Grn),Chris YOUNG (LD),Finlay ARCHIBALD (Pir),skipped,skipped,skipped,skipped,,14
740,John FLANAGAN (Ind),James ADAMS (Lab),Jonathan MACKIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
741,John FLANAGAN (Ind),James ADAMS (Lab),Shaukat BUTT (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
742,John FLANAGAN (Ind),James ADAMS (Lab),Shaukat BUTT (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
743,John FLANAGAN (Ind),James ADAMS (Lab),Shaukat BUTT (Glasgow First),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
744,John FLANAGAN (Ind),James ADAMS (Lab),Shaukat BUTT (Glasgow First),Stephen DORNAN (Glasgow First),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
745,John FLANAGAN (Ind),James ADAMS (Lab),Shaukat BUTT (Glasgow First),Tahir MOHAMMED (SNP),Jonathan MACKIE (SNP),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
746,John FLANAGAN (Ind),James ADAMS (Lab),Chris YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
747,John FLANAGAN (Ind),James ADAMS (Lab),Chris YOUNG (LD),Fariha THOMAS (Lab),Jonathan MACKIE (SNP),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
748,John FLANAGAN (Ind),James ADAMS (Lab),Chris YOUNG (LD),Finlay ARCHIBALD (Pir),Jesper BACH (Grn),Joyce DRUMMOND (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
749,John FLANAGAN (Ind),James ADAMS (Lab),Harriet MURDOCH (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
750,John FLANAGAN (Ind),Finlay ARCHIBALD (Pir),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
751,John FLANAGAN (Ind),Finlay ARCHIBALD (Pir),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
752,John FLANAGAN (Ind),Finlay ARCHIBALD (Pir),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
753,John FLANAGAN (Ind),Finlay ARCHIBALD (Pir),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
754,John FLANAGAN (Ind),Finlay ARCHIBALD (Pir),James ADAMS (Lab),Jonathan MACKIE (SNP),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
755,John FLANAGAN (Ind),Finlay ARCHIBALD (Pir),Harriet MURDOCH (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
756,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
757,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
758,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
759,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
760,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
761,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
762,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
763,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
764,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
765,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
766,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
767,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
768,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
769,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
770,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
771,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
772,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
773,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
774,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
775,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
776,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
777,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
778,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
779,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
780,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
781,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
782,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
783,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
784,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
785,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
786,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Joyce DRUMMOND (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
787,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Joyce DRUMMOND (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
788,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Joyce DRUMMOND (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
789,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Joyce DRUMMOND (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
790,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
791,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Jesper BACH (Grn),Finlay ARCHIBALD (Pir),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
792,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Jesper BACH (Grn),Shaukat BUTT (Glasgow First),Joyce DRUMMOND (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
793,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
794,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
795,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
796,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
797,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
798,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Fariha THOMAS (Lab),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
799,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Fariha THOMAS (Lab),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
800,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Fariha THOMAS (Lab),Chris YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
801,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
802,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
803,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
804,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
805,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
806,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
807,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Allison HUNTER (SNP),Fariha THOMAS (Lab),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
808,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Allison HUNTER (SNP),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
809,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Allison HUNTER (SNP),Jonathan MACKIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
810,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Allison HUNTER (SNP),Jonathan MACKIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
811,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
812,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),James ADAMS (Lab),Chris YOUNG (LD),Harriet MURDOCH (Con),Jesper BACH (Grn),Joyce DRUMMOND (Sol),skipped,skipped,skipped,skipped,,14
813,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Allison HUNTER (SNP),Harriet MURDOCH (Con),Fariha THOMAS (Lab),Chris YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
814,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Alan HUGHES (SU),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
815,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Alan HUGHES (SU),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
816,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
817,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
818,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
819,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
820,John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),James ADAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,14
